comune,anno,mese,presenze_mese,presenze_stimate,superficie_kmq,densita_turistica,n_mesi_con_dati,copertura_sufficiente
Elini,2023,5,0.98,True,11.015,0.09,12,True
Elini,2023,6,1.63,True,11.015,0.15,12,True
Elini,2023,7,62.29,True,11.015,5.66,12,True
Elini,2023,8,105.26,True,11.015,9.56,12,True
Elini,2023,9,28.41,True,11.015,2.58,12,True
Elini,2023,10,0.83,True,11.015,0.08,12,True
Elini,2023,11,0.39,True,11.015,0.04,12,True
Elini,2023,12,0.51,True,11.015,0.05,12,True
Elmas,2023,1,769.0,False,14.008,54.9,12,True
Elmas,2023,2,677.0,False,14.008,48.33,12,True
Elmas,2023,3,681.0,False,14.008,48.62,12,True
Elmas,2023,4,969.0,False,14.008,69.17,12,True
Elmas,2023,5,1498.0,False,14.008,106.94,12,True
Elmas,2023,6,1184.0,False,14.008,84.52,12,True
Elmas,2023,7,1463.0,False,14.008,104.44,12,True
Elmas,2023,8,1445.0,False,14.008,103.16,12,True
Elmas,2023,9,1391.0,False,14.008,99.3,12,True
Elmas,2023,10,1059.0,False,14.008,75.6,12,True
Elmas,2023,11,759.0,False,14.008,54.18,12,True
Elmas,2023,12,472.0,False,14.008,33.7,12,True
Escalaplano,2023,1,2.24,True,93.759,0.02,12,True
Escalaplano,2023,2,1.9,True,93.759,0.02,12,True
Escalaplano,2023,3,2.35,True,93.759,0.03,12,True
Escalaplano,2023,4,5.22,True,93.759,0.06,12,True
Escalaplano,2023,5,6.76,True,93.759,0.07,12,True
Escalaplano,2023,6,11.28,True,93.759,0.12,12,True
Escalaplano,2023,7,25.85,True,93.759,0.28,12,True
Escalaplano,2023,8,15.66,True,93.759,0.17,12,True
Escalaplano,2023,9,20.77,True,93.759,0.22,12,True
Escalaplano,2023,10,5.72,True,93.759,0.06,12,True
Escalaplano,2023,11,2.71,True,93.759,0.03,12,True
Escalaplano,2023,12,3.55,True,93.759,0.04,12,True
Escolca,2023,1,1.0,True,14.778,0.07,12,True
Escolca,2023,2,19.85,True,14.778,1.34,12,True
Escolca,2023,3,16.05,True,14.778,1.09,12,True
Escolca,2023,4,61.33,True,14.778,4.15,12,True
Escolca,2023,5,41.01,True,14.778,2.78,12,True
Escolca,2023,6,27.03,True,14.778,1.83,12,True
Escolca,2023,7,41.07,True,14.778,2.78,12,True
Escolca,2023,8,33.98,True,14.778,2.3,12,True
Escolca,2023,9,37.35,True,14.778,2.53,12,True
Escolca,2023,10,22.55,True,14.778,1.53,12,True
Escolca,2023,11,1.21,True,14.778,0.08,12,True
Escolca,2023,12,1.58,True,14.778,0.11,12,True
Esterzili,2023,1,0.38,True,101.056,0.0,12,True
Esterzili,2023,2,0.32,True,101.056,0.0,12,True
Esterzili,2023,3,0.4,True,101.056,0.0,12,True
Esterzili,2023,4,0.88,True,101.056,0.01,12,True
Esterzili,2023,5,1.14,True,101.056,0.01,12,True
Esterzili,2023,6,1.9,True,101.056,0.02,12,True
Esterzili,2023,7,2.67,True,101.056,0.03,12,True
Esterzili,2023,8,2.64,True,101.056,0.03,12,True
Esterzili,2023,9,7.65,True,101.056,0.08,12,True
Esterzili,2023,10,0.97,True,101.056,0.01,12,True
Esterzili,2023,11,0.46,True,101.056,0.0,12,True
Esterzili,2023,12,0.6,True,101.056,0.01,12,True
Fluminimaggiore,2023,1,0.68,True,108.336,0.01,12,True
Fluminimaggiore,2023,2,0.57,True,108.336,0.01,12,True
Fluminimaggiore,2023,3,24.71,True,108.336,0.23,12,True
Fluminimaggiore,2023,4,127.57,True,108.336,1.18,12,True
Fluminimaggiore,2023,5,251.04,True,108.336,2.32,12,True
Fluminimaggiore,2023,6,513.4,True,108.336,4.74,12,True
Fluminimaggiore,2023,7,748.78,True,108.336,6.91,12,True
Fluminimaggiore,2023,8,1232.72,True,108.336,11.38,12,True
Fluminimaggiore,2023,9,725.94,True,108.336,6.7,12,True
Fluminimaggiore,2023,10,256.72,True,108.336,2.37,12,True
Fluminimaggiore,2023,11,0.82,True,108.336,0.01,12,True
Fluminimaggiore,2023,12,30.07,True,108.336,0.28,12,True
Flussio,2023,1,1.35,True,6.716,0.2,12,True
Flussio,2023,2,1.15,True,6.716,0.17,12,True
Flussio,2023,3,1.42,True,6.716,0.21,12,True
Flussio,2023,4,40.15,True,6.716,5.98,12,True
Flussio,2023,5,4.07,True,6.716,0.61,12,True
Flussio,2023,6,82.79,True,6.716,12.33,12,True
Flussio,2023,7,179.55,True,6.716,26.73,12,True
Flussio,2023,8,289.43,True,6.716,43.1,12,True
Flussio,2023,9,114.88,True,6.716,17.11,12,True
Flussio,2023,10,3.45,True,6.716,0.51,12,True
Flussio,2023,11,1.63,True,6.716,0.24,12,True
Flussio,2023,12,2.14,True,6.716,0.32,12,True
Fonni,2023,1,328.0,False,111.944,2.93,12,True
Fonni,2023,2,419.0,False,111.944,3.74,12,True
Fonni,2023,3,4.0,False,111.944,0.04,12,True
Fonni,2023,4,185.0,False,111.944,1.65,12,True
Fonni,2023,5,388.0,False,111.944,3.47,12,True
Fonni,2023,6,245.0,False,111.944,2.19,12,True
Fonni,2023,7,182.0,False,111.944,1.63,12,True
Fonni,2023,8,850.0,False,111.944,7.59,12,True
Fonni,2023,9,634.0,False,111.944,5.66,12,True
Fonni,2023,10,747.0,False,111.944,6.67,12,True
Fonni,2023,11,97.0,False,111.944,0.87,12,True
Fonni,2023,12,383.0,False,111.944,3.42,12,True
Fordongianus,2023,1,4651.0,False,39.1,118.95,12,True
Fordongianus,2023,2,4308.0,False,39.1,110.18,12,True
Fordongianus,2023,3,4887.0,False,39.1,124.99,12,True
Fordongianus,2023,4,3349.0,False,39.1,85.65,12,True
Fordongianus,2023,5,2773.0,False,39.1,70.92,12,True
Fordongianus,2023,6,1659.0,False,39.1,42.43,12,True
Fordongianus,2023,7,23.0,False,39.1,0.59,12,True
Fordongianus,2023,8,2581.0,False,39.1,66.01,12,True
Fordongianus,2023,9,4194.0,False,39.1,107.26,12,True
Fordongianus,2023,10,4752.0,False,39.1,121.53,12,True
Fordongianus,2023,11,5105.0,False,39.1,130.56,12,True
Fordongianus,2023,12,5213.0,False,39.1,133.32,12,True
Furtei,2023,1,0.73,True,25.808,0.03,12,True
Furtei,2023,2,0.62,True,25.808,0.02,12,True
Furtei,2023,3,0.76,True,25.808,0.03,12,True
Furtei,2023,4,33.7,True,25.808,1.31,12,True
Furtei,2023,5,2.2,True,25.808,0.09,12,True
Furtei,2023,6,11.67,True,25.808,0.45,12,True
Furtei,2023,7,31.16,True,25.808,1.21,12,True
Furtei,2023,8,59.09,True,25.808,2.29,12,True
Furtei,2023,9,24.18,True,25.808,0.94,12,True
Furtei,2023,10,1.86,True,25.808,0.07,12,True
Furtei,2023,11,0.88,True,25.808,0.03,12,True
Furtei,2023,12,1.15,True,25.808,0.04,12,True
Gadoni,2023,1,75.43,True,43.691,1.73,12,True
Gadoni,2023,2,2.06,True,43.691,0.05,12,True
Gadoni,2023,3,2.55,True,43.691,0.06,12,True
Gadoni,2023,4,72.66,True,43.691,1.66,12,True
Gadoni,2023,5,7.33,True,43.691,0.17,12,True
Gadoni,2023,6,12.23,True,43.691,0.28,12,True
Gadoni,2023,7,82.19,True,43.691,1.88,12,True
Gadoni,2023,8,112.98,True,43.691,2.59,12,True
Gadoni,2023,9,79.59,True,43.691,1.82,12,True
Gadoni,2023,10,72.2,True,43.691,1.65,12,True
Gadoni,2023,11,2.93,True,43.691,0.07,12,True
Gadoni,2023,12,32.84,True,43.691,0.75,12,True
Gairo,2023,1,206.0,False,77.953,2.64,12,True
Gairo,2023,2,367.0,False,77.953,4.71,12,True
Gairo,2023,3,445.0,False,77.953,5.71,12,True
Gairo,2023,4,1549.0,False,77.953,19.87,12,True
Gairo,2023,5,1409.0,False,77.953,18.07,12,True
Gairo,2023,6,2209.0,False,77.953,28.34,12,True
Gairo,2023,7,3042.0,False,77.953,39.02,12,True
Gairo,2023,8,4295.0,False,77.953,55.1,12,True
Gairo,2023,9,2136.0,False,77.953,27.4,12,True
Gairo,2023,10,1611.0,False,77.953,20.67,12,True
Gairo,2023,11,205.0,False,77.953,2.63,12,True
Gairo,2023,12,436.0,False,77.953,5.59,12,True
Galtellì,2023,1,251.0,False,56.245,4.46,12,True
Galtellì,2023,2,312.0,False,56.245,5.55,12,True
Galtellì,2023,3,252.0,False,56.245,4.48,12,True
Galtellì,2023,4,587.0,False,56.245,10.44,12,True
Galtellì,2023,5,878.0,False,56.245,15.61,12,True
Galtellì,2023,6,1437.0,False,56.245,25.55,12,True
Galtellì,2023,7,2525.0,False,56.245,44.89,12,True
Galtellì,2023,8,3201.0,False,56.245,56.91,12,True
Galtellì,2023,9,1625.0,False,56.245,28.89,12,True
Galtellì,2023,10,826.0,False,56.245,14.69,12,True
Galtellì,2023,11,199.0,False,56.245,3.54,12,True
Galtellì,2023,12,173.0,False,56.245,3.08,12,True
Gavoi,2023,1,129.0,False,38.142,3.38,12,True
Gavoi,2023,2,76.0,False,38.142,1.99,12,True
Gavoi,2023,3,16.0,False,38.142,0.42,12,True
Gavoi,2023,4,138.0,False,38.142,3.62,12,True
Gavoi,2023,5,21.0,False,38.142,0.55,12,True
Gavoi,2023,6,17.0,False,38.142,0.45,12,True
Gavoi,2023,7,193.0,False,38.142,5.06,12,True
Gavoi,2023,8,132.0,False,38.142,3.46,12,True
Gavoi,2023,9,125.0,False,38.142,3.28,12,True
Gavoi,2023,10,92.0,False,38.142,2.41,12,True
Gavoi,2023,11,73.0,False,38.142,1.91,12,True
Gavoi,2023,12,88.0,False,38.142,2.31,12,True
Genoni,2023,1,0.86,True,43.47,0.02,12,True
Genoni,2023,2,0.73,True,43.47,0.02,12,True
Genoni,2023,3,0.91,True,43.47,0.02,12,True
Genoni,2023,4,36.01,True,43.47,0.83,12,True
Genoni,2023,5,7.6,True,43.47,0.17,12,True
Genoni,2023,6,33.35,True,43.47,0.77,12,True
Genoni,2023,7,54.11,True,43.47,1.24,12,True
Genoni,2023,8,35.04,True,43.47,0.81,12,True
Genoni,2023,9,21.77,True,43.47,0.5,12,True
Genoni,2023,10,27.21,True,43.47,0.63,12,True
Genoni,2023,11,1.04,True,43.47,0.02,12,True
Genoni,2023,12,1.37,True,43.47,0.03,12,True
Gergei,2023,1,0.11,True,36.219,0.0,12,True
Gergei,2023,2,0.09,True,36.219,0.0,12,True
Gergei,2023,3,0.11,True,36.219,0.0,12,True
Gergei,2023,4,39.25,True,36.219,1.08,12,True
Gergei,2023,5,67.33,True,36.219,1.86,12,True
Gergei,2023,6,57.54,True,36.219,1.59,12,True
Gergei,2023,7,63.76,True,36.219,1.76,12,True
Gergei,2023,8,79.75,True,36.219,2.2,12,True
Gergei,2023,9,57.47,True,36.219,1.59,12,True
Gergei,2023,10,20.28,True,36.219,0.56,12,True
Gergei,2023,11,0.13,True,36.219,0.0,12,True
Gergei,2023,12,0.17,True,36.219,0.0,12,True
Gesturi,2023,1,0.76,True,46.929,0.02,12,True
Gesturi,2023,2,0.64,True,46.929,0.01,12,True
Gesturi,2023,3,0.79,True,46.929,0.02,12,True
Gesturi,2023,4,40.76,True,46.929,0.87,12,True
Gesturi,2023,5,2.28,True,46.929,0.05,12,True
Gesturi,2023,6,44.8,True,46.929,0.95,12,True
Gesturi,2023,7,135.35,True,46.929,2.88,12,True
Gesturi,2023,8,156.28,True,46.929,3.33,12,True
Gesturi,2023,9,87.29,True,46.929,1.86,12,True
Gesturi,2023,10,28.93,True,46.929,0.62,12,True
Gesturi,2023,11,0.91,True,46.929,0.02,12,True
Gesturi,2023,12,1.2,True,46.929,0.03,12,True
Ghilarza,2023,1,56.0,False,54.779,1.02,12,True
Ghilarza,2023,2,76.0,False,54.779,1.39,12,True
Ghilarza,2023,3,97.0,False,54.779,1.77,12,True
Ghilarza,2023,4,80.0,False,54.779,1.46,12,True
Ghilarza,2023,5,31.0,False,54.779,0.57,12,True
Ghilarza,2023,6,115.0,False,54.779,2.1,12,True
Ghilarza,2023,7,167.0,False,54.779,3.05,12,True
Ghilarza,2023,8,406.0,False,54.779,7.41,12,True
Ghilarza,2023,9,256.0,False,54.779,4.67,12,True
Ghilarza,2023,10,158.0,False,54.779,2.88,12,True
Ghilarza,2023,11,58.0,False,54.779,1.06,12,True
Ghilarza,2023,12,111.0,False,54.779,2.03,12,True
Giba,2023,1,14.0,False,30.255,0.46,12,True
Giba,2023,2,39.0,False,30.255,1.29,12,True
Giba,2023,3,23.0,False,30.255,0.76,12,True
Giba,2023,4,41.0,False,30.255,1.36,12,True
Giba,2023,5,103.0,False,30.255,3.4,12,True
Giba,2023,6,181.0,False,30.255,5.98,12,True
Giba,2023,7,478.0,False,30.255,15.8,12,True
Giba,2023,8,777.0,False,30.255,25.68,12,True
Giba,2023,9,355.0,False,30.255,11.73,12,True
Giba,2023,10,179.0,False,30.255,5.92,12,True
Giba,2023,11,65.0,False,30.255,2.15,12,True
Giba,2023,12,58.0,False,30.255,1.92,12,True
Girasole,2023,1,75.0,False,13.1,5.73,12,True
Girasole,2023,2,58.0,False,13.1,4.43,12,True
Girasole,2023,3,97.0,False,13.1,7.4,12,True
Girasole,2023,4,145.0,False,13.1,11.07,12,True
Girasole,2023,5,81.0,False,13.1,6.18,12,True
Girasole,2023,6,347.0,False,13.1,26.49,12,True
Girasole,2023,7,1372.0,False,13.1,104.73,12,True
Girasole,2023,8,1567.0,False,13.1,119.62,12,True
Girasole,2023,9,1192.0,False,13.1,90.99,12,True
Girasole,2023,10,337.0,False,13.1,25.73,12,True
Girasole,2023,11,152.0,False,13.1,11.6,12,True
Girasole,2023,12,197.0,False,13.1,15.04,12,True
Golfo Aranci,2023,1,109.0,False,37.27,2.92,12,True
Golfo Aranci,2023,2,113.0,False,37.27,3.03,12,True
Golfo Aranci,2023,3,131.0,False,37.27,3.51,12,True
Golfo Aranci,2023,4,3796.0,False,37.27,101.85,12,True
Golfo Aranci,2023,5,16838.0,False,37.27,451.78,12,True
Golfo Aranci,2023,6,41499.0,False,37.27,1113.47,12,True
Golfo Aranci,2023,7,63334.0,False,37.27,1699.33,12,True
Golfo Aranci,2023,8,63232.0,False,37.27,1696.59,12,True
Golfo Aranci,2023,9,43993.0,False,37.27,1180.39,12,True
Golfo Aranci,2023,10,15271.0,False,37.27,409.74,12,True
Golfo Aranci,2023,11,177.0,False,37.27,4.75,12,True
Golfo Aranci,2023,12,79.0,False,37.27,2.12,12,True
Gonnesa,2023,1,216.0,False,48.321,4.47,12,True
Gonnesa,2023,2,200.0,False,48.321,4.14,12,True
Gonnesa,2023,3,155.0,False,48.321,3.21,12,True
Gonnesa,2023,4,733.0,False,48.321,15.17,12,True
Gonnesa,2023,5,830.0,False,48.321,17.18,12,True
Gonnesa,2023,6,2024.0,False,48.321,41.89,12,True
Gonnesa,2023,7,3026.0,False,48.321,62.62,12,True
Gonnesa,2023,8,4066.0,False,48.321,84.15,12,True
Gonnesa,2023,9,1800.0,False,48.321,37.25,12,True
Gonnesa,2023,10,1088.0,False,48.321,22.52,12,True
Gonnesa,2023,11,367.0,False,48.321,7.6,12,True
Gonnesa,2023,12,307.0,False,48.321,6.35,12,True
Gonnosfanadiga,2023,1,8.0,False,125.011,0.06,12,True
Gonnosfanadiga,2023,2,16.0,False,125.011,0.13,12,True
Gonnosfanadiga,2023,3,4.0,False,125.011,0.03,12,True
Gonnosfanadiga,2023,4,24.0,False,125.011,0.19,12,True
Gonnosfanadiga,2023,5,41.0,False,125.011,0.33,12,True
Gonnosfanadiga,2023,6,64.0,False,125.011,0.51,12,True
Gonnosfanadiga,2023,7,89.0,False,125.011,0.71,12,True
Gonnosfanadiga,2023,8,225.0,False,125.011,1.8,12,True
Gonnosfanadiga,2023,9,333.0,False,125.011,2.66,12,True
Gonnosfanadiga,2023,10,69.0,False,125.011,0.55,12,True
Gonnosfanadiga,2023,11,15.0,False,125.011,0.12,12,True
Gonnosfanadiga,2023,12,57.0,False,125.011,0.46,12,True
Gonnostramatza,2023,1,0.81,True,17.795,0.05,12,True
Gonnostramatza,2023,2,0.69,True,17.795,0.04,12,True
Gonnostramatza,2023,3,0.85,True,17.795,0.05,12,True
Gonnostramatza,2023,4,1.89,True,17.795,0.11,12,True
Gonnostramatza,2023,5,2.44,True,17.795,0.14,12,True
Gonnostramatza,2023,6,4.08,True,17.795,0.23,12,True
Gonnostramatza,2023,7,5.73,True,17.795,0.32,12,True
Gonnostramatza,2023,8,88.66,True,17.795,4.98,12,True
Gonnostramatza,2023,9,3.53,True,17.795,0.2,12,True
Gonnostramatza,2023,10,2.07,True,17.795,0.12,12,True
Gonnostramatza,2023,11,0.98,True,17.795,0.06,12,True
Gonnostramatza,2023,12,1.28,True,17.795,0.07,12,True
Guspini,2023,1,340.0,False,175.298,1.94,12,True
Guspini,2023,2,261.0,False,175.298,1.49,12,True
Guspini,2023,3,303.0,False,175.298,1.73,12,True
Guspini,2023,4,400.0,False,175.298,2.28,12,True
Guspini,2023,5,815.0,False,175.298,4.65,12,True
Guspini,2023,6,1116.0,False,175.298,6.37,12,True
Guspini,2023,7,1556.0,False,175.298,8.88,12,True
Guspini,2023,8,2371.0,False,175.298,13.53,12,True
Guspini,2023,9,1337.0,False,175.298,7.63,12,True
Guspini,2023,10,258.0,False,175.298,1.47,12,True
Guspini,2023,11,219.0,False,175.298,1.25,12,True
Guspini,2023,12,166.0,False,175.298,0.95,12,True
Iglesias,2023,1,943.0,False,208.23,4.53,12,True
Iglesias,2023,2,1155.0,False,208.23,5.55,12,True
Iglesias,2023,3,1593.0,False,208.23,7.65,12,True
Iglesias,2023,4,3754.0,False,208.23,18.03,12,True
Iglesias,2023,5,3914.0,False,208.23,18.8,12,True
Iglesias,2023,6,4904.0,False,208.23,23.55,12,True
Iglesias,2023,7,8817.0,False,208.23,42.34,12,True
Iglesias,2023,8,12918.0,False,208.23,62.04,12,True
Iglesias,2023,9,6598.0,False,208.23,31.69,12,True
Iglesias,2023,10,3931.0,False,208.23,18.88,12,True
Iglesias,2023,11,1937.0,False,208.23,9.3,12,True
Iglesias,2023,12,1447.0,False,208.23,6.95,12,True
Ilbono,2023,1,5.0,False,30.694,0.16,12,True
Ilbono,2023,2,6.0,False,30.694,0.2,12,True
Ilbono,2023,3,15.0,False,30.694,0.49,12,True
Ilbono,2023,4,176.0,False,30.694,5.73,12,True
Ilbono,2023,5,119.0,False,30.694,3.88,12,True
Ilbono,2023,6,239.0,False,30.694,7.79,12,True
Ilbono,2023,7,322.0,False,30.694,10.49,12,True
Ilbono,2023,8,1491.0,False,30.694,48.58,12,True
Ilbono,2023,9,420.0,False,30.694,13.68,12,True
Ilbono,2023,10,92.0,False,30.694,3.0,12,True
Ilbono,2023,11,20.0,False,30.694,0.65,12,True
Ilbono,2023,12,27.0,False,30.694,0.88,12,True
Irgoli,2023,1,10.59,True,75.192,0.14,12,True
Irgoli,2023,2,0.5,True,75.192,0.01,12,True
Irgoli,2023,3,0.62,True,75.192,0.01,12,True
Irgoli,2023,4,11.38,True,75.192,0.15,12,True
Irgoli,2023,5,103.79,True,75.192,1.38,12,True
Irgoli,2023,6,317.99,True,75.192,4.23,12,True
Irgoli,2023,7,1551.2,True,75.192,20.63,12,True
Irgoli,2023,8,1685.15,True,75.192,22.41,12,True
Irgoli,2023,9,458.59,True,75.192,6.1,12,True
Irgoli,2023,10,69.52,True,75.192,0.92,12,True
Irgoli,2023,11,55.72,True,75.192,0.74,12,True
Irgoli,2023,12,0.94,True,75.192,0.01,12,True
Isili,2023,1,41.0,False,67.716,0.61,12,True
Isili,2023,2,33.0,False,67.716,0.49,12,True
Isili,2023,3,88.0,False,67.716,1.3,12,True
Isili,2023,4,45.0,False,67.716,0.66,12,True
Isili,2023,5,116.0,False,67.716,1.71,12,True
Isili,2023,6,85.0,False,67.716,1.26,12,True
Isili,2023,7,74.0,False,67.716,1.09,12,True
Isili,2023,8,107.0,False,67.716,1.58,12,True
Isili,2023,9,62.0,False,67.716,0.92,12,True
Isili,2023,10,102.0,False,67.716,1.51,12,True
Isili,2023,11,42.0,False,67.716,0.62,12,True
Isili,2023,12,57.0,False,67.716,0.84,12,True
Ittiri,2023,1,4.41,True,111.976,0.04,12,True
Ittiri,2023,2,19.73,True,111.976,0.18,12,True
Ittiri,2023,3,4.61,True,111.976,0.04,12,True
Ittiri,2023,4,38.26,True,111.976,0.34,12,True
Ittiri,2023,5,13.27,True,111.976,0.12,12,True
Ittiri,2023,6,22.15,True,111.976,0.2,12,True
Ittiri,2023,7,130.13,True,111.976,1.16,12,True
Ittiri,2023,8,30.75,True,111.976,0.27,12,True
Ittiri,2023,9,19.18,True,111.976,0.17,12,True
Ittiri,2023,10,11.24,True,111.976,0.1,12,True
Ittiri,2023,11,5.32,True,111.976,0.05,12,True
Ittiri,2023,12,6.96,True,111.976,0.06,12,True
Jerzu,2023,1,32.0,False,102.246,0.31,12,True
Jerzu,2023,2,84.0,False,102.246,0.82,12,True
Jerzu,2023,3,57.0,False,102.246,0.56,12,True
Jerzu,2023,4,130.0,False,102.246,1.27,12,True
Jerzu,2023,5,380.0,False,102.246,3.72,12,True
Jerzu,2023,6,308.0,False,102.246,3.01,12,True
Jerzu,2023,7,383.0,False,102.246,3.75,12,True
Jerzu,2023,8,764.0,False,102.246,7.47,12,True
Jerzu,2023,9,328.0,False,102.246,3.21,12,True
Jerzu,2023,10,337.0,False,102.246,3.3,12,True
Jerzu,2023,11,43.0,False,102.246,0.42,12,True
Jerzu,2023,12,63.0,False,102.246,0.62,12,True
La Maddalena,2023,1,348.0,False,52.963,6.57,12,True
La Maddalena,2023,2,372.0,False,52.963,7.02,12,True
La Maddalena,2023,3,609.0,False,52.963,11.5,12,True
La Maddalena,2023,4,7147.0,False,52.963,134.94,12,True
La Maddalena,2023,5,11867.0,False,52.963,224.06,12,True
La Maddalena,2023,6,32799.0,False,52.963,619.28,12,True
La Maddalena,2023,7,53285.0,False,52.963,1006.08,12,True
La Maddalena,2023,8,64251.0,False,52.963,1213.13,12,True
La Maddalena,2023,9,37891.0,False,52.963,715.42,12,True
La Maddalena,2023,10,10532.0,False,52.963,198.86,12,True
La Maddalena,2023,11,639.0,False,52.963,12.07,12,True
La Maddalena,2023,12,519.0,False,52.963,9.8,12,True
Laconi,2023,1,186.0,False,124.646,1.49,12,True
Laconi,2023,2,155.0,False,124.646,1.24,12,True
Laconi,2023,3,150.0,False,124.646,1.2,12,True
Laconi,2023,4,176.0,False,124.646,1.41,12,True
Laconi,2023,5,80.0,False,124.646,0.64,12,True
Laconi,2023,6,66.0,False,124.646,0.53,12,True
Laconi,2023,7,109.0,False,124.646,0.87,12,True
Laconi,2023,8,107.0,False,124.646,0.86,12,True
Laconi,2023,9,151.0,False,124.646,1.21,12,True
Laconi,2023,10,103.0,False,124.646,0.83,12,True
Laconi,2023,11,109.0,False,124.646,0.87,12,True
Laconi,2023,12,124.0,False,124.646,0.99,12,True
Lanusei,2023,1,64.0,False,53.025,1.21,12,True
Lanusei,2023,2,90.0,False,53.025,1.7,12,True
Lanusei,2023,3,114.0,False,53.025,2.15,12,True
Lanusei,2023,4,41.0,False,53.025,0.77,12,True
Lanusei,2023,5,172.0,False,53.025,3.24,12,True
Lanusei,2023,6,348.0,False,53.025,6.56,12,True
Lanusei,2023,7,1253.0,False,53.025,23.63,12,True
Lanusei,2023,8,1257.0,False,53.025,23.71,12,True
Lanusei,2023,9,403.0,False,53.025,7.6,12,True
Lanusei,2023,10,179.0,False,53.025,3.38,12,True
Lanusei,2023,11,115.0,False,53.025,2.17,12,True
Lanusei,2023,12,102.0,False,53.025,1.92,12,True
Las Plassas,2023,1,1.0,True,11.078,0.09,12,True
Las Plassas,2023,2,0.85,True,11.078,0.08,12,True
Las Plassas,2023,3,1.05,True,11.078,0.09,12,True
Las Plassas,2023,4,2.33,True,11.078,0.21,12,True
Las Plassas,2023,5,6.01,True,11.078,0.54,12,True
Las Plassas,2023,6,5.03,True,11.078,0.45,12,True
Las Plassas,2023,7,20.07,True,11.078,1.81,12,True
Las Plassas,2023,8,6.98,True,11.078,0.63,12,True
Las Plassas,2023,9,4.35,True,11.078,0.39,12,True
Las Plassas,2023,10,2.55,True,11.078,0.23,12,True
Las Plassas,2023,11,1.21,True,11.078,0.11,12,True
Las Plassas,2023,12,1.58,True,11.078,0.14,12,True
Loceri,2023,1,26.38,True,19.431,1.36,12,True
Loceri,2023,2,1.17,True,19.431,0.06,12,True
Loceri,2023,3,1.44,True,19.431,0.07,12,True
Loceri,2023,4,33.21,True,19.431,1.71,12,True
Loceri,2023,5,37.15,True,19.431,1.91,12,True
Loceri,2023,6,339.93,True,19.431,17.49,12,True
Loceri,2023,7,896.74,True,19.431,46.15,12,True
Loceri,2023,8,1426.62,True,19.431,73.42,12,True
Loceri,2023,9,530.0,True,19.431,27.28,12,True
Loceri,2023,10,180.52,True,19.431,9.29,12,True
Loceri,2023,11,1.66,True,19.431,0.09,12,True
Loceri,2023,12,2.18,True,19.431,0.11,12,True
Loculi,2023,1,2.95,True,38.205,0.08,12,True
Loculi,2023,2,2.5,True,38.205,0.07,12,True
Loculi,2023,3,3.09,True,38.205,0.08,12,True
Loculi,2023,4,6.86,True,38.205,0.18,12,True
Loculi,2023,5,8.87,True,38.205,0.23,12,True
Loculi,2023,6,64.81,True,38.205,1.7,12,True
Loculi,2023,7,250.82,True,38.205,6.57,12,True
Loculi,2023,8,343.56,True,38.205,8.99,12,True
Loculi,2023,9,136.82,True,38.205,3.58,12,True
Loculi,2023,10,7.51,True,38.205,0.2,12,True
Loculi,2023,11,3.55,True,38.205,0.09,12,True
Loculi,2023,12,4.66,True,38.205,0.12,12,True
Lodine,2023,1,0.65,True,7.803,0.08,12,True
Lodine,2023,2,0.55,True,7.803,0.07,12,True
Lodine,2023,3,0.68,True,7.803,0.09,12,True
Lodine,2023,4,1.51,True,7.803,0.19,12,True
Lodine,2023,5,1.95,True,7.803,0.25,12,True
Lodine,2023,6,3.26,True,7.803,0.42,12,True
Lodine,2023,7,4.58,True,7.803,0.59,12,True
Lodine,2023,8,4.53,True,7.803,0.58,12,True
Lodine,2023,9,2.82,True,7.803,0.36,12,True
Lodine,2023,10,1.65,True,7.803,0.21,12,True
Lodine,2023,11,0.78,True,7.803,0.1,12,True
Lodine,2023,12,1.03,True,7.803,0.13,12,True
Lodè,2023,1,1.81,True,122.984,0.01,12,True
Lodè,2023,2,1.53,True,122.984,0.01,12,True
Lodè,2023,3,1.9,True,122.984,0.02,12,True
Lodè,2023,4,4.22,True,122.984,0.03,12,True
Lodè,2023,5,5.45,True,122.984,0.04,12,True
Lodè,2023,6,9.1,True,122.984,0.07,12,True
Lodè,2023,7,66.8,True,122.984,0.54,12,True
Lodè,2023,8,59.64,True,122.984,0.48,12,True
Lodè,2023,9,7.88,True,122.984,0.06,12,True
Lodè,2023,10,4.62,True,122.984,0.04,12,True
Lodè,2023,11,2.18,True,122.984,0.02,12,True
Lodè,2023,12,2.86,True,122.984,0.02,12,True
Loiri Porto San Paolo,2023,1,65.0,False,118.516,0.55,12,True
Loiri Porto San Paolo,2023,2,112.0,False,118.516,0.95,12,True
Loiri Porto San Paolo,2023,3,195.0,False,118.516,1.65,12,True
Loiri Porto San Paolo,2023,4,4521.0,False,118.516,38.15,12,True
Loiri Porto San Paolo,2023,5,9549.0,False,118.516,80.57,12,True
Loiri Porto San Paolo,2023,6,33692.0,False,118.516,284.28,12,True
Loiri Porto San Paolo,2023,7,26117.0,False,118.516,220.37,12,True
Loiri Porto San Paolo,2023,8,28009.0,False,118.516,236.33,12,True
Loiri Porto San Paolo,2023,9,17201.0,False,118.516,145.14,12,True
Loiri Porto San Paolo,2023,10,6693.0,False,118.516,56.47,12,True
