comune,anno,mese,presenze_mese,presenze_stimate,superficie_kmq,densita_turistica,n_mesi_con_dati,copertura_sufficiente
Abbasanta,2022,1,71.43,True,39.816,1.79,12.0,True
Abbasanta,2022,2,165.2,True,39.816,4.15,12.0,True
Abbasanta,2022,3,85.98,True,39.816,2.16,12.0,True
Abbasanta,2022,4,456.19,True,39.816,11.46,12.0,True
Abbasanta,2022,5,821.85,True,39.816,20.64,12.0,True
Abbasanta,2022,6,1249.68,True,39.816,31.39,12.0,True
Abbasanta,2022,7,1297.84,True,39.816,32.6,12.0,True
Abbasanta,2022,8,1629.76,True,39.816,40.93,12.0,True
Abbasanta,2022,9,1252.15,True,39.816,31.45,12.0,True
Abbasanta,2022,10,182.85,True,39.816,4.59,12.0,True
Abbasanta,2022,11,80.66,True,39.816,2.03,12.0,True
Abbasanta,2022,12,91.42,True,39.816,2.3,12.0,True
Abbasanta,2023,1,124.0,False,39.816,3.11,12.0,True
Abbasanta,2023,2,101.0,False,39.816,2.54,12.0,True
Abbasanta,2023,3,119.0,False,39.816,2.99,12.0,True
Abbasanta,2023,4,110.0,False,39.816,2.76,12.0,True
Abbasanta,2023,5,93.0,False,39.816,2.34,12.0,True
Abbasanta,2023,6,96.0,False,39.816,2.41,12.0,True
Abbasanta,2023,7,151.0,False,39.816,3.79,12.0,True
Abbasanta,2023,8,43.0,False,39.816,1.08,12.0,True
Abbasanta,2023,9,102.0,False,39.816,2.56,12.0,True
Abbasanta,2023,10,391.0,False,39.816,9.82,12.0,True
Abbasanta,2023,11,15.0,False,39.816,0.38,12.0,True
Abbasanta,2023,12,26.0,False,39.816,0.65,12.0,True
Abbasanta,2024,2,50.0,False,39.816,1.26,11.0,True
Abbasanta,2024,3,227.0,False,39.816,5.7,11.0,True
Abbasanta,2024,4,296.0,False,39.816,7.43,11.0,True
Abbasanta,2024,5,289.0,False,39.816,7.26,11.0,True
Abbasanta,2024,6,301.0,False,39.816,7.56,11.0,True
Abbasanta,2024,7,444.0,False,39.816,11.15,11.0,True
Abbasanta,2024,8,581.0,False,39.816,14.59,11.0,True
Abbasanta,2024,9,411.0,False,39.816,10.32,11.0,True
Abbasanta,2024,10,254.0,False,39.816,6.38,11.0,True
Abbasanta,2024,11,80.0,False,39.816,2.01,11.0,True
Abbasanta,2024,12,95.0,False,39.816,2.39,11.0,True
Abbasanta,2025,1,335.0,False,39.816,8.41,12.0,True
Abbasanta,2025,2,303.0,False,39.816,7.61,12.0,True
Abbasanta,2025,3,386.0,False,39.816,9.69,12.0,True
Abbasanta,2025,4,340.0,False,39.816,8.54,12.0,True
Abbasanta,2025,5,443.0,False,39.816,11.13,12.0,True
Abbasanta,2025,6,394.0,False,39.816,9.9,12.0,True
Abbasanta,2025,7,241.0,False,39.816,6.05,12.0,True
Abbasanta,2025,8,745.0,False,39.816,18.71,12.0,True
Abbasanta,2025,9,452.0,False,39.816,11.35,12.0,True
Abbasanta,2025,10,472.0,False,39.816,11.85,12.0,True
Abbasanta,2025,11,427.0,False,39.816,10.72,12.0,True
Abbasanta,2025,12,218.0,False,39.816,5.48,12.0,True
Aggius,2022,1,8.02,True,86.445,0.09,12.0,True
Aggius,2022,2,7.21,True,86.445,0.08,12.0,True
Aggius,2022,3,9.65,True,86.445,0.11,12.0,True
Aggius,2022,4,18.88,True,86.445,0.22,12.0,True
Aggius,2022,5,23.79,True,86.445,0.28,12.0,True
Aggius,2022,6,42.52,True,86.445,0.49,12.0,True
Aggius,2022,7,215.4,True,86.445,2.49,12.0,True
Aggius,2022,8,384.72,True,86.445,4.45,12.0,True
Aggius,2022,9,36.96,True,86.445,0.43,12.0,True
Aggius,2022,10,20.53,True,86.445,0.24,12.0,True
Aggius,2022,11,9.06,True,86.445,0.1,12.0,True
Aggius,2022,12,10.27,True,86.445,0.12,12.0,True
Aggius,2023,1,8.22,True,86.445,0.1,12.0,True
Aggius,2023,2,0.18,True,86.445,0.0,12.0,True
Aggius,2023,3,0.23,True,86.445,0.0,12.0,True
Aggius,2023,4,0.5,True,86.445,0.01,12.0,True
Aggius,2023,5,0.65,True,86.445,0.01,12.0,True
Aggius,2023,6,51.09,True,86.445,0.59,12.0,True
Aggius,2023,7,193.53,True,86.445,2.24,12.0,True
Aggius,2023,8,473.51,True,86.445,5.48,12.0,True
Aggius,2023,9,94.94,True,86.445,1.1,12.0,True
Aggius,2023,10,9.55,True,86.445,0.11,12.0,True
Aggius,2023,11,0.26,True,86.445,0.0,12.0,True
Aggius,2023,12,0.34,True,86.445,0.0,12.0,True
Aggius,2024,1,1.08,True,86.445,0.01,12.0,True
Aggius,2024,2,1.01,True,86.445,0.01,12.0,True
Aggius,2024,3,1.38,True,86.445,0.02,12.0,True
Aggius,2024,4,19.28,True,86.445,0.22,12.0,True
Aggius,2024,5,54.52,True,86.445,0.63,12.0,True
Aggius,2024,6,78.86,True,86.445,0.91,12.0,True
Aggius,2024,7,190.58,True,86.445,2.2,12.0,True
Aggius,2024,8,396.69,True,86.445,4.59,12.0,True
Aggius,2024,9,95.71,True,86.445,1.11,12.0,True
Aggius,2024,10,2.26,True,86.445,0.03,12.0,True
Aggius,2024,11,1.17,True,86.445,0.01,12.0,True
Aggius,2024,12,9.47,True,86.445,0.11,12.0,True
Aggius,2025,1,6.0,False,86.445,0.07,9.0,False
Aggius,2025,3,13.0,False,86.445,0.15,9.0,False
Aggius,2025,4,81.0,False,86.445,0.94,9.0,False
Aggius,2025,5,103.0,False,86.445,1.19,9.0,False
Aggius,2025,6,318.0,False,86.445,3.68,9.0,False
Aggius,2025,7,525.0,False,86.445,6.07,9.0,False
Aggius,2025,8,617.0,False,86.445,7.14,9.0,False
Aggius,2025,9,399.0,False,86.445,4.62,9.0,False
Aggius,2025,10,163.0,False,86.445,1.89,9.0,False
Aglientu,2022,1,2.67,True,148.358,0.02,12.0,True
Aglientu,2022,2,2.4,True,148.358,0.02,12.0,True
Aglientu,2022,3,3.22,True,148.358,0.02,12.0,True
Aglientu,2022,4,3691.29,True,148.358,24.88,12.0,True
Aglientu,2022,5,11052.93,True,148.358,74.5,12.0,True
Aglientu,2022,6,43395.17,True,148.358,292.5,12.0,True
Aglientu,2022,7,102732.47,True,148.358,692.46,12.0,True
Aglientu,2022,8,114575.24,True,148.358,772.29,12.0,True
Aglientu,2022,9,46445.32,True,148.358,313.06,12.0,True
Aglientu,2022,10,9527.84,True,148.358,64.22,12.0,True
Aglientu,2022,11,3.02,True,148.358,0.02,12.0,True
Aglientu,2022,12,3.42,True,148.358,0.02,12.0,True
Aglientu,2023,1,1.16,True,148.358,0.01,12.0,True
Aglientu,2023,2,0.99,True,148.358,0.01,12.0,True
Aglientu,2023,3,1.22,True,148.358,0.01,12.0,True
Aglientu,2023,4,814.71,True,148.358,5.49,12.0,True
Aglientu,2023,5,10451.5,True,148.358,70.45,12.0,True
Aglientu,2023,6,27468.84,True,148.358,185.15,12.0,True
Aglientu,2023,7,67818.21,True,148.358,457.13,12.0,True
Aglientu,2023,8,87033.11,True,148.358,586.64,12.0,True
Aglientu,2023,9,37226.06,True,148.358,250.92,12.0,True
Aglientu,2023,10,9709.96,True,148.358,65.45,12.0,True
Aglientu,2023,11,1.4,True,148.358,0.01,12.0,True
Aglientu,2023,12,17.84,True,148.358,0.12,12.0,True
Aglientu,2024,1,54.0,False,148.358,0.36,11.0,True
Aglientu,2024,3,150.0,False,148.358,1.01,11.0,True
Aglientu,2024,4,1152.0,False,148.358,7.77,11.0,True
Aglientu,2024,5,13149.0,False,148.358,88.63,11.0,True
Aglientu,2024,6,36175.0,False,148.358,243.84,11.0,True
Aglientu,2024,7,92259.0,False,148.358,621.87,11.0,True
Aglientu,2024,8,120561.0,False,148.358,812.64,11.0,True
Aglientu,2024,9,51730.0,False,148.358,348.68,11.0,True
Aglientu,2024,10,10708.0,False,148.358,72.18,11.0,True
Aglientu,2024,11,322.0,False,148.358,2.17,11.0,True
Aglientu,2024,12,205.0,False,148.358,1.38,11.0,True
Aglientu,2025,1,4.09,True,148.358,0.03,12.0,True
Aglientu,2025,2,3.82,True,148.358,0.03,12.0,True
Aglientu,2025,3,78.96,True,148.358,0.53,12.0,True
Aglientu,2025,4,3477.52,True,148.358,23.44,12.0,True
Aglientu,2025,5,13327.54,True,148.358,89.83,12.0,True
Aglientu,2025,6,52714.39,True,148.358,355.32,12.0,True
Aglientu,2025,7,100377.13,True,148.358,676.59,12.0,True
Aglientu,2025,8,126975.59,True,148.358,855.87,12.0,True
Aglientu,2025,9,56803.47,True,148.358,382.88,12.0,True
Aglientu,2025,10,12390.64,True,148.358,83.52,12.0,True
Aglientu,2025,11,570.33,True,148.358,3.84,12.0,True
Aglientu,2025,12,348.52,True,148.358,2.35,12.0,True
Aidomaggiore,2024,1,0.53,True,41.236,0.01,12.0,True
Aidomaggiore,2024,2,0.49,True,41.236,0.01,12.0,True
Aidomaggiore,2024,3,0.67,True,41.236,0.02,12.0,True
Aidomaggiore,2024,4,1.11,True,41.236,0.03,12.0,True
Aidomaggiore,2024,5,1.23,True,41.236,0.03,12.0,True
Aidomaggiore,2024,6,2.36,True,41.236,0.06,12.0,True
Aidomaggiore,2024,7,27.2,True,41.236,0.66,12.0,True
Aidomaggiore,2024,8,103.25,True,41.236,2.5,12.0,True
Aidomaggiore,2024,9,44.8,True,41.236,1.09,12.0,True
Aidomaggiore,2024,10,33.1,True,41.236,0.8,12.0,True
Aidomaggiore,2024,11,14.57,True,41.236,0.35,12.0,True
Aidomaggiore,2024,12,0.71,True,41.236,0.02,12.0,True
Aidomaggiore,2025,1,2.05,True,41.236,0.05,12.0,True
Aidomaggiore,2025,2,21.91,True,41.236,0.53,12.0,True
Aidomaggiore,2025,3,2.48,True,41.236,0.06,12.0,True
Aidomaggiore,2025,4,32.76,True,41.236,0.79,12.0,True
Aidomaggiore,2025,5,5.77,True,41.236,0.14,12.0,True
Aidomaggiore,2025,6,9.19,True,41.236,0.22,12.0,True
Aidomaggiore,2025,7,42.06,True,41.236,1.02,12.0,True
Aidomaggiore,2025,8,132.3,True,41.236,3.21,12.0,True
Aidomaggiore,2025,9,46.73,True,41.236,1.13,12.0,True
Aidomaggiore,2025,10,54.82,True,41.236,1.33,12.0,True
Aidomaggiore,2025,11,2.17,True,41.236,0.05,12.0,True
Aidomaggiore,2025,12,12.76,True,41.236,0.31,12.0,True
Albagiara,2025,1,0.33,True,9.17,0.04,12.0,True
Albagiara,2025,2,0.31,True,9.17,0.03,12.0,True
Albagiara,2025,3,0.4,True,9.17,0.04,12.0,True
Albagiara,2025,4,0.77,True,9.17,0.08,12.0,True
Albagiara,2025,5,0.93,True,9.17,0.1,12.0,True
Albagiara,2025,6,1.49,True,9.17,0.16,12.0,True
Albagiara,2025,7,1.95,True,9.17,0.21,12.0,True
Albagiara,2025,8,17.99,True,9.17,1.96,12.0,True
Albagiara,2025,9,42.25,True,9.17,4.61,12.0,True
Albagiara,2025,10,26.78,True,9.17,2.92,12.0,True
Albagiara,2025,11,0.35,True,9.17,0.04,12.0,True
Albagiara,2025,12,11.45,True,9.17,1.25,12.0,True
Ales,2022,1,9.0,False,22.204,0.41,11.0,True
Ales,2022,3,22.0,False,22.204,0.99,11.0,True
Ales,2022,4,102.0,False,22.204,4.59,11.0,True
Ales,2022,5,60.0,False,22.204,2.7,11.0,True
Ales,2022,6,103.0,False,22.204,4.64,11.0,True
Ales,2022,7,125.0,False,22.204,5.63,11.0,True
Ales,2022,8,232.0,False,22.204,10.45,11.0,True
Ales,2022,9,112.0,False,22.204,5.04,11.0,True
Ales,2022,10,73.0,False,22.204,3.29,11.0,True
Ales,2022,11,26.0,False,22.204,1.17,11.0,True
Ales,2022,12,35.0,False,22.204,1.58,11.0,True
Ales,2023,1,0.43,True,22.204,0.02,12.0,True
Ales,2023,2,0.37,True,22.204,0.02,12.0,True
Ales,2023,3,34.45,True,22.204,1.55,12.0,True
Ales,2023,4,78.01,True,22.204,3.51,12.0,True
Ales,2023,5,97.3,True,22.204,4.38,12.0,True
Ales,2023,6,49.17,True,22.204,2.21,12.0,True
Ales,2023,7,70.06,True,22.204,3.16,12.0,True
Ales,2023,8,230.02,True,22.204,10.36,12.0,True
Ales,2023,9,97.88,True,22.204,4.41,12.0,True
Ales,2023,10,42.1,True,22.204,1.9,12.0,True
Ales,2023,11,27.52,True,22.204,1.24,12.0,True
Ales,2023,12,30.68,True,22.204,1.38,12.0,True
Ales,2024,1,16.62,True,22.204,0.75,12.0,True
Ales,2024,2,20.57,True,22.204,0.93,12.0,True
Ales,2024,3,22.79,True,22.204,1.03,12.0,True
Ales,2024,4,76.3,True,22.204,3.44,12.0,True
Ales,2024,5,43.44,True,22.204,1.96,12.0,True
Ales,2024,6,105.78,True,22.204,4.76,12.0,True
Ales,2024,7,109.76,True,22.204,4.94,12.0,True
Ales,2024,8,235.82,True,22.204,10.62,12.0,True
Ales,2024,9,75.12,True,22.204,3.38,12.0,True
Ales,2024,10,42.29,True,22.204,1.9,12.0,True
Ales,2024,11,67.67,True,22.204,3.05,12.0,True
Ales,2024,12,0.84,True,22.204,0.04,12.0,True
Ales,2025,1,26.0,False,22.204,1.17,12.0,True
Ales,2025,2,34.0,False,22.204,1.53,12.0,True
Ales,2025,3,72.0,False,22.204,3.24,12.0,True
Ales,2025,4,171.0,False,22.204,7.7,12.0,True
Ales,2025,5,106.0,False,22.204,4.77,12.0,True
Ales,2025,6,110.0,False,22.204,4.95,12.0,True
Ales,2025,7,128.0,False,22.204,5.76,12.0,True
Ales,2025,8,257.0,False,22.204,11.57,12.0,True
Ales,2025,9,115.0,False,22.204,5.18,12.0,True
Ales,2025,10,125.0,False,22.204,5.63,12.0,True
Ales,2025,11,47.0,False,22.204,2.12,12.0,True
Ales,2025,12,50.0,False,22.204,2.25,12.0,True
Alghero,2022,1,5909.0,False,225.428,26.21,12.0,True
Alghero,2022,2,7038.0,False,225.428,31.22,12.0,True
Alghero,2022,3,10622.0,False,225.428,47.12,12.0,True
Alghero,2022,4,50635.0,False,225.428,224.62,12.0,True
Alghero,2022,5,100803.0,False,225.428,447.16,12.0,True
Alghero,2022,6,190100.0,False,225.428,843.28,12.0,True
Alghero,2022,7,281730.0,False,225.428,1249.76,12.0,True
Alghero,2022,8,321518.0,False,225.428,1426.26,12.0,True
Alghero,2022,9,215379.0,False,225.428,955.42,12.0,True
Alghero,2022,10,86231.0,False,225.428,382.52,12.0,True
Alghero,2022,11,11036.0,False,225.428,48.96,12.0,True
Alghero,2022,12,10720.0,False,225.428,47.55,12.0,True
Alghero,2023,1,9738.0,False,225.428,43.2,12.0,True
Alghero,2023,2,8410.0,False,225.428,37.31,12.0,True
Alghero,2023,3,16207.0,False,225.428,71.89,12.0,True
Alghero,2023,4,60450.0,False,225.428,268.16,12.0,True
Alghero,2023,5,109042.0,False,225.428,483.71,12.0,True
Alghero,2023,6,199732.0,False,225.428,886.01,12.0,True
Alghero,2023,7,282242.0,False,225.428,1252.03,12.0,True
Alghero,2023,8,317583.0,False,225.428,1408.8,12.0,True
Alghero,2023,9,235610.0,False,225.428,1045.17,12.0,True
Alghero,2023,10,105310.0,False,225.428,467.16,12.0,True
Alghero,2023,11,12442.0,False,225.428,55.19,12.0,True
Alghero,2023,12,16797.0,False,225.428,74.51,12.0,True
Alghero,2024,1,8693.0,False,225.428,38.56,12.0,True
Alghero,2024,2,7966.0,False,225.428,35.34,12.0,True
Alghero,2024,3,15533.0,False,225.428,68.9,12.0,True
Alghero,2024,4,72571.0,False,225.428,321.93,12.0,True
Alghero,2024,5,151199.0,False,225.428,670.72,12.0,True
Alghero,2024,6,230181.0,False,225.428,1021.08,12.0,True
Alghero,2024,7,321664.0,False,225.428,1426.9,12.0,True
Alghero,2024,8,363573.0,False,225.428,1612.81,12.0,True
Alghero,2024,9,266917.0,False,225.428,1184.05,12.0,True
Alghero,2024,10,123689.0,False,225.428,548.69,12.0,True
Alghero,2024,11,13390.0,False,225.428,59.4,12.0,True
Alghero,2024,12,14380.0,False,225.428,63.79,12.0,True
Alghero,2025,1,9928.0,False,225.428,44.04,12.0,True
Alghero,2025,2,9278.0,False,225.428,41.16,12.0,True
Alghero,2025,3,14552.0,False,225.428,64.55,12.0,True
Alghero,2025,4,86944.0,False,225.428,385.68,12.0,True
Alghero,2025,5,164613.0,False,225.428,730.22,12.0,True
Alghero,2025,6,280868.0,False,225.428,1245.93,12.0,True
Alghero,2025,7,374154.0,False,225.428,1659.75,12.0,True
Alghero,2025,8,399770.0,False,225.428,1773.38,12.0,True
Alghero,2025,9,299180.0,False,225.428,1327.16,12.0,True
Alghero,2025,10,150149.0,False,225.428,666.06,12.0,True
Alghero,2025,11,11469.0,False,225.428,50.88,12.0,True
Alghero,2025,12,12782.0,False,225.428,56.7,12.0,True
Allai,2024,1,1.3,True,27.481,0.05,12.0,True
Allai,2024,2,1.21,True,27.481,0.04,12.0,True
Allai,2024,3,1.66,True,27.481,0.06,12.0,True
Allai,2024,4,2.73,True,27.481,0.1,12.0,True
Allai,2024,5,3.03,True,27.481,0.11,12.0,True
Allai,2024,6,5.83,True,27.481,0.21,12.0,True
Allai,2024,7,7.9,True,27.481,0.29,12.0,True
Allai,2024,8,8.03,True,27.481,0.29,12.0,True
Allai,2024,9,4.45,True,27.481,0.16,12.0,True
Allai,2024,10,2.71,True,27.481,0.1,12.0,True
Allai,2024,11,1.4,True,27.481,0.05,12.0,True
Allai,2024,12,1.76,True,27.481,0.06,12.0,True
Allai,2025,1,0.72,True,27.481,0.03,12.0,True
Allai,2025,2,0.67,True,27.481,0.02,12.0,True
Allai,2025,3,0.88,True,27.481,0.03,12.0,True
Allai,2025,4,1.68,True,27.481,0.06,12.0,True
Allai,2025,5,2.04,True,27.481,0.07,12.0,True
Allai,2025,6,3.24,True,27.481,0.12,12.0,True
Allai,2025,7,4.26,True,27.481,0.16,12.0,True
Allai,2025,8,31.34,True,27.481,1.14,12.0,True
Allai,2025,9,2.73,True,27.481,0.1,12.0,True
Allai,2025,10,1.7,True,27.481,0.06,12.0,True
Allai,2025,11,0.76,True,27.481,0.03,12.0,True
Allai,2025,12,0.97,True,27.481,0.04,12.0,True
Alà Dei Sardi,2023,1,3.35,True,197.51,0.02,12.0,True
Alà Dei Sardi,2023,2,2.84,True,197.51,0.01,12.0,True
Alà Dei Sardi,2023,3,3.51,True,197.51,0.02,12.0,True
Alà Dei Sardi,2023,4,7.8,True,197.51,0.04,12.0,True
Alà Dei Sardi,2023,5,10.09,True,197.51,0.05,12.0,True
Alà Dei Sardi,2023,6,67.85,True,197.51,0.34,12.0,True
Alà Dei Sardi,2023,7,91.68,True,197.51,0.46,12.0,True
Alà Dei Sardi,2023,8,23.39,True,197.51,0.12,12.0,True
Alà Dei Sardi,2023,9,14.59,True,197.51,0.07,12.0,True
Alà Dei Sardi,2023,10,8.55,True,197.51,0.04,12.0,True
Alà Dei Sardi,2023,11,4.04,True,197.51,0.02,12.0,True
Alà Dei Sardi,2023,12,5.3,True,197.51,0.03,12.0,True
Alà Dei Sardi,2024,1,1.24,True,197.51,0.01,12.0,True
Alà Dei Sardi,2024,2,1.15,True,197.51,0.01,12.0,True
Alà Dei Sardi,2024,3,1.58,True,197.51,0.01,12.0,True
Alà Dei Sardi,2024,4,2.6,True,197.51,0.01,12.0,True
Alà Dei Sardi,2024,5,2.88,True,197.51,0.01,12.0,True
Alà Dei Sardi,2024,6,5.55,True,197.51,0.03,12.0,True
Alà Dei Sardi,2024,7,69.52,True,197.51,0.35,12.0,True
Alà Dei Sardi,2024,8,7.64,True,197.51,0.04,12.0,True
Alà Dei Sardi,2024,9,24.23,True,197.51,0.12,12.0,True
Alà Dei Sardi,2024,10,2.58,True,197.51,0.01,12.0,True
Alà Dei Sardi,2024,11,1.34,True,197.51,0.01,12.0,True
Alà Dei Sardi,2024,12,1.68,True,197.51,0.01,12.0,True
Alà Dei Sardi,2025,1,0.15,True,197.51,0.0,12.0,True
Alà Dei Sardi,2025,2,0.14,True,197.51,0.0,12.0,True
Alà Dei Sardi,2025,3,0.18,True,197.51,0.0,12.0,True
Alà Dei Sardi,2025,4,0.35,True,197.51,0.0,12.0,True
Alà Dei Sardi,2025,5,0.42,True,197.51,0.0,12.0,True
Alà Dei Sardi,2025,6,66.68,True,197.51,0.34,12.0,True
Alà Dei Sardi,2025,7,24.89,True,197.51,0.13,12.0,True
Alà Dei Sardi,2025,8,53.9,True,197.51,0.27,12.0,True
Alà Dei Sardi,2025,9,64.57,True,197.51,0.33,12.0,True
Alà Dei Sardi,2025,10,5.35,True,197.51,0.03,12.0,True
Alà Dei Sardi,2025,11,0.16,True,197.51,0.0,12.0,True
Alà Dei Sardi,2025,12,0.2,True,197.51,0.0,12.0,True
Anela,2024,1,6.43,True,36.781,0.17,12.0,True
Anela,2024,2,5.97,True,36.781,0.16,12.0,True
Anela,2024,3,8.2,True,36.781,0.22,12.0,True
Anela,2024,4,13.52,True,36.781,0.37,12.0,True
Anela,2024,5,14.99,True,36.781,0.41,12.0,True
Anela,2024,6,28.88,True,36.781,0.79,12.0,True
Anela,2024,7,39.13,True,36.781,1.06,12.0,True
Anela,2024,8,39.75,True,36.781,1.08,12.0,True
Anela,2024,9,22.02,True,36.781,0.6,12.0,True
Anela,2024,10,13.44,True,36.781,0.37,12.0,True
Anela,2024,11,6.96,True,36.781,0.19,12.0,True
Anela,2024,12,8.71,True,36.781,0.24,12.0,True
Anela,2025,1,4.63,True,36.781,0.13,12.0,True
Anela,2025,2,4.33,True,36.781,0.12,12.0,True
Anela,2025,3,5.62,True,36.781,0.15,12.0,True
Anela,2025,4,10.78,True,36.781,0.29,12.0,True
Anela,2025,5,13.06,True,36.781,0.36,12.0,True
Anela,2025,6,20.82,True,36.781,0.57,12.0,True
Anela,2025,7,27.32,True,36.781,0.74,12.0,True
Anela,2025,8,27.85,True,36.781,0.76,12.0,True
Anela,2025,9,17.52,True,36.781,0.48,12.0,True
Anela,2025,10,10.91,True,36.781,0.3,12.0,True
Anela,2025,11,4.91,True,36.781,0.13,12.0,True
Anela,2025,12,6.25,True,36.781,0.17,12.0,True
Arborea,2022,1,280.0,False,94.668,2.96,12.0,True
Arborea,2022,2,394.0,False,94.668,4.16,12.0,True
Arborea,2022,3,814.0,False,94.668,8.6,12.0,True
Arborea,2022,4,2767.0,False,94.668,29.23,12.0,True
Arborea,2022,5,5892.0,False,94.668,62.24,12.0,True
Arborea,2022,6,12283.0,False,94.668,129.75,12.0,True
Arborea,2022,7,20359.0,False,94.668,215.06,12.0,True
Arborea,2022,8,27557.0,False,94.668,291.09,12.0,True
Arborea,2022,9,12706.0,False,94.668,134.22,12.0,True
Arborea,2022,10,8769.0,False,94.668,92.63,12.0,True
Arborea,2022,11,513.0,False,94.668,5.42,12.0,True
Arborea,2022,12,138.0,False,94.668,1.46,12.0,True
Arborea,2023,1,334.0,False,94.668,3.53,12.0,True
Arborea,2023,2,418.0,False,94.668,4.42,12.0,True
Arborea,2023,3,687.0,False,94.668,7.26,12.0,True
Arborea,2023,4,4860.0,False,94.668,51.34,12.0,True
Arborea,2023,5,8872.0,False,94.668,93.72,12.0,True
Arborea,2023,6,12388.0,False,94.668,130.86,12.0,True
Arborea,2023,7,25750.0,False,94.668,272.0,12.0,True
Arborea,2023,8,36551.0,False,94.668,386.1,12.0,True
Arborea,2023,9,24323.0,False,94.668,256.93,12.0,True
Arborea,2023,10,12031.0,False,94.668,127.09,12.0,True
Arborea,2023,11,540.0,False,94.668,5.7,12.0,True
Arborea,2023,12,195.0,False,94.668,2.06,12.0,True
Arborea,2024,1,219.0,False,94.668,2.31,12.0,True
Arborea,2024,2,624.0,False,94.668,6.59,12.0,True
Arborea,2024,3,424.0,False,94.668,4.48,12.0,True
Arborea,2024,4,1744.0,False,94.668,18.42,12.0,True
Arborea,2024,5,6749.0,False,94.668,71.29,12.0,True
Arborea,2024,6,12127.0,False,94.668,128.1,12.0,True
Arborea,2024,7,19428.0,False,94.668,205.22,12.0,True
Arborea,2024,8,24209.0,False,94.668,255.73,12.0,True
Arborea,2024,9,15271.0,False,94.668,161.31,12.0,True
Arborea,2024,10,6209.0,False,94.668,65.59,12.0,True
Arborea,2024,11,706.0,False,94.668,7.46,12.0,True
Arborea,2024,12,165.0,False,94.668,1.74,12.0,True
Arborea,2025,1,309.0,False,94.668,3.26,12.0,True
Arborea,2025,2,308.0,False,94.668,3.25,12.0,True
Arborea,2025,3,860.0,False,94.668,9.08,12.0,True
Arborea,2025,4,3965.0,False,94.668,41.88,12.0,True
Arborea,2025,5,8074.0,False,94.668,85.29,12.0,True
Arborea,2025,6,14808.0,False,94.668,156.42,12.0,True
Arborea,2025,7,23993.0,False,94.668,253.44,12.0,True
Arborea,2025,8,28563.0,False,94.668,301.72,12.0,True
Arborea,2025,9,17674.0,False,94.668,186.69,12.0,True
Arborea,2025,10,7008.0,False,94.668,74.03,12.0,True
Arborea,2025,11,1025.0,False,94.668,10.83,12.0,True
Arborea,2025,12,440.0,False,94.668,4.65,12.0,True
Arbus,2022,1,160.0,False,269.273,0.59,12.0,True
Arbus,2022,2,165.0,False,269.273,0.61,12.0,True
Arbus,2022,3,145.0,False,269.273,0.54,12.0,True
Arbus,2022,4,1270.0,False,269.273,4.72,12.0,True
Arbus,2022,5,2077.0,False,269.273,7.71,12.0,True
Arbus,2022,6,6256.0,False,269.273,23.23,12.0,True
Arbus,2022,7,11739.0,False,269.273,43.6,12.0,True
Arbus,2022,8,15338.0,False,269.273,56.96,12.0,True
Arbus,2022,9,8570.0,False,269.273,31.83,12.0,True
Arbus,2022,10,3289.0,False,269.273,12.21,12.0,True
Arbus,2022,11,898.0,False,269.273,3.33,12.0,True
Arbus,2022,12,348.0,False,269.273,1.29,12.0,True
Arbus,2023,1,388.0,False,269.273,1.44,12.0,True
Arbus,2023,2,556.0,False,269.273,2.06,12.0,True
Arbus,2023,3,729.0,False,269.273,2.71,12.0,True
Arbus,2023,4,1992.0,False,269.273,7.4,12.0,True
Arbus,2023,5,3249.0,False,269.273,12.07,12.0,True
Arbus,2023,6,6699.0,False,269.273,24.88,12.0,True
Arbus,2023,7,11223.0,False,269.273,41.68,12.0,True
Arbus,2023,8,15423.0,False,269.273,57.28,12.0,True
Arbus,2023,9,9179.0,False,269.273,34.09,12.0,True
Arbus,2023,10,4693.0,False,269.273,17.43,12.0,True
Arbus,2023,11,478.0,False,269.273,1.78,12.0,True
Arbus,2023,12,105.0,False,269.273,0.39,12.0,True
Arbus,2024,1,183.0,False,269.273,0.68,12.0,True
Arbus,2024,2,273.0,False,269.273,1.01,12.0,True
Arbus,2024,3,709.0,False,269.273,2.63,12.0,True
Arbus,2024,4,1974.0,False,269.273,7.33,12.0,True
Arbus,2024,5,5364.0,False,269.273,19.92,12.0,True
Arbus,2024,6,9072.0,False,269.273,33.69,12.0,True
Arbus,2024,7,15382.0,False,269.273,57.12,12.0,True
Arbus,2024,8,19441.0,False,269.273,72.2,12.0,True
Arbus,2024,9,12751.0,False,269.273,47.35,12.0,True
Arbus,2024,10,5821.0,False,269.273,21.62,12.0,True
Arbus,2024,11,501.0,False,269.273,1.86,12.0,True
Arbus,2024,12,219.0,False,269.273,0.81,12.0,True
Arbus,2025,1,377.0,False,269.273,1.4,12.0,True
Arbus,2025,2,395.0,False,269.273,1.47,12.0,True
Arbus,2025,3,670.0,False,269.273,2.49,12.0,True
Arbus,2025,4,3381.0,False,269.273,12.56,12.0,True
Arbus,2025,5,6568.0,False,269.273,24.39,12.0,True
Arbus,2025,6,12507.0,False,269.273,46.45,12.0,True
Arbus,2025,7,17882.0,False,269.273,66.41,12.0,True
Arbus,2025,8,24192.0,False,269.273,89.84,12.0,True
Arbus,2025,9,14014.0,False,269.273,52.04,12.0,True
