comune,anno,mese,popolazione_residente,presenze_mese,intensita_turistica_presenze,arrivi_mese,intensita_turistica_arrivi_vs_residenti,n_mesi_con_dati,copertura_sufficiente
Narbolia,2022,6,1692,10341.0,6.1117,4104.0,2.4255,11,True
Narbolia,2022,7,1692,17893.0,10.5751,5227.0,3.0892,11,True
Narbolia,2022,8,1692,23944.0,14.1513,5181.0,3.0621,11,True
Narbolia,2022,9,1692,12901.0,7.6247,4431.0,2.6188,11,True
Narbolia,2022,10,1692,6264.0,3.7021,1449.0,0.8564,11,True
Narbolia,2022,11,1692,2453.0,1.4498,304.0,0.1797,11,True
Narcao,2022,1,3105,13.08,0.0042,7.53,0.0024,12,True
Narcao,2022,2,3105,11.76,0.0038,6.76,0.0022,12,True
Narcao,2022,3,3105,15.75,0.0051,9.06,0.0029,12,True
Narcao,2022,4,3105,126.8,0.0408,104.72,0.0337,12,True
Narcao,2022,5,3105,83.8,0.027,67.32,0.0217,12,True
Narcao,2022,6,3105,87.35,0.0281,57.9,0.0186,12,True
Narcao,2022,7,3105,143.15,0.0461,88.62,0.0285,12,True
Narcao,2022,8,3105,123.03,0.0396,73.98,0.0238,12,True
Narcao,2022,9,3105,66.28,0.0213,40.69,0.0131,12,True
Narcao,2022,10,3105,33.49,0.0108,19.27,0.0062,12,True
Narcao,2022,11,3105,14.77,0.0048,8.5,0.0027,12,True
Narcao,2022,12,3105,16.74,0.0054,9.63,0.0031,12,True
Nulvi,2022,1,2648,3.22,0.0012,1.12,0.0004,12,True
Nulvi,2022,2,2648,2.89,0.0011,1.0,0.0004,12,True
Nulvi,2022,3,2648,3.87,0.0015,1.34,0.0005,12,True
Nulvi,2022,4,2648,7.58,0.0029,2.63,0.001,12,True
Nulvi,2022,5,2648,9.55,0.0036,3.31,0.0012,12,True
Nulvi,2022,6,2648,17.06,0.0064,5.92,0.0022,12,True
Nulvi,2022,7,2648,274.64,0.1037,40.54,0.0153,12,True
Nulvi,2022,8,2648,271.37,0.1025,40.45,0.0153,12,True
Nulvi,2022,9,2648,169.83,0.0641,28.14,0.0106,12,True
Nulvi,2022,10,2648,8.24,0.0031,2.86,0.0011,12,True
Nulvi,2022,11,2648,3.63,0.0014,1.26,0.0005,12,True
Nulvi,2022,12,2648,4.12,0.0016,1.43,0.0005,12,True
Nuoro,2022,1,34183,1885.0,0.0551,878.0,0.0257,12,True
Nuoro,2022,2,34183,2107.0,0.0616,1013.0,0.0296,12,True
Nuoro,2022,3,34183,2596.0,0.0759,1267.0,0.0371,12,True
Nuoro,2022,4,34183,2743.0,0.0802,1224.0,0.0358,12,True
Nuoro,2022,5,34183,3702.0,0.1083,1945.0,0.0569,12,True
Nuoro,2022,6,34183,3704.0,0.1084,1923.0,0.0563,12,True
Nuoro,2022,7,34183,3969.0,0.1161,1929.0,0.0564,12,True
Nuoro,2022,8,34183,7284.0,0.2131,2814.0,0.0823,12,True
Nuoro,2022,9,34183,4652.0,0.1361,2626.0,0.0768,12,True
Nuoro,2022,10,34183,4505.0,0.1318,2343.0,0.0685,12,True
Nuoro,2022,11,34183,3396.0,0.0993,1845.0,0.054,12,True
Nuoro,2022,12,34183,3099.0,0.0907,1543.0,0.0451,12,True
Nurachi,2022,1,1692,28.0,0.0165,4.0,0.0024,12,True
Nurachi,2022,2,1692,32.0,0.0189,12.0,0.0071,12,True
Nurachi,2022,3,1692,58.0,0.0343,17.0,0.01,12,True
Nurachi,2022,4,1692,183.0,0.1082,47.0,0.0278,12,True
Nurachi,2022,5,1692,318.0,0.1879,82.0,0.0485,12,True
Nurachi,2022,6,1692,666.0,0.3936,176.0,0.104,12,True
Nurachi,2022,7,1692,1525.0,0.9013,350.0,0.2069,12,True
Nurachi,2022,8,1692,1809.0,1.0691,330.0,0.195,12,True
Nurachi,2022,9,1692,632.0,0.3735,145.0,0.0857,12,True
Nurachi,2022,10,1692,170.0,0.1005,42.0,0.0248,12,True
Nurachi,2022,11,1692,22.0,0.013,6.0,0.0035,12,True
Nurachi,2022,12,1692,42.0,0.0248,16.0,0.0095,12,True
Nurallao,2022,1,1178,1.82,0.0015,1.27,0.0011,12,True
Nurallao,2022,2,1178,1.63,0.0014,1.14,0.001,12,True
Nurallao,2022,3,1178,2.19,0.0019,1.53,0.0013,12,True
Nurallao,2022,4,1178,45.28,0.0384,33.99,0.0289,12,True
Nurallao,2022,5,1178,76.39,0.0648,59.77,0.0507,12,True
Nurallao,2022,6,1178,88.63,0.0752,66.74,0.0567,12,True
Nurallao,2022,7,1178,181.91,0.1544,85.74,0.0728,12,True
Nurallao,2022,8,1178,186.75,0.1585,115.63,0.0982,12,True
Nurallao,2022,9,1178,100.37,0.0852,50.86,0.0432,12,True
Nurallao,2022,10,1178,70.65,0.06,27.26,0.0231,12,True
Nurallao,2022,11,1178,2.05,0.0017,1.44,0.0012,12,True
Nurallao,2022,12,1178,2.33,0.002,1.63,0.0014,12,True
Nuraminis,2022,1,2339,37.27,0.0159,11.63,0.005,12,True
Nuraminis,2022,2,2339,33.5,0.0143,10.45,0.0045,12,True
Nuraminis,2022,3,2339,44.86,0.0192,14.0,0.006,12,True
Nuraminis,2022,4,2339,87.76,0.0375,27.38,0.0117,12,True
Nuraminis,2022,5,2339,284.54,0.1217,111.49,0.0477,12,True
Nuraminis,2022,6,2339,197.6,0.0845,61.65,0.0264,12,True
Nuraminis,2022,7,2339,285.34,0.122,89.02,0.0381,12,True
Nuraminis,2022,8,2339,282.17,0.1206,88.03,0.0376,12,True
Nuraminis,2022,9,2339,171.75,0.0734,53.58,0.0229,12,True
Nuraminis,2022,10,2339,95.41,0.0408,29.77,0.0127,12,True
Nuraminis,2022,11,2339,42.09,0.018,13.13,0.0056,12,True
Nuraminis,2022,12,2339,47.71,0.0204,14.88,0.0064,12,True
Olbia,2022,1,60711,5427.0,0.0894,3253.0,0.0536,12,True
Olbia,2022,2,60711,7313.0,0.1205,4506.0,0.0742,12,True
Olbia,2022,3,60711,11003.0,0.1812,6581.0,0.1084,12,True
Olbia,2022,4,60711,33313.0,0.5487,14378.0,0.2368,12,True
Olbia,2022,5,60711,55483.0,0.9139,22754.0,0.3748,12,True
Olbia,2022,6,60711,128317.0,2.1136,38724.0,0.6378,12,True
Olbia,2022,7,60711,179815.0,2.9618,47963.0,0.79,12,True
Olbia,2022,8,60711,199689.0,3.2892,49996.0,0.8235,12,True
Olbia,2022,9,60711,129791.0,2.1378,38274.0,0.6304,12,True
Olbia,2022,10,60711,55922.0,0.9211,19079.0,0.3143,12,True
Olbia,2022,11,60711,9193.0,0.1514,4783.0,0.0788,12,True
Olbia,2022,12,60711,7008.0,0.1154,4385.0,0.0722,12,True
Oliena,2022,1,6657,1152.0,0.1731,10.0,0.0015,11,True
Oliena,2022,2,6657,1104.0,0.1658,59.0,0.0089,11,True
Oliena,2022,3,6657,1424.0,0.2139,186.0,0.0279,11,True
Oliena,2022,4,6657,2499.0,0.3754,662.0,0.0994,11,True
Oliena,2022,5,6657,4288.0,0.6441,1271.0,0.1909,11,True
Oliena,2022,6,6657,4906.0,0.737,1668.0,0.2506,11,True
Oliena,2022,7,6657,5959.0,0.8951,2030.0,0.3049,11,True
Oliena,2022,8,6657,7167.0,1.0766,2365.0,0.3553,11,True
Oliena,2022,9,6657,5277.0,0.7927,1892.0,0.2842,11,True
Oliena,2022,10,6657,4096.0,0.6153,1729.0,0.2597,11,True
Oliena,2022,11,6657,1844.0,0.277,311.0,0.0467,11,True
Ollolai,2022,1,1202,3.0,0.0025,1.0,0.0008,7,False
Ollolai,2022,5,1202,6.0,0.005,6.0,0.005,7,False
Ollolai,2022,7,1202,110.0,0.0915,38.0,0.0316,7,False
Ollolai,2022,8,1202,33.0,0.0275,13.0,0.0108,7,False
Ollolai,2022,9,1202,1.0,0.0008,1.0,0.0008,7,False
Ollolai,2022,10,1202,6.0,0.005,6.0,0.005,7,False
Ollolai,2022,11,1202,24.0,0.02,18.0,0.015,7,False
Olmedo,2022,1,4134,37.0,0.009,17.0,0.0041,11,True
Olmedo,2022,3,4134,70.0,0.0169,21.0,0.0051,11,True
Olmedo,2022,4,4134,199.0,0.0481,52.0,0.0126,11,True
Olmedo,2022,5,4134,356.0,0.0861,80.0,0.0194,11,True
Olmedo,2022,6,4134,517.0,0.1251,145.0,0.0351,11,True
Olmedo,2022,7,4134,1280.0,0.3096,291.0,0.0704,11,True
Olmedo,2022,8,4134,1526.0,0.3691,415.0,0.1004,11,True
Olmedo,2022,9,4134,941.0,0.2276,161.0,0.0389,11,True
Olmedo,2022,10,4134,261.0,0.0631,49.0,0.0119,11,True
Olmedo,2022,11,4134,38.0,0.0092,15.0,0.0036,11,True
Olmedo,2022,12,4134,75.0,0.0181,44.0,0.0106,11,True
Onifai,2022,1,697,4.85,0.007,3.27,0.0047,12,True
Onifai,2022,2,697,4.36,0.0063,2.94,0.0042,12,True
Onifai,2022,3,697,5.84,0.0084,3.94,0.0057,12,True
Onifai,2022,4,697,11.43,0.0164,7.7,0.011,12,True
Onifai,2022,5,697,14.4,0.0207,9.7,0.0139,12,True
Onifai,2022,6,697,178.73,0.2564,87.34,0.1253,12,True
Onifai,2022,7,697,415.16,0.5956,156.04,0.2239,12,True
Onifai,2022,8,697,461.74,0.6625,116.76,0.1675,12,True
Onifai,2022,9,697,247.37,0.3549,102.07,0.1464,12,True
Onifai,2022,10,697,42.42,0.0609,30.37,0.0436,12,True
Onifai,2022,11,697,5.48,0.0079,3.69,0.0053,12,True
Onifai,2022,12,697,6.21,0.0089,4.19,0.006,12,True
Orani,2022,1,2723,22.0,0.0081,10.0,0.0037,12,True
Orani,2022,2,2723,78.0,0.0286,30.0,0.011,12,True
Orani,2022,3,2723,34.0,0.0125,15.0,0.0055,12,True
Orani,2022,4,2723,82.0,0.0301,22.0,0.0081,12,True
Orani,2022,5,2723,78.0,0.0286,35.0,0.0129,12,True
Orani,2022,6,2723,55.0,0.0202,30.0,0.011,12,True
Orani,2022,7,2723,241.0,0.0885,66.0,0.0242,12,True
Orani,2022,8,2723,387.0,0.1421,121.0,0.0444,12,True
Orani,2022,9,2723,211.0,0.0775,36.0,0.0132,12,True
Orani,2022,10,2723,281.0,0.1032,18.0,0.0066,12,True
Orani,2022,11,2723,216.0,0.0793,55.0,0.0202,12,True
Orani,2022,12,2723,174.0,0.0639,19.0,0.007,12,True
Orgosolo,2022,1,3971,118.0,0.0297,93.0,0.0234,12,True
Orgosolo,2022,2,3971,97.0,0.0244,81.0,0.0204,12,True
Orgosolo,2022,3,3971,131.0,0.033,90.0,0.0227,12,True
Orgosolo,2022,4,3971,323.0,0.0813,213.0,0.0536,12,True
Orgosolo,2022,5,3971,378.0,0.0952,242.0,0.0609,12,True
Orgosolo,2022,6,3971,501.0,0.1262,320.0,0.0806,12,True
Orgosolo,2022,7,3971,611.0,0.1539,378.0,0.0952,12,True
Orgosolo,2022,8,3971,1350.0,0.34,858.0,0.2161,12,True
Orgosolo,2022,9,3971,655.0,0.1649,467.0,0.1176,12,True
Orgosolo,2022,10,3971,401.0,0.101,289.0,0.0728,12,True
Orgosolo,2022,11,3971,151.0,0.038,148.0,0.0373,12,True
Orgosolo,2022,12,3971,80.0,0.0201,69.0,0.0174,12,True
Oristano,2022,1,30653,4300.0,0.1403,1509.0,0.0492,12,True
Oristano,2022,2,30653,3846.0,0.1255,1815.0,0.0592,12,True
Oristano,2022,3,30653,4952.0,0.1616,2347.0,0.0766,12,True
Oristano,2022,4,30653,9329.0,0.3043,5355.0,0.1747,12,True
Oristano,2022,5,30653,15248.0,0.4974,7373.0,0.2405,12,True
Oristano,2022,6,30653,20159.0,0.6577,8703.0,0.2839,12,True
Oristano,2022,7,30653,29320.0,0.9565,10202.0,0.3328,12,True
Oristano,2022,8,30653,39658.0,1.2938,12102.0,0.3948,12,True
Oristano,2022,9,30653,24391.0,0.7957,11410.0,0.3722,12,True
Oristano,2022,10,30653,10505.0,0.3427,5715.0,0.1864,12,True
Oristano,2022,11,30653,5124.0,0.1672,2745.0,0.0896,12,True
Oristano,2022,12,30653,4906.0,0.16,2667.0,0.087,12,True
Orosei,2022,1,6833,551.0,0.0806,170.0,0.0249,12,True
Orosei,2022,2,6833,281.0,0.0411,150.0,0.022,12,True
Orosei,2022,3,6833,661.0,0.0967,353.0,0.0517,12,True
Orosei,2022,4,6833,10676.0,1.5624,3795.0,0.5554,12,True
Orosei,2022,5,6833,31784.0,4.6515,10016.0,1.4658,12,True
Orosei,2022,6,6833,138383.0,20.2522,25754.0,3.7691,12,True
Orosei,2022,7,6833,232713.0,34.0572,35458.0,5.1892,12,True
Orosei,2022,8,6833,251900.0,36.8652,33173.0,4.8548,12,True
Orosei,2022,9,6833,139326.0,20.3902,24786.0,3.6274,12,True
Orosei,2022,10,6833,42811.0,6.2653,7809.0,1.1428,12,True
Orosei,2022,11,6833,7072.0,1.035,235.0,0.0344,12,True
Orosei,2022,12,6833,6958.0,1.0183,201.0,0.0294,12,True
Orroli,2022,1,2017,3.61,0.0018,1.89,0.0009,12,True
Orroli,2022,2,2017,3.24,0.0016,1.7,0.0008,12,True
Orroli,2022,3,2017,4.34,0.0022,2.28,0.0011,12,True
Orroli,2022,4,2017,45.49,0.0226,36.46,0.0181,12,True
Orroli,2022,5,2017,73.7,0.0365,42.62,0.0211,12,True
Orroli,2022,6,2017,73.13,0.0363,41.04,0.0203,12,True
Orroli,2022,7,2017,40.62,0.0201,27.51,0.0136,12,True
Orroli,2022,8,2017,27.31,0.0135,14.34,0.0071,12,True
Orroli,2022,9,2017,16.62,0.0082,8.73,0.0043,12,True
Orroli,2022,10,2017,9.24,0.0046,4.85,0.0024,12,True
Orroli,2022,11,2017,4.07,0.002,2.14,0.0011,12,True
Orroli,2022,12,2017,4.62,0.0023,2.43,0.0012,12,True
Oschiri,2022,1,3051,34.91,0.0114,15.57,0.0051,12,True
Oschiri,2022,2,3051,31.37,0.0103,14.0,0.0046,12,True
Oschiri,2022,3,3051,42.02,0.0138,18.75,0.0061,12,True
Oschiri,2022,4,3051,82.2,0.0269,36.67,0.012,12,True
Oschiri,2022,5,3051,415.54,0.1362,198.19,0.065,12,True
Oschiri,2022,6,3051,185.07,0.0607,82.56,0.0271,12,True
Oschiri,2022,7,3051,267.26,0.0876,119.22,0.0391,12,True
Oschiri,2022,8,3051,264.29,0.0866,117.9,0.0386,12,True
Oschiri,2022,9,3051,160.87,0.0527,71.76,0.0235,12,True
Oschiri,2022,10,3051,89.36,0.0293,39.86,0.0131,12,True
Oschiri,2022,11,3051,39.42,0.0129,17.58,0.0058,12,True
Oschiri,2022,12,3051,44.68,0.0146,19.93,0.0065,12,True
Osilo,2022,1,2834,9.19,0.0032,2.96,0.001,12,True
Osilo,2022,2,2834,8.26,0.0029,2.66,0.0009,12,True
Osilo,2022,3,2834,11.06,0.0039,3.56,0.0013,12,True
Osilo,2022,4,2834,21.63,0.0076,6.97,0.0025,12,True
Osilo,2022,5,2834,86.25,0.0304,39.78,0.014,12,True
Osilo,2022,6,2834,48.71,0.0172,15.69,0.0055,12,True
Osilo,2022,7,2834,70.34,0.0248,22.65,0.008,12,True
Osilo,2022,8,2834,257.56,0.0909,96.4,0.034,12,True
Osilo,2022,9,2834,242.34,0.0855,79.63,0.0281,12,True
Osilo,2022,10,2834,23.52,0.0083,7.57,0.0027,12,True
Osilo,2022,11,2834,10.38,0.0037,3.34,0.0012,12,True
Osilo,2022,12,2834,11.76,0.0041,3.79,0.0013,12,True
Osini,2022,1,727,4.7,0.0065,2.83,0.0039,12,True
Osini,2022,2,727,4.22,0.0058,2.54,0.0035,12,True
Osini,2022,3,727,5.65,0.0078,3.41,0.0047,12,True
Osini,2022,4,727,11.06,0.0152,6.66,0.0092,12,True
Osini,2022,5,727,13.93,0.0192,8.39,0.0115,12,True
Osini,2022,6,727,24.91,0.0343,15.0,0.0206,12,True
Osini,2022,7,727,89.97,0.1238,60.66,0.0834,12,True
Osini,2022,8,727,599.57,0.8247,320.42,0.4407,12,True
Osini,2022,9,727,159.65,0.2196,60.04,0.0826,12,True
Osini,2022,10,727,12.03,0.0165,7.24,0.01,12,True
Osini,2022,11,727,5.3,0.0073,3.19,0.0044,12,True
Osini,2022,12,727,6.01,0.0083,3.62,0.005,12,True
Ozieri,2022,1,9935,298.0,0.03,149.0,0.015,12,True
Ozieri,2022,2,9935,350.0,0.0352,126.0,0.0127,12,True
Ozieri,2022,3,9935,477.0,0.048,157.0,0.0158,12,True
Ozieri,2022,4,9935,412.0,0.0415,155.0,0.0156,12,True
Ozieri,2022,5,9935,369.0,0.0371,137.0,0.0138,12,True
Ozieri,2022,6,9935,351.0,0.0353,139.0,0.014,12,True
Ozieri,2022,7,9935,453.0,0.0456,187.0,0.0188,12,True
Ozieri,2022,8,9935,324.0,0.0326,171.0,0.0172,12,True
Ozieri,2022,9,9935,264.0,0.0266,127.0,0.0128,12,True
Ozieri,2022,10,9935,262.0,0.0264,96.0,0.0097,12,True
Ozieri,2022,11,9935,268.0,0.027,116.0,0.0117,12,True
Ozieri,2022,12,9935,261.0,0.0263,73.0,0.0073,12,True
Pabillonis,2022,1,2540,8.31,0.0033,1.25,0.0005,12,True
Pabillonis,2022,2,2540,11.46,0.0045,3.12,0.0012,12,True
Pabillonis,2022,3,2540,10.0,0.0039,1.5,0.0006,12,True
Pabillonis,2022,4,2540,19.56,0.0077,2.93,0.0012,12,True
Pabillonis,2022,5,2540,61.63,0.0243,11.7,0.0046,12,True
Pabillonis,2022,6,2540,44.03,0.0173,6.6,0.0026,12,True
Pabillonis,2022,7,2540,63.59,0.025,9.54,0.0038,12,True
Pabillonis,2022,8,2540,62.88,0.0248,9.43,0.0037,12,True
Pabillonis,2022,9,2540,38.27,0.0151,5.74,0.0023,12,True
Pabillonis,2022,10,2540,21.26,0.0084,3.19,0.0013,12,True
Pabillonis,2022,11,2540,9.38,0.0037,1.41,0.0006,12,True
Pabillonis,2022,12,2540,10.63,0.0042,1.59,0.0006,12,True
Padru,2022,7,2055,112.0,0.0545,14.0,0.0068,2,False
Padru,2022,8,2055,59.0,0.0287,10.0,0.0049,2,False
Palau,2022,3,4106,19.0,0.0046,11.0,0.0027,10,True
Palau,2022,4,4106,12725.0,3.0991,3589.0,0.8741,10,True
Palau,2022,5,4106,31391.0,7.6452,9299.0,2.2647,10,True
Palau,2022,6,4106,96707.0,23.5526,20543.0,5.0032,10,True
Palau,2022,7,4106,138537.0,33.7401,23666.0,5.7638,10,True
Palau,2022,8,4106,139526.0,33.981,19948.0,4.8583,10,True
Palau,2022,9,4106,92416.0,22.5075,17758.0,4.3249,10,True
Palau,2022,10,4106,30344.0,7.3902,4467.0,1.0879,10,True
Palau,2022,11,4106,360.0,0.0877,45.0,0.011,10,True
Palau,2022,12,4106,7.0,0.0017,5.0,0.0012,10,True
Paulilatino,2022,3,2096,12.0,0.0057,6.0,0.0029,9,False
Paulilatino,2022,4,2096,65.0,0.031,36.0,0.0172,9,False
Paulilatino,2022,5,2096,51.0,0.0243,38.0,0.0181,9,False
Paulilatino,2022,6,2096,145.0,0.0692,86.0,0.041,9,False
Paulilatino,2022,7,2096,230.0,0.1097,111.0,0.053,9,False
Paulilatino,2022,8,2096,442.0,0.2109,169.0,0.0806,9,False
Paulilatino,2022,9,2096,253.0,0.1207,67.0,0.032,9,False
Paulilatino,2022,10,2096,198.0,0.0945,64.0,0.0305,9,False
Paulilatino,2022,11,2096,21.0,0.01,8.0,0.0038,9,False
Perdasdefogu,2022,1,1763,3.3,0.0019,1.92,0.0011,12,True
Perdasdefogu,2022,2,1763,2.96,0.0017,1.73,0.001,12,True
Perdasdefogu,2022,3,1763,3.97,0.0023,2.31,0.0013,12,True
Perdasdefogu,2022,4,1763,7.76,0.0044,4.52,0.0026,12,True
Perdasdefogu,2022,5,1763,9.78,0.0055,5.7,0.0032,12,True
Perdasdefogu,2022,6,1763,17.48,0.0099,10.18,0.0058,12,True
Perdasdefogu,2022,7,1763,71.24,0.0404,53.7,0.0305,12,True
Perdasdefogu,2022,8,1763,33.95,0.0193,21.54,0.0122,12,True
Perdasdefogu,2022,9,1763,15.19,0.0086,8.85,0.005,12,True
Perdasdefogu,2022,10,1763,8.44,0.0048,4.92,0.0028,12,True
Perdasdefogu,2022,11,1763,3.72,0.0021,2.17,0.0012,12,True
Perdasdefogu,2022,12,1763,4.22,0.0024,2.46,0.0014,12,True
Perfugas,2022,1,2272,4.78,0.0021,2.57,0.0011,12,True
Perfugas,2022,2,2272,4.29,0.0019,2.31,0.001,12,True
Perfugas,2022,3,2272,5.75,0.0025,3.09,0.0014,12,True
Perfugas,2022,4,2272,11.24,0.0049,6.05,0.0027,12,True
Perfugas,2022,5,2272,14.16,0.0062,7.62,0.0034,12,True
Perfugas,2022,6,2272,25.32,0.0111,13.62,0.006,12,True
Perfugas,2022,7,2272,239.56,0.1054,66.67,0.0293,12,True
Perfugas,2022,8,2272,302.16,0.133,69.45,0.0306,12,True
Perfugas,2022,9,2272,22.01,0.0097,11.84,0.0052,12,True
Perfugas,2022,10,2272,12.23,0.0054,6.58,0.0029,12,True
Perfugas,2022,11,2272,5.39,0.0024,2.9,0.0013,12,True
Perfugas,2022,12,2272,6.11,0.0027,3.29,0.0014,12,True
Porto Torres,2022,1,21330,2433.0,0.1141,458.0,0.0215,12,True
Porto Torres,2022,2,21330,1854.0,0.0869,530.0,0.0248,12,True
Porto Torres,2022,3,21330,1794.0,0.0841,628.0,0.0294,12,True
Porto Torres,2022,4,21330,2546.0,0.1194,1210.0,0.0567,12,True
Porto Torres,2022,5,21330,4175.0,0.1957,1883.0,0.0883,12,True
Porto Torres,2022,6,21330,6053.0,0.2838,2585.0,0.1212,12,True
Porto Torres,2022,7,21330,9112.0,0.4272,4387.0,0.2057,12,True
Porto Torres,2022,8,21330,10731.0,0.5031,4898.0,0.2296,12,True
Porto Torres,2022,9,21330,6463.0,0.303,3342.0,0.1567,12,True
Porto Torres,2022,10,21330,2558.0,0.1199,1233.0,0.0578,12,True
Porto Torres,2022,11,21330,1969.0,0.0923,679.0,0.0318,12,True
Porto Torres,2022,12,21330,1440.0,0.0675,656.0,0.0308,12,True
Portoscuso,2022,1,4869,143.0,0.0294,59.0,0.0121,12,True
Portoscuso,2022,2,4869,281.0,0.0577,84.0,0.0173,12,True
Portoscuso,2022,3,4869,227.0,0.0466,75.0,0.0154,12,True
Portoscuso,2022,4,4869,570.0,0.1171,297.0,0.061,12,True
Portoscuso,2022,5,4869,882.0,0.1811,416.0,0.0854,12,True
Portoscuso,2022,6,4869,3797.0,0.7798,1139.0,0.2339,12,True
Portoscuso,2022,7,4869,4886.0,1.0035,1283.0,0.2635,12,True
Portoscuso,2022,8,4869,6143.0,1.2617,1662.0,0.3413,12,True
Portoscuso,2022,9,4869,2361.0,0.4849,678.0,0.1392,12,True
Portoscuso,2022,10,4869,1392.0,0.2859,522.0,0.1072,12,True
Portoscuso,2022,11,4869,675.0,0.1386,129.0,0.0265,12,True
Portoscuso,2022,12,4869,238.0,0.0489,56.0,0.0115,12,True
Posada,2022,1,3020,91.0,0.0301,65.0,0.0215,12,True
Posada,2022,2,3020,108.0,0.0358,70.0,0.0232,12,True
Posada,2022,3,3020,179.0,0.0593,92.0,0.0305,12,True
Posada,2022,4,3020,436.0,0.1444,164.0,0.0543,12,True
Posada,2022,5,3020,1125.0,0.3725,672.0,0.2225,12,True
Posada,2022,6,3020,4059.0,1.344,1645.0,0.5447,12,True
Posada,2022,7,3020,7876.0,2.6079,2388.0,0.7907,12,True
Posada,2022,8,3020,9298.0,3.0788,2720.0,0.9007,12,True
Posada,2022,9,3020,4658.0,1.5424,2148.0,0.7113,12,True
Posada,2022,10,3020,836.0,0.2768,381.0,0.1262,12,True
Posada,2022,11,3020,249.0,0.0825,134.0,0.0444,12,True
Posada,2022,12,3020,213.0,0.0705,118.0,0.0391,12,True
Pula,2022,1,7106,563.0,0.0792,209.0,0.0294,12,True
Pula,2022,2,7106,1477.0,0.2079,351.0,0.0494,12,True
Pula,2022,3,7106,723.0,0.1017,252.0,0.0355,12,True
Pula,2022,4,7106,15039.0,2.1164,4027.0,0.5667,12,True
Pula,2022,5,7106,27407.0,3.8569,9233.0,1.2993,12,True
Pula,2022,6,7106,64085.0,9.0184,15298.0,2.1528,12,True
Pula,2022,7,7106,109305.0,15.3821,20806.0,2.9279,12,True
Pula,2022,8,7106,123069.0,17.319,19154.0,2.6955,12,True
Pula,2022,9,7106,73856.0,10.3935,17691.0,2.4896,12,True
Pula,2022,10,7106,33153.0,4.6655,8620.0,1.2131,12,True
Pula,2022,11,7106,1457.0,0.205,365.0,0.0514,12,True
Pula,2022,12,7106,653.0,0.0919,296.0,0.0417,12,True
Quartu Sant'Elena,2022,1,68853,1126.0,0.0164,413.0,0.006,12,True
Quartu Sant'Elena,2022,2,68853,2006.0,0.0291,818.0,0.0119,12,True
Quartu Sant'Elena,2022,3,68853,2985.0,0.0434,1136.0,0.0165,12,True
Quartu Sant'Elena,2022,4,68853,10231.0,0.1486,2711.0,0.0394,12,True
Quartu Sant'Elena,2022,5,68853,17591.0,0.2555,5961.0,0.0866,12,True
Quartu Sant'Elena,2022,6,68853,30351.0,0.4408,7901.0,0.1148,12,True
Quartu Sant'Elena,2022,7,68853,47147.0,0.6847,9639.0,0.14,12,True
Quartu Sant'Elena,2022,8,68853,52672.0,0.765,9435.0,0.137,12,True
Quartu Sant'Elena,2022,9,68853,32213.0,0.4679,8483.0,0.1232,12,True
Quartu Sant'Elena,2022,10,68853,18398.0,0.2672,5313.0,0.0772,12,True
Quartu Sant'Elena,2022,11,68853,3768.0,0.0547,1368.0,0.0199,12,True
Quartu Sant'Elena,2022,12,68853,2511.0,0.0365,1052.0,0.0153,12,True
Quartucciu,2022,1,12910,136.0,0.0105,42.0,0.0033,12,True
Quartucciu,2022,2,12910,211.0,0.0163,113.0,0.0088,12,True
Quartucciu,2022,3,12910,227.0,0.0176,123.0,0.0095,12,True
Quartucciu,2022,4,12910,554.0,0.0429,289.0,0.0224,12,True
Quartucciu,2022,5,12910,722.0,0.0559,281.0,0.0218,12,True
Quartucciu,2022,6,12910,1175.0,0.091,424.0,0.0328,12,True
Quartucciu,2022,7,12910,1734.0,0.1343,590.0,0.0457,12,True
Quartucciu,2022,8,12910,2492.0,0.193,636.0,0.0493,12,True
Quartucciu,2022,9,12910,1099.0,0.0851,391.0,0.0303,12,True
Quartucciu,2022,10,12910,576.0,0.0446,189.0,0.0146,12,True
Quartucciu,2022,11,12910,184.0,0.0143,79.0,0.0061,12,True
Quartucciu,2022,12,12910,186.0,0.0144,127.0,0.0098,12,True
Riola Sardo,2022,1,2060,169.0,0.082,19.0,0.0092,12,True
Riola Sardo,2022,2,2060,140.0,0.068,38.0,0.0184,12,True
Riola Sardo,2022,3,2060,71.0,0.0345,17.0,0.0083,12,True
Riola Sardo,2022,4,2060,285.0,0.1383,121.0,0.0587,12,True
Riola Sardo,2022,5,2060,561.0,0.2723,234.0,0.1136,12,True
Riola Sardo,2022,6,2060,1008.0,0.4893,400.0,0.1942,12,True
Riola Sardo,2022,7,2060,2543.0,1.2345,676.0,0.3282,12,True
Riola Sardo,2022,8,2060,3667.0,1.7801,787.0,0.382,12,True
Riola Sardo,2022,9,2060,1561.0,0.7578,539.0,0.2617,12,True
Riola Sardo,2022,10,2060,559.0,0.2714,244.0,0.1184,12,True
Riola Sardo,2022,11,2060,56.0,0.0272,37.0,0.018,12,True
Riola Sardo,2022,12,2060,169.0,0.082,81.0,0.0393,12,True
San Gavino Monreale,2022,1,8160,25.0,0.0031,16.0,0.002,10,True
San Gavino Monreale,2022,2,8160,2.0,0.0002,2.0,0.0002,10,True
San Gavino Monreale,2022,3,8160,25.0,0.0031,19.0,0.0023,10,True
