lat,lon,tags,osm_id,osm_type,geometry,index_right,name,op_id,minint_elettorale,minint_finloc,prov_name,prov_istat_code,prov_istat_code_num,prov_acr,prov_iso_3166_2,reg_name,reg_istat_code,reg_istat_code_num,reg_iso_3166_2,opdm_id,com_catasto_code,com_istat_code,com_istat_code_num,prov_uts_code,prov_tipo_uts
40.8409834,9.6533654,"{'bus': 'yes', 'name': 'Monte Petrosu', 'operator': 'ARST', 'operator:wikidata': 'Q3601148', 'public_transport': 'stop_position'}",10783749,node,POINT (555081.0553075421 4521310.339888272),86.0,San Teodoro,7130,4200730615,5200530731,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7669,I329,113021,113021.0,113,Provincia
39.2113712,9.1041973,"{'ferry': 'yes', 'name': 'Molo Rinascita di Levante', 'public_transport': 'stop_position'}",86103292,node,POINT (508995.72146564117 4340238.269903104),,,,,,,,,,,,,,,,,,,,
40.9221642,9.5225645,"{'ferry': 'yes', 'name': 'Molo 7', 'public_transport': 'stop_position'}",259424119,node,POINT (544000.2227115068 4530248.043532315),82.0,Olbia,8140,4200730470,5200730470,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7624,G015,113017,113017.0,113,Provincia
40.9224945,9.5247098,"{'ferry': 'yes', 'name': 'Molo 6', 'public_transport': 'stop_position'}",259424328,node,POINT (544180.6389377952 4530285.791095645),,,,,,,,,,,,,,,,,,,,
40.9228376,9.5247295,"{'ferry': 'yes', 'name': 'Molo 5', 'public_transport': 'stop_position'}",259424335,node,POINT (544182.0691955948 4530323.88811881),,,,,,,,,,,,,,,,,,,,
40.9239807,9.5223349,"{'ferry': 'yes', 'name': 'Molo 2', 'public_transport': 'stop_position'}",259424664,node,POINT (543979.6859766889 4530449.5752970325),82.0,Olbia,8140,4200730470,5200730470,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7624,G015,113017,113017.0,113,Provincia
40.9249037,9.5224151,"{'ferry': 'yes', 'name': 'Molo 1', 'public_transport': 'stop_position'}",259424816,node,POINT (543985.8267096139 4530552.076649),82.0,Olbia,8140,4200730470,5200730470,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7624,G015,113017,113017.0,113,Provincia
40.9233508,9.5223012,"{'ferry': 'yes', 'name': 'Molo 4', 'public_transport': 'stop_position'}",259424947,node,POINT (543977.26604094 4530379.6339872535),82.0,Olbia,8140,4200730470,5200730470,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7624,G015,113017,113017.0,113,Provincia
40.9941301,9.5311598,"{'name': 'Rudalza', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'station', 'railway': 'station', 'source': 'https://github.com/trainline-eu/stations', 'train': 'yes', 'uic_ref': '8312895', 'website': 'https://www.rfi.it/it/stazioni/rudalza.html', 'wikidata': 'Q20009335', 'wikimedia_commons': 'Category:Rudalza_train_station', 'wikipedia': 'it:Stazione di Rudalza'}",259430501,node,POINT (544675.4058637656 4538241.291364086),76.0,Golfo Aranci,8134,4200730301,5200730301,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7660,M274,113011,113011.0,113,Provincia
41.010811,9.5877339,"{'name': 'Cala Sabina', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'station', 'railway': 'station', 'source': 'https://github.com/trainline-eu/stations', 'train': 'yes', 'uic_ref': '8312851', 'website': 'https://www.rfi.it/it/stazioni/cala-sabina.html', 'wikidata': 'Q20009081', 'wikipedia': 'it:Stazione di Cala Sabina'}",259430562,node,POINT (549421.3655614933 4540123.523353854),76.0,Golfo Aranci,8134,4200730301,5200730301,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7660,M274,113011,113011.0,113,Provincia
40.9220274,9.4938349,"{'name': 'Olbia Terranova', 'name:ru': 'Ольбия', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'station', 'railway': 'station', 'source': 'https://github.com/trainline-eu/stations', 'train': 'yes', 'uic_ref': '8312902', 'website': 'https://www.rfi.it/it/stazioni/olbia-terranova.html', 'wikidata': 'Q110148544'}",259744281,node,POINT (541581.2512074431 4530218.802500093),82.0,Olbia,8140,4200730470,5200730470,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7624,G015,113017,113017.0,113,Provincia
41.2381422,9.1944519,"{'amenity': 'ferry_terminal', 'cargo': 'passengers;vehicle', 'ferry': 'yes', 'public_transport': 'stop_position', 'website': 'https://blunavytraghetti.com/'}",297644300,node,POINT (516294.7037188534 4565211.880413448),87.0,Santa Teresa Gallura,8144,4200730610,5200730610,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7640,I312,113022,113022.0,113,Provincia
39.3766192,9.1688551,"{'name': 'Dolianova', 'public_transport': 'station', 'railway': 'station', 'train': 'yes', 'wikidata': 'Q3969536', 'wikipedia': 'it:Stazione di Dolianova-Serdiana'}",366520274,node,POINT (514543.6335754904 4358585.37063539),293.0,Dolianova,7458,4201110140,5200170170,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7861,D323,118011,118011.0,318,Città metropolitana
39.2642984,9.0454111,"{'name': 'Cagliari Elmas', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'station', 'railway': 'station', 'source': 'https://github.com/trainline-eu/stations', 'train': 'yes', 'uic_ref': '8312890', 'website': 'https://www.rfi.it/it/stazioni/cagliari-elmas.html', 'wikidata': 'Q3969147', 'wikimedia_commons': 'Category:Cagliari_Elmas_train_station', 'wikipedia': 'it:Stazione di Cagliari Elmas'}",367866717,node,POINT (503917.55587508745 4346107.7099600425),296.0,Elmas,7461,4200170201,5200170201,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7759,D399,118014,118014.0,318,Città metropolitana
39.2875987,8.9979979,"{'name': 'Assemini', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'stop_position', 'railway': 'stop', 'ref': '2', 'train': 'yes'}",367868170,node,POINT (499827.3386698232 4348692.511417068),284.0,Assemini,7449,4200170030,5200170030,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7744,A474,118002,118002.0,318,Città metropolitana
39.3046509,8.9657927,"{'name': 'Decimomannu', 'operator': 'Rete Ferroviaria Italiana', 'operator:short': 'RFI', 'operator:wikidata': 'Q1060049', 'public_transport': 'station', 'railway': 'station', 'source': 'https://github.com/trainline-eu/stations', 'train': 'yes', 'uic_ref': '8312888', 'website': 'https://www.rfi.it/it/stazioni/decimomannu.html', 'wikidata': 'Q3969517', 'wikimedia_commons': 'Category:Decimomannu_train_station', 'wikipedia': 'it:Stazione di Decimomannu'}",367896759,node,POINT (497050.6740946993 4350585.464590419),291.0,Decimomannu,7456,4200170150,5200170150,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7747,D259,118009,118009.0,318,Città metropolitana
39.2518444,9.1040477,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Peretti (uffici ASL)', 'operator': 'CTM spa', 'public_transport': 'platform', 'route_ref': '1, 19, QS', 'towards': 'via Flavio Gioia, S. Lucia (Assemini), via Dessì Deliperi'}",409538098,node,POINT (508977.6473173618 4344729.790030576),330.0,Selargius,7494,4200170680,5200170680,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7752,I580,118048,118048.0,318,Città metropolitana
39.2516142,9.1040696,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Peretti (Hotel Quadrifoglio)', 'operator': 'CTM spa', 'public_transport': 'platform', 'route_ref': '1, 19, QS', 'shelter': 'no', 'tactile_paving': 'no', 'towards': 'Ospedale Brotzu, p.zza IV Novembre (Quartu S.Elena), via Montecristo'}",409544933,node,POINT (508979.566296265 4344704.245545708),330.0,Selargius,7494,4200170680,5200170680,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7752,I580,118048,118048.0,318,Città metropolitana
39.2522048,9.1013309,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Brotzu (ang. via Binaghi)', 'operator': 'CTM spa', 'public_transport': 'platform', 'route_ref': '1, 19, QS', 'towards': 'via Flavio Gioia, S. Lucia (Assemini), via Dessì Deliperi'}",409545879,node,POINT (508743.1862556212 4344769.5199194085),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.2519389,9.100155,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Deliperi (fronte scuola)', 'operator': 'CTM spa', 'public_transport': 'platform', 'route_ref': '1', 'towards': 'Ospedale Brotzu'}",409546282,node,POINT (508641.75808667194 4344739.898542915),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.2518658,9.1017515,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Brotzu (ang. via Piero della Francesca)', 'operator': 'CTM spa', 'public_transport': 'platform', 'route_ref': '1, 19', 'towards': 'Ospedale Brotzu, p.zza IV Novembre (Quartu S.Elena)'}",409546283,node,POINT (508779.51938324544 4344731.939776623),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.2519456,9.0999147,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Deliperi (scuola)', 'operator': 'CTM spa', 'public_transport': 'platform', 'route_ref': '1', 'towards': 'via Flavio Gioia'}",409547177,node,POINT (508621.0232550469 4344740.619176487),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.2496459,9.1016141,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Giotto (ang. via Deliperi)', 'operator': 'CTM spa', 'public_transport': 'platform', 'route_ref': '1, 20', 'towards': 'Ospedale Brotzu, via Piero della Francesca'}",409547970,node,POINT (508767.94040960056 4344485.571068916),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.2494332,9.1023351,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Giotto (ang. via Cornalias)', 'operator': 'CTM spa', 'public_transport': 'platform', 'route_ref': '1, 20', 'towards': 'via Flavio Gioia, viale Buoncammino'}",409547971,node,POINT (508830.1797729269 4344462.036556595),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.250603,9.1003181,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Deliperi (fronte via Beato Angelico)', 'operator': 'CTM spa', 'public_transport': 'platform', 'route_ref': '1', 'towards': 'via Flavio Gioia'}",409547972,node,POINT (508655.9952217962 4344591.661407135),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.2489677,9.1032457,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Cornalias (ang. via Giotto)', 'operator': 'CTM spa', 'public_transport': 'platform', 'route_ref': '1, 20', 'towards': 'via Flavio Gioia, viale Buoncammino'}",409550480,node,POINT (508908.8115489818 4344410.466476083),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.2489389,9.1035475,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Cornalias (ang. via Perugino)', 'operator': 'CTM spa', 'public_transport': 'platform', 'route_ref': '1, 20', 'towards': 'Ospedale Brotzu, via Piero della Francesca'}",409550481,node,POINT (508934.8567714831 4344407.300104485),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.2476452,9.1036569,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Cornalias (fronte acquedotto)', 'operator': 'CTM spa', 'public_transport': 'platform', 'route_ref': '1, 20', 'towards': 'via Flavio Gioia, viale Buoncammino'}",409550483,node,POINT (508944.46096064936 4344263.741444258),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.2473415,9.1039992,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Cornalias (acquedotto)', 'operator': 'CTM spa', 'public_transport': 'platform', 'route_ref': '1, 20', 'towards': 'Ospedale Brotzu, via Piero della Francesca'}",409550487,node,POINT (508974.03643158317 4344230.071946322),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.2440454,9.1024956,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Marongiu (cimitero San Michele)', 'operator': 'CTM spa', 'public_transport': 'platform', 'route_ref': '1', 'towards': 'via Flavio Gioia'}",409551038,node,POINT (508844.7055221015 4343864.13668784),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.240507,9.1007131,"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Abruzzi (ang. via Campeda)', 'operator': 'CTM spa', 'public_transport': 'platform', 'route_ref': '1, 3', 'shelter': 'yes', 'tactile_paving': 'no', 'towards': 'Ospedale Brotzu, via Abruzzi'}",409556292,node,POINT (508691.3239456901 4343471.287585436),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.2405858,9.1005241,"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'departures_board': 'realtime', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Abruzzi (fronte via Campeda)', 'operator': 'CTM spa', 'public_transport': 'platform', 'route_ref': '1, 3', 'shelter': 'yes', 'tactile_paving': 'no', 'towards': 'via Flavio Gioia, via del Sole'}",409556293,node,POINT (508675.0039432953 4343480.0143518625),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.2382618,9.0997719,"{'bus': 'yes', 'departures_board': 'realtime', 'highway': 'bus_stop', 'name': 'Abruzzi (chiesa)', 'operator': 'CTM spa', 'public_transport': 'platform', 'route_ref': '1, 8, 20', 'shelter': 'yes', 'towards': 'via Flavio Gioia, p.zza Matteotti, v.le Buoncammino'}",409556294,node,POINT (508610.37484854396 4343222.035097802),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.2374648,9.1004838,"{'bus': 'yes', 'departures_board': 'realtime', 'highway': 'bus_stop', 'name': 'San Michele (ang. via Redipuglia)', 'operator': 'CTM spa', 'public_transport': 'platform', 'route_ref': '1, 8, 20', 'shelter': 'yes', 'towards': 'Ospedale Brotzu, Policlino Monserrato, via Piero della Francesca'}",409557139,node,POINT (508671.9103765007 4343133.655418124),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.2360562,9.0983396,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'San Michele (fronte via Col di Lana)', 'operator': 'CTM spa', 'public_transport': 'platform', 'route_ref': '1', 'towards': 'via Flavio Gioia'}",410210284,node,POINT (508487.0322056762 4342977.132060311),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.2349949,9.0976217,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'San Michele (ang. via Col di Lana)', 'operator': 'CTM spa', 'public_transport': 'platform', 'route_ref': '1, 9', 'towards': 'Ospedale Brotzu, Decimomannu'}",410210291,node,POINT (508425.20198081416 4342859.286635329),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.2324863,9.0976545,"{'highway': 'bus_stop', 'name': ""Sant'Avendrace (fronte via Montello)"", 'operator': 'CTM spa', 'route_ref': '1, 9', 'towards': 'via Flavio Gioia, p.zza Matteotti'}",410210296,node,POINT (508428.33288162306 4342580.896371867),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.2324132,9.0978862,"{'highway': 'bus_stop', 'name': ""Sant'Avendrace (ang. via Montello)"", 'operator': 'CTM spa', 'route_ref': '1, 9', 'towards': 'Ospedale Brotzu, Decimomannu'}",410210302,node,POINT (508448.3391395509 4342572.805641886),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.2296208,9.0988733,"{'bench': 'yes', 'highway': 'bus_stop', 'name': ""Sant'Avendrace (ang. via Tirso)"", 'operator': 'CTM spa', 'route_ref': '1, 9', 'shelter': 'yes', 'towards': 'via Flavio Gioia, p.zza Matteotti'}",410216874,node,POINT (508533.8717617504 4342263.01012292),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.2299448,9.0988549,"{'bench': 'yes', 'bin': 'no', 'highway': 'bus_stop', 'lit': 'yes', 'name': ""Sant'Avendrace (ang. via Flumendosa)"", 'operator': 'CTM spa', 'route_ref': '1, 9', 'shelter': 'yes', 'tactile_paving': 'no', 'towards': 'Ospedale Brotzu, Decimomannu'}",410216877,node,POINT (508532.2444016695 4342298.964450273),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
39.227269,9.1000818,"{'bench': 'no', 'bin': 'no', 'highway': 'bus_stop', 'lit': 'yes', 'name': ""Sant'Avendrace (fronte via Coghinas)"", 'operator': 'CTM spa', 'route_ref': '1, 9', 'shelter': 'no', 'tactile_paving': 'no', 'towards': 'Ospedale Brotzu, Decimomannu'}",410216884,node,POINT (508638.4671624298 4342002.13254427),288.0,Cagliari,7453,4200170090,5200170090,Cagliari,118,118.0,CA,IT-CA,Sardegna,20,20.0,IT-88,7745,B354,118006,118006.0,318,Città metropolitana
41.2114003,9.4057552,"{'amenity': 'ferry_terminal', 'ferry': 'yes', 'name': 'La Maddalena', 'public_transport': 'stop_position'}",450164747,node,POINT (534015.4074789907 4562304.28681806),,,,,,,,,,,,,,,,,,,,
41.1070182,9.4443553,"{'harbour': 'yes', 'leisure': 'marina', 'name': 'Cannigione', 'operator': 'Consorzio Marina Cannigione', 'phone': '+39 346 806 5848', 'seamark:harbour:category': 'marina', 'seamark:name': 'Cannigione', 'seamark:national_name': 'Porto di Cannigione', 'seamark:type': 'harbour'}",454221033,node,POINT (537310.5009526334 4550732.331485211),,,,,,,,,,,,,,,,,,,,
