,lat,lon,tags,osm_id,osm_type
0,40.8982857,9.6981134,"{'access': 'permit', 'ele': '558', 'name': 'Punta Cannone', 'natural': 'peak'}",26863256,node
1,39.7323765,9.629135,"{'ele': '875', 'name': 'Monte Ferru', 'natural': 'peak', 'wikidata': 'Q1945835'}",26863864,node
2,39.1486054,8.8263169,"{'ele': '1113', 'name': 'Monte Is Caravius', 'natural': 'peak', 'wikidata': 'Q3861641', 'wikipedia': 'it:Monte Is Caravius'}",26863879,node
3,39.4481717,8.6176233,"{'ele': '1236', 'name': 'Punta Perda de Sa Mesa', 'name:it': 'Punta Linas', 'natural': 'peak', 'note': 'È la cima più elevata del massiccio del Linas.', 'prominence': '1210', 'tourism': 'viewpoint', 'wikidata': 'Q3861687', 'wikipedia': 'it:Monte Linas'}",26863888,node
4,40.7296952,9.5774465,"{'ele': '971', 'name': 'Monte Nieddu', 'natural': 'peak', 'wikidata': 'Q31618097'}",26863912,node
5,40.4217784,9.0044787,"{'ele': '1259', 'name': 'Monte Rasu', 'natural': 'peak', 'wikidata': 'Q732021', 'wikipedia': 'it:Monte Rasu'}",26863944,node
6,40.4900738,9.655027,"{'ele': '862', 'name': 'Monte Senes', 'natural': 'peak', 'wikidata': 'Q31613512'}",26863967,node
7,40.4808279,9.532621,"{'ele': '1127', 'name': 'Punta Catirina', 'natural': 'peak', 'wikidata': 'Q31624600'}",26864372,node
8,39.9897021,9.3248511,"{'ele': '1829', 'name': 'Punta della Croce', 'natural': 'peak', 'summit:cross': 'yes'}",26864378,node
9,39.2973882,9.437994,"{'ele': '1016', 'name': 'Punta Su Bacu Malu', 'name:sc': 'Su Casteddu de Su Acu Mau', 'natural': 'peak', 'old_name': 'Su Casteddu de Fra Contini'}",26864381,node
10,39.3667828,9.2967606,"{'alt_name': 'Bruncu Serpedhì', 'ele': '1069', 'name': 'Punta Serpeddi', 'natural': 'peak', 'wikidata': 'Q21183685', 'wikipedia': 'it:Monte Serpeddì'}",26864382,node
11,39.777989,8.7448915,"{'ele': '812', 'name': 'Trebina Longa', 'name:wikipedia': 'Sa Trebina Longa', 'natural': 'peak'}",26864386,node
12,41.259043,9.2351554,"{'name': 'Punta Marmorata', 'natural': 'cape'}",86098251,node
13,39.3750809,8.3783264,"{'name': 'Cala Domestica', 'natural': 'bay'}",86103397,node
14,41.099202,8.2729194,"{'name': 'Punta Grabara', 'natural': 'cape'}",86103698,node
15,40.8744916,9.6587827,"{'ele': '10', 'name': 'Punta Don Diego', 'natural': 'cape', 'tourism': 'attraction'}",259447826,node
16,41.0111856,9.6005935,"{'ele': '95', 'name': 'Monte Canale Torto', 'natural': 'peak'}",259479855,node
17,41.0116977,9.5852302,"{'name': 'Cala Sabina', 'natural': 'bay'}",259836328,node
18,40.5394599,9.8000435,"{'created_by': 'Potlatch 0.8b', 'leisure': 'nature_reserve', 'name': 'Sistema dunale di Capo Comino', 'tourism': 'attraction'}",259874474,node
19,40.917906,9.6418537,"{'ele': '107', 'natural': 'peak'}",260617846,node
20,40.9154595,9.6390308,"{'ele': '110', 'name': 'Capo Ceraso', 'natural': 'cape'}",260621549,node
21,40.839035,9.7131929,"{'ele': '102', 'name': 'Capo Coda Cavallo', 'natural': 'peak'}",260691744,node
22,41.1730523,9.4139084,"{'name': ""Roccia dell'Orso"", 'name:de': 'Bärenfels', 'natural': 'rock', 'tourism': 'attraction', 'wikidata': 'Q72683641'}",261051993,node
23,40.5635017,9.6474465,"{'created_by': 'Potlatch 0.9', 'name': 'Montalbo', 'natural': 'peak'}",263718985,node
24,40.6555069,9.7487267,"{'name': 'Punta di Orvili', 'natural': 'cape', 'old_name': ""Punta 'e Orfili"", 'tourism': 'attraction'}",263722033,node
25,40.6570177,9.7436173,"{'ele': '95', 'name': 'Orvile', 'natural': 'peak'}",263725724,node
26,40.8152194,9.5399325,"{'ele': '239', 'name': 'Monte Paligheddu', 'natural': 'peak'}",264745689,node
27,40.8326685,9.5292779,"{'ele': '242', 'name': 'Sarra Marudda', 'natural': 'peak'}",264749808,node
28,40.8292554,9.5216983,"{'ele': '219', 'name': 'Punta Baigneddu', 'natural': 'peak'}",264749840,node
29,40.9703216,9.5296382,"{'ele': '312', 'name': 'Monte Biancuzzo', 'natural': 'peak'}",265737660,node
30,40.9693208,9.526345,"{'ele': '289', 'natural': 'peak'}",265737667,node
31,40.96638,9.5215703,"{'ele': '433', 'name': 'Monti Zapparottu', 'natural': 'peak'}",265737675,node
32,40.9669146,9.5418024,"{'ele': '233', 'natural': 'peak'}",265740061,node
33,40.9764721,9.5462556,"{'ele': '336', 'natural': 'peak'}",265740752,node
34,40.9723449,9.5405632,"{'ele': '415.7', 'name': 'Punta sa Turritta', 'natural': 'peak', 'wikidata': 'Q47530718'}",265740755,node
35,39.813297,9.362245,"{'ele': '981', 'mountain_pass': 'yes', 'name': 'Genna Artulu', 'natural': 'saddle'}",266758819,node
36,40.2358717,9.3871382,"{'ele': '550', 'mountain_pass': 'yes', 'name': 'Valico Cantoniera Jannas', 'natural': 'saddle'}",266766877,node
37,40.0430683,9.454261,"{'ele': '1078', 'name': ""S'Arcu 'E S'Orostode"", 'natural': 'saddle'}",266767978,node
38,40.0011038,9.2549602,"{'ele': '1123', 'mountain_pass': 'yes', 'name': 'Arcu Guddetorgiu', 'natural': 'saddle'}",267502645,node
39,39.3781306,9.2684848,"{'ele': '924', 'name': ""Valico di Genn''e Funtana"", 'natural': 'saddle'}",291550423,node
40,39.1847868,8.9578299,"{'leisure': 'park', 'name': 'Parco naturalistico ""Is Olias""'}",293808086,node
41,39.9325955,9.4804428,"{'ele': '878', 'mountain_pass': 'yes', 'name': 'Genna Antini', 'natural': 'saddle'}",302856263,node
42,40.0747067,9.3593571,"{'alt_name': 'Arcu Corr’e Boi', 'ele': '1246', 'mountain_pass': 'yes', 'name': 'Arcu Correboi', 'nat_name': 'Passo Correboi', 'natural': 'saddle', 'wikidata': 'Q3897432', 'wikipedia': 'it:Passo di Correboi'}",302860880,node
43,40.2467401,9.6227793,"{'access': 'customers', 'charge': '10EUR', 'fee': 'yes', 'name': 'Grotta del Bue marino', 'natural': 'cave_entrance', 'note': ""Docking allowed to disembark people, but it's not allowed to dock the boat during the visit. There's a place for kayaks inside.\nPayment at entrance by cash only. Payment also possible at Cala Gonone harbor."", 'payment:cash': 'yes', 'tourism': 'attraction', 'wikidata': 'Q1225474', 'wikipedia': 'it:Grotte del Bue Marino'}",308354506,node
44,38.9452563,8.8099502,"{'ele': '297', 'mountain_pass': 'yes', 'name': 'Nuraxemesu', 'natural': 'saddle'}",354462476,node
45,38.9985183,8.729135,"{'mountain_pass': 'yes', 'natural': 'saddle'}",373335284,node
46,38.882961,8.8441208,"{'ele': '174', 'name': 'Monte sa Guardia Manna', 'natural': 'peak', 'source': 'survey'}",409770333,node
47,39.5317201,8.6116748,"{'ele': '384', 'mountain_pass': 'yes', 'name': 'Genna e Frongia', 'natural': 'saddle', 'place': 'locality'}",430324997,node
48,39.5129911,8.5287678,"{'ele': '465', 'mountain_pass': 'yes', 'name': 'Genna Sartania', 'natural': 'saddle'}",430356426,node
49,39.4865388,8.5168202,"{'ele': '492', 'mountain_pass': 'yes', 'name': 'Passo Bidderdi', 'natural': 'saddle'}",430427950,node
50,39.4801962,8.4923573,"{'ele': '405', 'mountain_pass': 'yes', 'natural': 'saddle'}",430443936,node
51,39.4890735,8.5017173,"{'ele': '430', 'mountain_pass': 'yes', 'natural': 'saddle'}",430444037,node
52,40.1122944,9.5147047,"{'ele': '910', 'mountain_pass': 'yes', 'name': 'Genna Croce', 'natural': 'saddle'}",441841015,node
53,40.1585378,9.5078599,"{'alt_name': 'Genna Sìlana', 'alt_name:it': 'Passo di Genna Silana', 'ele': '1002', 'mountain_pass': 'yes', 'name': 'Ghenna Sìlana', 'name:it': 'Passo di Ghenna Sìlana', 'name:sc': 'Ghenna Sìlana', 'natural': 'saddle'}",441841444,node
54,41.2491974,9.2114714,"{'name': 'Porto Quadro', 'natural': 'bay', 'wikidata': 'Q49388693'}",453376284,node
55,41.1599552,9.4198657,"{'name': 'Golfo delle Saline', 'natural': 'bay', 'wikidata': 'Q33586587'}",454200002,node
56,41.1199439,9.4506665,"{'name': 'Golfo di Arzachena', 'natural': 'bay', 'wikidata': 'Q33171306'}",454200004,node
57,41.1903166,9.4501767,"{'name': 'Porto Palma', 'natural': 'bay'}",454203431,node
58,41.121962,9.5478304,"{'name': 'Golfo Pevero', 'natural': 'bay', 'wikidata': 'Q33586670'}",454203432,node
59,41.0880162,9.5420026,"{'name': 'Cala di Volpe', 'natural': 'bay'}",454203433,node
60,41.0368344,9.5352236,"{'name': 'Golfo di Cugnana', 'natural': 'bay', 'wikidata': 'Q3773153'}",454203435,node
61,41.0150124,9.5672296,"{'name': 'Golfo di Marinella', 'natural': 'bay', 'wikidata': 'Q782443', 'wikipedia': 'it:Golfo di Marinella'}",454203436,node
62,40.9935167,9.6123219,"{'name': 'Golfo degli Aranci', 'natural': 'bay'}",454203437,node
63,41.1843141,9.4659266,"{'name': 'Cala Portese (Due Mari)', 'natural': 'bay'}",454206638,node
64,41.2146102,9.4830404,"{'name': 'Cala Coticcio', 'natural': 'bay'}",454206639,node
65,41.2293472,9.3427973,"{'name': 'Cala Corsara', 'natural': 'bay'}",454207983,node
66,41.2622822,9.4094147,"{'name': 'Cala Capo Ferrari', 'natural': 'bay'}",454207984,node
67,41.2546573,9.4103015,"{'name': 'Stagno Torto', 'natural': 'bay'}",454207985,node
68,41.2221006,9.3771528,"{'name': 'Cala Francese', 'natural': 'bay'}",454207986,node
69,41.2342185,9.3891096,"{'name': ""Cala L'Inferno"", 'natural': 'bay'}",454207987,node
70,41.2980276,9.3410265,"{'name': 'Cala lunga', 'natural': 'bay'}",454208854,node
71,41.3064165,9.3761451,"{'name': 'Cala Muro', 'natural': 'bay'}",454208855,node
72,41.2933514,9.3718433,"{'name': 'Cala di Santa Maria', 'natural': 'bay'}",454208856,node
73,41.2893725,9.3595056,"{'name': 'Porto Madonna', 'natural': 'bay'}",454208857,node
74,41.1969808,9.3072726,"{'name': 'Porto Liscia', 'natural': 'bay', 'sport': 'kitesurfing', 'wikidata': 'Q49388680'}",454209465,node
75,41.2240479,9.4574589,"{'name': 'Cala Garibaldi', 'natural': 'bay'}",454210069,node
76,41.1070182,9.4443553,"{'harbour': 'yes', 'leisure': 'marina', 'name': 'Cannigione', 'operator': 'Consorzio Marina Cannigione', 'phone': '+39 346 806 5848', 'seamark:harbour:category': 'marina', 'seamark:name': 'Cannigione', 'seamark:national_name': 'Porto di Cannigione', 'seamark:type': 'harbour'}",454221033,node
77,41.2414745,9.1959371,"{'leisure': 'marina', 'name': 'Santa Teresa Gallura (marina di Longonsardo)', 'seamark:harbour:category': 'marina', 'seamark:type': 'harbour'}",454276971,node
78,41.1932413,9.3253983,"{'name': 'Porto Puddu', 'natural': 'bay', 'sport': 'windsurfing'}",454332528,node
79,41.186689,9.3722691,"{'name': 'Rada di Mezzo Schifo', 'natural': 'bay'}",454334035,node
80,41.2323411,9.3380947,"{'name': ""Cala d'Alga"", 'natural': 'bay'}",469706085,node
81,41.24461,9.3576633,"{'alt_name': 'Cala Ferrigno', 'name': 'Cala Canniccio', 'natural': 'bay'}",469706086,node
82,40.0717302,9.2633916,"{'name': 'Fonte 1 (Monte Spada)', 'natural': 'spring'}",470650255,node
83,40.0616133,9.2889021,"{'name': 'Fonte 2 (Monte Spada)', 'natural': 'spring'}",470650256,node
84,40.0294386,9.2994173,"{'name': 'Fonte 3 (Monte Spada)', 'natural': 'spring'}",470650257,node
85,40.3289848,9.3421066,"{'name': 'Fonte dei pensionati', 'natural': 'spring'}",470672638,node
86,40.330892,9.3477109,"{'name': 'Fonte Borbore', 'natural': 'spring'}",470672639,node
87,40.323959,9.3499454,"{'name': 'Fonte', 'natural': 'spring'}",470672640,node
88,40.3222687,9.3527792,"{'name': 'Fonte Sae Lodè', 'natural': 'spring'}",470672641,node
89,40.3154087,9.3585724,"{'name': 'Fonte Sa Radichina', 'natural': 'spring'}",470672642,node
90,40.315272,9.3618234,"{'name': 'Fontana del Lions Club', 'natural': 'spring'}",470672646,node
91,40.3171543,9.3622174,"{'name': 'Fonte di Sedda Ortai (1)', 'natural': 'spring'}",470672647,node
92,40.3169234,9.3628016,"{'name': 'Fonte di Sedda Ortai (2)', 'natural': 'spring'}",470672648,node
93,40.3259012,9.3640036,"{'name': 'Fonte Milianu', 'natural': 'spring'}",470672649,node
94,40.3339754,9.3739628,"{'name': 'Fontana di Farcana', 'natural': 'spring'}",470672650,node
95,40.3354396,9.3740377,"{'name': ""Fontana dell'Anello di Farcana"", 'natural': 'spring'}",470672651,node
96,40.3269553,9.3717492,"{'amenity': 'drinking_water', 'name': 'Fonte Solotti', 'natural': 'spring'}",470672652,node
97,40.3217345,9.3716585,"{'name': 'Fontanella del Redentore (Parco)', 'natural': 'spring'}",470672653,node
98,40.3221094,9.3694401,"{'name': 'Fontanella del Redentore (Statua)', 'natural': 'spring'}",470672654,node
99,40.4693976,8.3806004,"{'amenity': 'drinking_water', 'natural': 'spring'}",476283321,node
100,41.2545673,9.2290438,"{'name': 'Punta Falcone', 'natural': 'cape', 'wikidata': 'Q3925665', 'wikipedia': 'it:Punta Falcone'}",479098381,node
101,39.3441328,8.439064,"{'ele': '403', 'mountain_pass': 'yes', 'name': 'Montecani', 'natural': 'saddle'}",484236172,node
102,39.7582079,8.4432552,"{'name': 'Punta Funtanas', 'natural': 'cape', 'place': 'locality'}",514732759,node
103,38.8643516,8.644872,"{'name': 'Capo Teulada', 'name:la': 'Chersonesus', 'natural': 'cape', 'place': 'locality', 'wikidata': 'Q3657181', 'wikipedia': 'it:Capo Teulada'}",514732772,node
104,41.0409088,8.2218923,"{'name': 'Punta Tumbarino', 'natural': 'cape'}",514732788,node
105,40.0771458,9.7353029,"{'name': 'Capo di Monte Santo', 'natural': 'cape', 'source': 'D.P.R. 26 aprile 1977, n. 816'}",516367125,node
106,39.2071155,9.4865922,"{'ele': '725', 'name': 'Monte Minniminni', 'natural': 'peak', 'wikidata': 'Q31611082'}",529431296,node
107,40.3179065,9.6066159,"{'access': 'yes', 'fee': 'yes', 'name': 'Grotta di Ispinigoli', 'natural': 'cave_entrance', 'wikidata': 'Q617591', 'wikipedia': 'it:Grotta di Ispinigoli'}",538502119,node
108,40.2431877,9.4780966,"{'name': 'Fonte di Elighes Artas', 'natural': 'spring'}",539072910,node
109,40.2888039,9.4969739,"{'drinking_water:signed': 'no', 'name': 'Su Gologone', 'natural': 'spring', 'wikidata': 'Q3976431'}",572149011,node
110,41.0286413,9.2227209,"{'name': 'Fonte Filetta', 'natural': 'spring'}",590909340,node
111,40.8495108,9.1643547,"{'ele': '1334', 'name': 'Punta Gjucantinu', 'natural': 'peak'}",590910265,node
112,40.81711,8.808164,{'natural': 'spring'},593966093,node
113,39.1093866,9.5201524,{'natural': 'peak'},603108386,node
114,40.2348891,9.6214877,"{'access': 'yes', 'cave:length': '12', 'fee': 'no', 'name': 'Grotta Oddoana K1250 L26', 'natural': 'cave_entrance', 'opening_hours': '24/7', 'tourism': 'attraction', 'wheelchair': 'no'}",604245496,node
115,40.30552,9.6569457,"{'fee': 'no', 'name': 'Grotte dei Colombi K0227 Grottone N.2 Di Biddiriscottai', 'natural': 'cave_entrance', 'opening_hours': '24/7', 'wheelchair': 'no'}",604255396,node
116,39.8042508,9.5022106,"{'access': 'yes', 'depth': '912', 'description': 'Grotta Matzeu', 'fee': 'no', 'length': '48', 'name': 'Grutta Matzeu K0808', 'natural': 'cave_entrance', 'opening_hours': '24/7', 'wheelchair': 'no'}",609796753,node
117,40.3792633,9.6343377,"{'ele': '806', 'name': 'Monte Tuttavista', 'natural': 'peak', 'wikidata': 'Q21357528', 'wikipedia': 'it:Monte Tuttavista'}",610537403,node
118,39.8714971,9.3513194,"{'amenity': 'drinking_water', 'drinking_water': 'yes', 'natural': 'spring'}",639643076,node
119,39.8724992,9.3552801,"{'amenity': 'drinking_water', 'drinking_water': 'yes', 'natural': 'spring'}",639643078,node
120,39.8844501,9.34222,"{'amenity': 'drinking_water', 'drinking_water': 'yes', 'natural': 'spring', 'operator': ""Funtana 'e Pauli""}",639643079,node
121,39.9235499,9.1885899,"{'amenity': 'drinking_water', 'check_date': '2021-12-24', 'natural': 'spring'}",639643082,node
122,40.2549211,9.4850781,"{'alt_name': 'Grotta Corbeddu', 'name': 'Corbeddu', 'natural': 'cave_entrance', 'wikidata': 'Q16562060', 'wikipedia': 'it:Grotta Corbeddu'}",639909010,node
123,40.2557515,9.4848179,"{'fee': 'no', 'length': '15740', 'name': 'Grotta Di Su Bentu K0105 L15740 T+110-94', 'natural': 'cave_entrance', 'wheelchair': 'no'}",639909026,node
124,40.256844,9.4855973,"{'name': 'Grotta di Sa Oche', 'natural': 'cave_entrance', 'wikidata': 'Q3777083', 'wikipedia': 'it:Grotta di Sa Oche'}",639909145,node
125,40.2874677,9.4969196,"{'drinking_water:signed': 'no', 'name': 'Fonte', 'natural': 'spring'}",639909392,node
126,40.2618556,9.4397475,"{'ele': '1348', 'name': 'Punta Sos Nidos', 'natural': 'peak'}",648846904,node
127,39.6828122,8.9796849,"{'ele': '274', 'name': 'Las Plassas', 'natural': 'peak'}",665387108,node
128,40.2852717,9.4983419,"{'name': 'Grotta di Sa Iccu', 'natural': 'cave_entrance'}",736988048,node
129,40.5132677,9.6086147,"{'name': 'Grotta di Locoli', 'natural': 'cave_entrance'}",759978061,node
130,39.9298874,9.5186044,"{'name': 'Monte Idolo', 'natural': 'peak', 'wikidata': 'Q31610336'}",762081392,node
131,40.2876281,9.5062829,"{'access': 'yes', 'fee': 'no', 'length': '1815', 'name': 'Grotta del Guano K0203 L1815 T+53', 'natural': 'cave_entrance', 'opening_hours': '24/7', 'wheelchair': 'no'}",762758473,node
132,40.2874119,9.5027182,"{'access': 'yes', 'fee': 'no', 'length': '22', 'name': 'Grotta Rifugio K0194 T22 L+4', 'natural': 'cave_entrance', 'opening_hours': '24/7', 'wheelchair': 'no'}",762758515,node
133,40.3220235,9.3359608,{'natural': 'tree'},776036607,node
134,40.3221641,9.3357679,{'natural': 'tree'},776036608,node
135,40.3223062,9.3360316,{'natural': 'tree'},776036623,node
136,40.3221069,9.3358387,{'natural': 'tree'},776036625,node
137,40.3222327,9.3360337,{'natural': 'tree'},776036637,node
138,40.3220954,9.3360428,{'natural': 'tree'},776036638,node
139,40.3220578,9.3358922,{'natural': 'tree'},776036639,node
140,40.3221641,9.3360359,{'natural': 'tree'},776036645,node
141,39.9310076,9.4778088,"{'ele': '934', 'name': 'Monte Cuscullai', 'natural': 'peak'}",780348658,node
142,39.9391997,9.7101924,"{'name': 'Scogli Rossi', 'natural': 'rocks', 'seamark:landmark:category': 'boulder', 'seamark:type': 'landmark', 'tourism': 'attraction', 'wheelchair': 'no'}",792517026,node
143,40.8896414,8.7462388,"{'addr:city': 'Castelsardo', 'addr:milestone': '19.320', 'addr:postcode': '07031', 'addr:street': 'Strada Statale 134 di Castelsardo', 'archaeological_site': 'domus_de_janas', 'historic': 'archaeological_site', 'name': ""Roccia dell'Elefante"", 'name:de': 'Elefantenfels', 'name:en': 'Elephant Rock', 'name:es': 'Roca del Elefante', 'name:it': ""Roccia dell'Elefante"", 'natural': 'rock', 'opening_hours': '24/7', 'tourism': 'attraction', 'wikidata': 'Q1326241', 'wikipedia': ""it:Roccia dell'Elefante""}",793607032,node
144,40.2998594,9.6328307,"{'ele': '317', 'mountain_pass': 'yes', 'name': 'Passo Littu', 'natural': 'saddle'}",800524809,node
145,39.8460837,9.267013,"{'access': 'private', 'depth': '780', 'fee': 'yes', 'length': '240', 'name': 'Grutta De Is Janas K0051', 'natural': 'cave_entrance', 'opening_hours': 'Mo-Su 10:00-13:00, 15:00-18:00', 'phone': '+39 320 625 3278', 'tourism': 'attraction', 'website': 'https://www.escursionisadali.it/', 'wheelchair': 'no'}",804233626,node
146,40.2314222,9.4337577,"{'ele': '1262', 'natural': 'peak'}",830294485,node
147,40.2428515,9.4314137,"{'ele': '1463', 'name': 'Monte Corrasi', 'natural': 'peak', 'wikidata': 'Q21183692', 'wikipedia': 'it:Monte Corrasi'}",830294616,node
148,40.460347,9.7934857,"{'name': 'Monte Urcatu', 'natural': 'peak'}",837459183,node
149,39.3371883,8.6277316,"{'barrier': 'cycle_barrier', 'bicycle': 'yes', 'charge': '10 €', 'foot': 'yes', 'name': 'Grotta di San Giovanni', 'natural': 'cave_entrance', 'wikidata': 'Q20656636', 'wikipedia': 'it:Grotta di San Giovanni'}",843325804,node
150,39.4358845,8.6367689,"{'ele': '1027', 'name': 'Genna Eidadi', 'natural': 'saddle'}",843671230,node
151,40.5105994,9.0656804,{'natural': 'spring'},847769718,node
152,39.8630914,8.4358056,{'natural': 'peak'},860140632,node
153,39.8649568,8.4370652,{'natural': 'peak'},860146972,node
154,39.9087316,8.3967845,"{'name': 'Punta Maimoni', 'natural': 'cape'}",860150372,node
155,39.8597563,8.4370944,"{'name': 'Sa Naedda/La Caletta', 'natural': 'bay'}",860163186,node
156,41.0840044,9.5429259,"{'description': 'Tutta la baia si chiama Cala di Volpe, ci  sono nata e ci vivo da 26 anni, sono una fonte attendibile!', 'fixme': 'non è il nome corretto', 'name': 'Cala di Volpe', 'natural': 'bay'}",865127967,node
157,40.2008331,9.5174321,"{'amenity': 'drinking_water', 'check_date': '2026-06-01', 'name': 'Cantaru Orruos', 'natural': 'spring'}",868457239,node
158,40.1817624,9.497526,"{'ele': '893', 'name': 'Punta Cucuttos', 'natural': 'peak'}",869879833,node
159,41.1780779,9.4721674,"{'name': 'Cala Andreani', 'natural': 'bay'}",871751780,node
160,41.2137868,9.4736439,"{'ele': '212', 'name': 'Tejalone', 'natural': 'peak'}",871792171,node
161,41.2306091,9.475474,"{'ele': '160', 'name': 'Becco di Vela', 'natural': 'peak'}",871794200,node
162,41.2014056,9.4524266,"{'name': 'Cala Stagnali', 'natural': 'bay'}",871817374,node
163,39.9880275,8.3080398,"{'name': 'Cala del Nuraghe', 'natural': 'bay'}",871835163,node
164,39.994766,8.2979948,"{'name': 'Rocce dei Vecchietti', 'natural': 'cliff', 'position': 'FIXME'}",871835199,node
165,39.9821844,8.294953,"{'name': 'Roccia del cammello', 'natural': 'cliff', 'position': 'FIXME'}",871835216,node
166,39.9857871,8.3025913,"{'name': 'Cala di Libeccio', 'natural': 'bay'}",871835382,node
167,39.9867431,8.3041252,"{'name': 'Cala delle Tamerici', 'natural': 'bay'}",871835449,node
168,39.9870253,8.3004612,"{'name': 'Cala di Ponente', 'natural': 'bay'}",871835533,node
169,39.9897452,8.3112806,"{'name': 'Cala dei pastori', 'natural': 'bay'}",871835559,node
170,39.9939846,8.3085106,"{'name': 'Cala Maestra', 'natural': 'bay'}",871835719,node
171,39.992718,8.3121343,"{'name': 'Cala Valdaro', 'natural': 'bay'}",871835744,node
172,40.2050586,9.5040817,"{'ele': '1063', 'name': 'Monte Oddeu', 'natural': 'peak', 'wikidata': 'Q31617938'}",876475052,node
173,40.1923048,9.5014826,"{'ele': '1009', 'name': ""Punta S'Iscopargiu"", 'natural': 'peak'}",876475072,node
174,40.231987,9.5004014,"{'ele': '538', 'name': 'Cuccuru Ladu', 'natural': 'peak'}",876475091,node
175,40.1771837,9.5641121,"{'name': 'Su Palu K1988 L42000 T+136 -196', 'natural': 'cave_entrance'}",885211378,node
176,40.0130608,9.2960112,"{'ele': '1660', 'name': 'Arcu Artilai', 'natural': 'saddle'}",888246359,node
177,41.2378141,9.1449,"{'drinking_water': 'no', 'name': 'Fonte La Torraccia', 'natural': 'spring'}",891532025,node
178,40.0114,9.3761945,"{'ele': '1130', 'name': ""Arcu 'e Thipiri"", 'natural': 'saddle'}",891680901,node
179,40.4717416,9.5306863,"{'name': 'Sa Tumba de Nurai', 'natural': 'cave_entrance'}",899527587,node
180,39.2825454,9.4172947,"{'alt_name': ""Perd'a Sub'e Pari"", 'ele': '791', 'name': 'Punta Casteddu de Perda Asuba de Pari', 'name:sc': 'Su Casteddu de Sa Pedra Asuba de Pari', 'natural': 'peak', 'old_name': ""Casteddu de Perd' Asub 'e Paris""}",915436822,node
181,39.262526,9.413273,"{'ele': '918', 'name': 'Bruncu Monti Eccas', 'natural': 'peak'}",915442491,node
182,39.2919723,9.4368044,"{'ele': '1016', 'name': 'Punta Sa Ceraxa', 'natural': 'peak', 'old_name': 'Su Castedhu de Sa Ceraxa'}",915442496,node
183,40.0160136,9.3019179,"{'ele': '1828', 'name': 'Bruncu Spina', 'natural': 'peak', 'wikidata': 'Q3645560', 'wikipedia': 'it:Bruncu Spina'}",915452264,node
184,39.9093847,9.4112206,"{'ele': '1293', 'name': 'Perda e Liana', 'natural': 'peak', 'wikidata': 'Q3861829', 'wikipedia': 'it:Monte Perda Liana'}",930560156,node
185,39.407042,8.4938168,"{'fee': 'yes', 'name': 'Grotta di Su Mannau', 'natural': 'cave_entrance', 'wikidata': 'Q1547616', 'wikipedia': 'it:Grotta di Su Mannau'}",946410285,node
186,40.2893174,9.4960526,{'natural': 'spring'},947260555,node
187,39.0150823,8.8899134,"{'ele': '684', 'mountain_pass': 'yes', 'name': ""S'arcu Sa Barca"", 'natural': 'saddle'}",948144292,node
188,40.3849244,9.664628,"{'name': 'Sa Conca Ruia', 'natural': 'cave_entrance'}",949128998,node
189,40.2870747,9.5056993,"{'access': 'yes', 'fee': 'no', 'length': '25', 'name': 'Grotta N.1 Di Su Passu Malu K2366 L25 T-5', 'natural': 'cave_entrance', 'opening_hours': '24/7', 'wheelchair': 'no'}",951550837,node
190,40.255648,9.486965,"{'name': ""S'istampu 'e Mommotti"", 'natural': 'cave_entrance'}",951550872,node
191,39.9951749,9.3233707,"{'alt_name': 'Arcu Erisi', 'ele': '1780', 'name': 'Genna Orisa', 'natural': 'saddle'}",956176157,node
192,40.0015521,9.3193875,"{'ele': '1659', 'name': 'Arcu Gennargentu', 'natural': 'saddle', 'wikidata': 'Q33164063'}",956176166,node
193,40.4426761,9.7717103,"{'ele': '87', 'name': 'Cuccuru Pranu', 'natural': 'peak'}",957105536,node
194,40.3179311,9.6162461,"{'name': 'Sos Jocos', 'natural': 'cave_entrance'}",999863694,node
195,40.2872684,9.5512961,"{'name': 'Monte Corallinu', 'natural': 'peak'}",1132157083,node
196,40.296242,9.549064,"{'ele': '330', 'name': 'Monte Coazza', 'natural': 'peak'}",1132157708,node
197,40.2531281,9.6077891,"{'access': 'yes', 'depth': '265', 'description:de': 'Kleiner Hohlraum mit einigen Tropfsteinen', 'fee': 'no', 'length': '25', 'name': ""Grotta Cuile S'istoppinzu K2968"", 'natural': 'cave_entrance', 'opening_hours': '24/7', 'wheelchair': 'no'}",1133746885,node
198,40.2910813,9.5306993,"{'name': 'Grotta de su Guanu', 'natural': 'cave_entrance'}",1133746939,node
199,40.2977607,9.6261661,"{'name': 'Monte Rosso', 'natural': 'peak'}",1135293902,node
200,40.2658324,9.5906303,"{'ele': '917', 'name': 'Monte Tului', 'natural': 'peak', 'wikidata': 'Q29650012'}",1135293905,node
201,40.2762662,9.6205132,"{'ele': '156', 'name': 'Monte Doschele', 'natural': 'peak'}",1135293914,node
202,40.2704257,9.6127746,"{'ele': '253', 'name': 'Monte Malospès', 'natural': 'peak'}",1135293917,node
203,40.2928379,9.6106802,"{'ele': '747', 'name': 'Cuc.ru Cazzeddu', 'natural': 'peak'}",1135293919,node
204,40.2650969,9.6016096,"{'ele': '582', 'name': 'Monte Bonacoa', 'natural': 'peak'}",1135293922,node
205,40.0879971,9.4804785,"{'ele': '1257', 'name': 'Monte Pisaneddu', 'natural': 'peak'}",1166685217,node
