,osm_id,osm_type,comune,codice_istat,categoria,lat,lon,tags
0,14000718,node,Galtellì,091027,turismo,40.384819,9.652506,"{'created_by': 'JOSM', 'tourism': 'viewpoint'}"
1,26860542,node,,,turismo,41.1792425,9.393186,"{'cabins': 'yes', 'caravans': 'yes', 'dog': 'leashed', 'fee': 'yes', 'motorhome': 'yes', 'name': 'Saraceno', 'power_supply': 'yes', 'power_supply:maxcurrent': '10', 'socket:cee_blue': 'yes', 'static_caravans': 'yes', 'tents': 'yes', 'tourism': 'camp_site', 'website': 'https://baiasaraceno.it/'}"
2,26860543,node,Sant'Anna Arresi,111070,turismo,38.9638571,8.6008964,"{'fee': 'yes', 'name': 'Sardegna', 'name:ca': 'Sardenya', 'tourism': 'caravan_site', 'wheelchair': 'yes'}"
3,26860544,node,Siniscola,091085,turismo,40.578611,9.773056,"{'addr:street': 'Via la Pineta', 'cabins': 'yes', 'caravans': 'yes', 'contact:facebook': 'selemacamping', 'drinking_water': 'yes', 'email': 'info@selemacamping.com', 'name': 'Selema Camping', 'phone': '+39 342 8149801', 'power_supply': 'yes', 'sanitary_dump_station': 'yes', 'shower': 'yes', 'tents': 'yes', 'toilets': 'yes', 'tourism': 'camp_site', 'website': 'https://www.selemacamping.com/', 'wheelchair': 'limited'}"
4,26863888,node,Gonnosfanadiga,111031,turismo,39.4481717,8.6176233,"{'ele': '1236', 'name': 'Punta Perda de Sa Mesa', 'name:it': 'Punta Linas', 'natural': 'peak', 'note': 'È la cima più elevata del massiccio del Linas.', 'prominence': '1210', 'tourism': 'viewpoint', 'wikidata': 'Q3861687', 'wikipedia': 'it:Monte Linas'}"
5,26863888,node,Gonnosfanadiga,111031,natura,39.4481717,8.6176233,"{'ele': '1236', 'name': 'Punta Perda de Sa Mesa', 'name:it': 'Punta Linas', 'natural': 'peak', 'note': 'È la cima più elevata del massiccio del Linas.', 'prominence': '1210', 'tourism': 'viewpoint', 'wikidata': 'Q3861687', 'wikipedia': 'it:Monte Linas'}"
6,259447826,node,,,turismo,40.8744916,9.6587827,"{'ele': '10', 'name': 'Punta Don Diego', 'natural': 'cape', 'tourism': 'attraction'}"
7,259447826,node,,,natura,40.8744916,9.6587827,"{'ele': '10', 'name': 'Punta Don Diego', 'natural': 'cape', 'tourism': 'attraction'}"
8,259455382,node,Gavoi,091028,turismo,40.1198524,9.2079778,"{'name': 'Hotel Taloro', 'tourism': 'hotel'}"
9,259804554,node,,,turismo,40.9914003,9.5978435,"{'created_by': 'Potlatch 0.8b', 'name': 'Cala Delfino', 'tourism': 'attraction', 'wikidata': 'Q66058020'}"
10,259828600,node,Olbia,090047,turismo,41.002902,9.5544319,"{'name': 'Spiaggia di Marinella', 'tourism': 'attraction'}"
11,259836324,node,,,turismo,41.0093305,9.5688413,"{'created_by': 'Potlatch 0.8b', 'name': 'Punta Marana', 'tourism': 'attraction'}"
12,259874393,node,Siniscola,091085,turismo,40.5284171,9.827541,"{'name': 'Faro di Capo Comino', 'tourism': 'attraction'}"
13,259874474,node,Siniscola,091085,turismo,40.5394599,9.8000435,"{'created_by': 'Potlatch 0.8b', 'leisure': 'nature_reserve', 'name': 'Sistema dunale di Capo Comino', 'tourism': 'attraction'}"
14,259874474,node,Siniscola,091085,natura,40.5394599,9.8000435,"{'created_by': 'Potlatch 0.8b', 'leisure': 'nature_reserve', 'name': 'Sistema dunale di Capo Comino', 'tourism': 'attraction'}"
15,259874500,node,Siniscola,091085,turismo,40.5277597,9.8235637,"{'name': 'Vecchio Faro di Capo Comino', 'tourism': 'attraction'}"
16,260030705,node,Loiri Porto San Paolo,090084,turismo,40.8413442,9.6530921,"{'created_by': 'Potlatch 0.8b', 'description': 'Casa Cantoniera confinaria', 'tourism': 'attraction'}"
17,260689656,node,San Teodoro,090092,turismo,40.8414907,9.7140784,"{'direction': 'WSW-E', 'tourism': 'viewpoint'}"
18,260724633,node,Olbia,090047,turismo,41.0227969,9.5166164,{'tourism': 'viewpoint'}
19,261051966,node,Olbia,090047,turismo,41.0347259,9.4891834,"{'name': 'Residence Rocce Sarde', 'tourism': 'hotel'}"
20,261051993,node,Palau,090054,turismo,41.1730523,9.4139084,"{'name': ""Roccia dell'Orso"", 'name:de': 'Bärenfels', 'natural': 'rock', 'tourism': 'attraction', 'wikidata': 'Q72683641'}"
21,261051993,node,Palau,090054,natura,41.1730523,9.4139084,"{'name': ""Roccia dell'Orso"", 'name:de': 'Bärenfels', 'natural': 'rock', 'tourism': 'attraction', 'wikidata': 'Q72683641'}"
22,263715270,node,Nuoro,091051,turismo,40.3220801,9.3688832,"{'artist_name': 'Vincenzo Jerace', 'artwork_type': 'statue', 'historic': 'memorial', 'memorial': 'statue', 'name': 'Redentore', 'name:en': 'Statue of Christ the Redeemer', 'name:ru': 'Статуя Христа Искупителя', 'tourism': 'artwork', 'wikidata': 'Q3968658', 'wikipedia': 'it:Statua del Redentore (Nuoro)'}"
23,263719560,node,Siniscola,091085,turismo,40.4846885,9.8057183,"{'archaeological_site': 'necropolis', 'historic': 'archaeological_site', 'historic:civilization': 'prehistoric', 'historic:era': 'pre-nuragic', 'historic:period': 'stone-age', 'name': 'Area archeologica Flumene'}"
24,263722033,node,Posada,091073,turismo,40.6555069,9.7487267,"{'name': 'Punta di Orvili', 'natural': 'cape', 'old_name': ""Punta 'e Orfili"", 'tourism': 'attraction'}"
25,263722033,node,Posada,091073,natura,40.6555069,9.7487267,"{'name': 'Punta di Orvili', 'natural': 'cape', 'old_name': ""Punta 'e Orfili"", 'tourism': 'attraction'}"
26,263797054,node,,,turismo,40.6781225,8.1969551,{'tourism': 'viewpoint'}
27,265741983,node,,,turismo,40.9760857,9.5833744,"{'created_by': 'Potlatch 0.9a', 'name': 'Cala Terrata', 'tourism': 'attraction'}"
28,299608181,node,Barumini,111005,turismo,39.7057508,8.9975913,"{'amenity': 'parking', 'name': 'Barumini - Centro Giovanni Lilliu', 'tourism': 'museum'}"
29,308354506,node,Dorgali,091017,turismo,40.2467401,9.6227793,"{'access': 'customers', 'charge': '10EUR', 'fee': 'yes', 'name': 'Grotta del Bue marino', 'natural': 'cave_entrance', 'note': ""Docking allowed to disembark people, but it's not allowed to dock the boat during the visit. There's a place for kayaks inside.\nPayment at entrance by cash only. Payment also possible at Cala Gonone harbor."", 'payment:cash': 'yes', 'tourism': 'attraction', 'wikidata': 'Q1225474', 'wikipedia': 'it:Grotte del Bue Marino'}"
30,308354506,node,Dorgali,091017,natura,40.2467401,9.6227793,"{'access': 'customers', 'charge': '10EUR', 'fee': 'yes', 'name': 'Grotta del Bue marino', 'natural': 'cave_entrance', 'note': ""Docking allowed to disembark people, but it's not allowed to dock the boat during the visit. There's a place for kayaks inside.\nPayment at entrance by cash only. Payment also possible at Cala Gonone harbor."", 'payment:cash': 'yes', 'tourism': 'attraction', 'wikidata': 'Q1225474', 'wikipedia': 'it:Grotte del Bue Marino'}"
31,311768426,node,Sinnai,092080,turismo,39.3218975,9.1946055,"{'created_by': 'Potlatch 0.10f', 'tourism': 'viewpoint', 'wheelchair': 'yes'}"
32,367928663,node,Lotzorai,091042,turismo,39.9775135,9.6169874,"{'name': 'Bosco Su Padentinu', 'tourism': 'picnic_site'}"
33,394893422,node,Pula,092050,turismo,38.9574914,8.9501709,"{'name': 'La Biada', 'source': 'survey', 'tourism': 'guest_house'}"
34,430324974,node,Guspini,111034,turismo,39.5325754,8.6110664,"{'direction': '230', 'survey:date': '2018-05-12', 'tourism': 'viewpoint', 'wheelchair': 'yes'}"
35,437869109,node,Trinità d'Agultu e Vignola,090074,turismo,40.9922749,8.908277,"{'name': 'Agriturismo Santu Petru', 'tourism': 'hostel'}"
36,452738094,node,Palau,090054,turismo,41.1703938,9.390983,{'tourism': 'viewpoint'}
37,452990276,node,Arzachena,090006,turismo,41.0795053,9.3923259,"{'name': 'Fungo', 'tourism': 'attraction'}"
38,453208966,node,Arzachena,090006,turismo,41.0760444,9.5180886,{'tourism': 'viewpoint'}
39,453524482,node,Luras,090037,turismo,40.9437633,9.1788718,"{'historic': 'ruins', 'name': 'Dolmen di Ladas', 'wikidata': 'Q1235948', 'wikipedia': 'it:Dolmen di Ladas'}"
40,453524485,node,Luras,090037,turismo,40.9420414,9.17847,"{'historic': 'ruins', 'name': 'Dolmen Ciuledda'}"
41,454404488,node,Arzachena,090006,turismo,41.0781943,9.3896409,"{'name': 'Hotel Punta Est', 'stars': '5', 'tourism': 'hotel'}"
42,454411131,node,Arzachena,090006,turismo,41.0794,9.3887999,"{'name': 'Hotel Balocco', 'tourism': 'hotel'}"
43,454416273,node,Arzachena,090006,turismo,41.0767318,9.3919164,"{'name': 'Hotel Casa Mia', 'tourism': 'hotel'}"
44,454487484,node,Olbia,090047,turismo,40.9230471,9.5007374,"{'addr:city': 'Olbia', 'addr:country': 'IT', 'addr:housenumber': '22', 'addr:postcode': '07026', 'addr:street': 'Via Camillo Benso di Cavour', 'email': 'info@hotelcavourolbia.it', 'fax': '+39 0789 201 096', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'name': 'Hotel Cavour', 'phone': '+39 0789 204033', 'stars': '3', 'tourism': 'hotel', 'website': 'https://www.hotelcavourolbia.it/', 'wheelchair': 'limited'}"
45,454490234,node,Olbia,090047,turismo,40.9237536,9.5017609,"{'name': 'Hotel Centrale', 'tourism': 'hotel'}"
46,454494443,node,Olbia,090047,turismo,40.9286488,9.5018199,"{'name': 'Hotel Martini', 'stars': '4', 'tourism': 'hotel'}"
47,455585412,node,Uta,092090,turismo,39.1607582,8.8721077,"{'name': 'Centro escursioni WWF', 'tourism': 'alpine_hut'}"
48,455585416,node,Uta,092090,turismo,39.1609921,8.8726696,"{'name': 'Area picnic', 'tourism': 'picnic_site'}"
49,455585418,node,Uta,092090,turismo,39.1949198,8.907644,"{'name': 'Area picnic', 'tourism': 'picnic_site'}"
50,455585420,node,Uta,092090,turismo,39.1838527,8.8958399,"{'name': 'Belvedere', 'tourism': 'viewpoint'}"
51,460019332,node,Quartu Sant'Elena,092051,turismo,39.2338803,9.1863128,"{'name': 'Hotel Italia', 'tourism': 'hotel', 'wheelchair': 'yes'}"
52,470233552,node,Stintino,090089,turismo,40.9682646,8.204116,{'tourism': 'viewpoint'}
53,472465984,node,Nuoro,091051,turismo,40.317109,9.3353041,"{'addr:city': 'Nuoro', 'addr:housenumber': '56', 'addr:postcode': '08100', 'addr:street': 'Via Antonio Mereu', 'alt_name': 'Museo della vita e delle tradizioni popolari sarde', 'alt_name_1': 'Museo del costume e delle tradizioni popolari', 'charge': '5 EUR', 'email': 'isresardegna@isresardegna.org', 'fax': '+39 0784 37484;+39 0784 253943', 'fee': 'yes', 'name': 'Museo Etnografico Sardo', 'name:en': 'Sardinian Ethnographic Museum', 'name:sc': 'Museu Etnogràficu Sardu', 'opening_hours': 'Oct 01-Mar 15: Tu-Su 10:00-13:00,15:00-19:00; Mar 16-Sep 30: Tu-Su 10:00-13:00,15:00-20:00', 'operator': 'ISRE - Istituto Superiore Etnografico della Sardegna', 'phone': '+39 0784 257035;+39 0784 242900', 'toilets:wheelchair': 'yes', 'tourism': 'museum', 'website': 'http://www.isresardegna.it', 'wheelchair': 'limited', 'wikidata': 'Q3868118', 'wikipedia': 'it:Museo della vita e delle tradizioni popolari sarde'}"
54,479953699,node,Tempio Pausania,090070,turismo,40.9008958,9.105212,"{'name': 'Museo Bernardo De Muro', 'tourism': 'museum'}"
55,479953852,node,Tempio Pausania,090070,turismo,40.9016391,9.1012552,"{'addr:city': 'Tempio Pausania', 'addr:housenumber': '11', 'addr:postcode': '07029', 'addr:street': 'Largo Alcide De Gasperi', 'name': 'New Petit Hotel', 'phone': '+39 079 631134', 'tourism': 'hotel', 'website': 'https://newpetithotel.com/'}"
56,482137046,node,Tempio Pausania,090070,turismo,40.9002832,9.104491,"{'addr:city': 'Tempio Pausania', 'addr:housenumber': '52', 'addr:postcode': '07029', 'addr:street': 'Corso Giacomo Matteotti', 'name': 'Park Hotel', 'tourism': 'hotel'}"
57,494164176,node,Olbia,090047,turismo,40.9364288,9.5474101,"{'name': 'Hotel Luna Lughente', 'tourism': 'hotel'}"
58,502984277,node,Pula,092050,turismo,38.9312539,8.9287095,"{'name': 'Abamar Hotel', 'source': 'GPS', 'stars': '4', 'tourism': 'hotel'}"
59,502984278,node,Pula,092050,turismo,38.929901,8.9267574,"{'name': 'New Barcavela Hotel', 'stars': '4', 'tourism': 'hotel', 'website': 'https://www.newbarcavela.it/'}"
60,504207277,node,,,turismo,41.1423605,9.4759751,{'tourism': 'viewpoint'}
61,504248330,node,Arzachena,090006,turismo,41.144385,9.4857144,{'tourism': 'viewpoint'}
62,524063276,node,,,turismo,41.186191,9.3301138,{'natural': 'beach'}
63,524063447,node,Palau,090054,turismo,41.1881448,9.3253325,"{'name': 'Hotel Le Dune', 'stars': '3', 'tourism': 'hotel'}"
64,525793334,node,Palau,090054,turismo,41.2015733,9.3611545,"{'access': 'yes', 'fee': 'no', 'tourism': 'viewpoint'}"
65,525793484,node,Palau,090054,turismo,41.1848176,9.3631283,"{'access': 'yes', 'addr:city': 'Palau', 'castle_type': 'fortress', 'email': 'info@itinerepalau.it', 'historic': 'castle', 'name': 'Fortezza Monte Altura', 'opening_hours': 'Apr 01-May 31: Mo-Su 10:15-17:15; Jun 01-Aug 31: Mo-Su 10:15-19:15; Sep 01-Oct 15: Mo-Su 10:15-17:15; Oct 16-Mar 25: ""by appointment""', 'phone': '+39 329 6041373', 'website': 'https://fortezzamontealtura.com/'}"
66,531883101,node,Palau,090054,turismo,41.2044453,9.3395558,"{'historic': 'ruins', 'name': 'Batteria Militare di Talmone'}"
67,531883473,node,Palau,090054,turismo,41.1917918,9.3211754,"{'name': 'Delle Dune', 'natural': 'beach', 'surface': 'sand'}"
68,534287209,node,Palau,090054,turismo,41.1741162,9.419332,{'historic': 'ruins'}
69,535663389,node,Dorgali,091017,turismo,40.3299243,9.6677472,{'tourism': 'viewpoint'}
70,538508137,node,Dorgali,091017,turismo,40.3338046,9.5379533,"{'archaeological_site': 'megalith', 'email': 'ghivine@tiscali.it', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Villaggio Nuragico di Serra Orrios', 'opening_hours': 'Jan-Mar, Oct-Dec: Mo-Su 09:00-12:00, 14:00-16:00; Apr-Jun, Sep: Mo-Su 09:00-12:00, 15:00-17:00; Jul-Aug: Mo-Su 09:00-12:00, 16:00-18:00', 'phone': '+39 338 8341618', 'tourism': 'attraction', 'website': 'http://www.ghivine.com/serraorrios.htm', 'wikidata': 'Q1749976', 'wikipedia': 'it:Serra Orrios'}"
71,538527712,node,Lodè,091041,turismo,40.5415623,9.602291,{'tourism': 'viewpoint'}
72,563303857,node,Dorgali,091017,turismo,40.3369114,9.5262597,"{'name': 'Agricamper Iloghe', 'opening_hours': '24/7', 'tourism': 'caravan_site'}"
73,588553877,node,Golfo Aranci,090083,turismo,40.9977515,9.6531363,"{'description': 'old lighthouse', 'historic': 'ruins', 'name': 'Cape Figari'}"
74,590038102,node,Baunei,091006,turismo,40.0766412,9.6008261,"{'name': 'Monte Lopene', 'tourism': 'viewpoint'}"
75,590908810,node,Luogosanto,090036,turismo,41.0487432,9.248102,"{'historic': 'ruins', 'name': 'Castello San Leonardo di Balaiana', 'tourism': 'attraction', 'wikidata': 'Q70878300'}"
76,590910474,node,Tempio Pausania,090070,turismo,40.850322,9.1528641,"{'amenity': 'restaurant', 'name': 'Albergo Vallicciola', 'tourism': 'hotel'}"
77,590910474,node,Tempio Pausania,090070,ristorazione,40.850322,9.1528641,"{'amenity': 'restaurant', 'name': 'Albergo Vallicciola', 'tourism': 'hotel'}"
78,590911483,node,Calangianus,090021,turismo,40.9080447,9.1741193,"{'archaeological_site': 'megalith', 'ele': '442', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'passage_grave', 'name': 'tomba dei giganti di Pascaredda', 'name:de': 'Gigantengrab von Pascaredda', 'name:fr': 'Tombe des géants de Pascaredda', 'wikidata': 'Q15111632', 'wikimedia_commons': 'Category:Tomba dei giganti di Pascaredda (Calangianus)', 'wikipedia': 'it:Tomba dei giganti di Pascaredda', 'wikipedia:de': 'Gigantengrab von Pascaredda', 'wikipedia:fr': 'Tombe des géants de Pascaredda', 'wikipedia:it': 'Tomba dei giganti di Pascaredda'}"
79,590911489,node,Luras,090037,turismo,41.0068705,9.2553799,"{'name': 'Olivastri Millenari', 'tourism': 'attraction'}"
80,590911888,node,Sant'Antonio di Gallura,090085,turismo,40.9941241,9.3013918,"{'name': 'Belvedere Naracu', 'tourism': 'viewpoint'}"
81,597423552,node,Morgongiori,095030,turismo,39.7720481,8.7449316,"{'name': 'Bruncu Mutzu', 'tourism': 'viewpoint'}"
82,599948196,node,Olbia,090047,turismo,40.8756612,9.4840493,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'passage_grave', 'name': ""Tomba dei Giganti Su Monte e S'Abe"", 'wikidata': 'Q1523629', 'wikipedia': ""it:Tomba dei giganti di Su Mont'e s'Abe""}"
83,600515336,node,Carloforte,111010,turismo,39.1422242,8.225077,{'tourism': 'viewpoint'}
84,603932285,node,Muravera,111042,turismo,39.3823976,9.5843957,"{'archaeological_site': 'megalith', 'description': 'known also as Acqua Seccis or Monte S’Acqua Seccis', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'megalith_type': 'nuraghe', 'name': ""Nuraghe S'Aqua Seccis"", 'tourism': 'attraction', 'wikidata': 'Q67145764'}"
85,603935415,node,Villaputzu,111103,turismo,39.5308224,9.6026931,{'tourism': 'viewpoint'}
86,604245496,node,Dorgali,091017,turismo,40.2348891,9.6214877,"{'access': 'yes', 'cave:length': '12', 'fee': 'no', 'name': 'Grotta Oddoana K1250 L26', 'natural': 'cave_entrance', 'opening_hours': '24/7', 'tourism': 'attraction', 'wheelchair': 'no'}"
87,604245496,node,Dorgali,091017,natura,40.2348891,9.6214877,"{'access': 'yes', 'cave:length': '12', 'fee': 'no', 'name': 'Grotta Oddoana K1250 L26', 'natural': 'cave_entrance', 'opening_hours': '24/7', 'tourism': 'attraction', 'wheelchair': 'no'}"
88,604263938,node,Urzulei,091099,turismo,40.1978213,9.5350068,"{'name': 'Punto Panoramico Gorropu', 'tourism': 'viewpoint'}"
89,604959056,node,Gairo,091026,turismo,39.8540995,9.4632426,{'tourism': 'picnic_site'}
90,609797261,node,Ulassai,091098,turismo,39.8051692,9.5017451,{'tourism': 'viewpoint'}
91,609799702,node,Osini,091069,turismo,39.825007,9.4870785,{'tourism': 'viewpoint'}
92,609799709,node,Osini,091069,turismo,39.826461,9.4865854,{'tourism': 'viewpoint'}
93,610512699,node,Siniscola,091085,turismo,40.5798679,9.7750572,"{'addr:city': 'Santa Lucia', 'addr:housenumber': '1', 'addr:postcode': '08029', 'addr:street': 'Viale Dei Pini', 'caravans': 'yes', 'email': 'info@villaggiomandragola.com', 'fee': 'yes', 'motorhome': 'yes', 'name': 'La Mandragola', 'phone': '+390784819146', 'power_supply': 'yes', 'tents': 'yes', 'tourism': 'camp_site', 'website': 'https://www.villaggiomandragola.com/'}"
94,610537404,node,Galtellì,091027,turismo,40.380855,9.6382096,{'tourism': 'viewpoint'}
95,610540244,node,Galtellì,091027,turismo,40.3740645,9.6364868,{'tourism': 'viewpoint'}
96,615463056,node,Arzachena,090006,turismo,41.0779984,9.389912,"{'name': 'Hotel Pilastu', 'tourism': 'hotel'}"
97,624263293,node,Olbia,090047,turismo,40.8019895,9.45019,"{'name': 'Giò Franziscu', 'tourism': 'guest_house'}"
98,648855400,node,Urzulei,091099,turismo,40.185482,9.5013928,"{'addr:postcode': '08040', 'charge': '6€, 4€/reduced', 'contact:email': 'info@gorropu.info', 'contact:phone': '+39 328 897 6563', 'fee': 'yes', 'name': 'Gola su Gorropu', 'name:en': 'Gorropu Canyon', 'name:fr': 'Gorges de Gorropu', 'opening_hours': 'Mo-Su 10:30-17:00', 'operator': 'Chìntula S.N.C', 'shop': 'ticket', 'tourism': 'attraction', 'website': 'https://gorropu.info', 'wikidata': 'Q1534505'}"
99,648860603,node,Dorgali,091017,turismo,40.2382547,9.5231858,"{'archaeological_site': 'necropolis', 'historic': 'archaeological_site', 'name': 'Domus de janas Biduai'}"
100,648866767,node,Siniscola,091085,turismo,40.5981155,9.752523,"{'name': 'La Caletta', 'name:it': 'Spiaggia di Santa Lucia', 'natural': 'beach'}"
101,648869919,node,Fonni,091024,turismo,40.1329114,9.2658573,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Dronnoro', 'ruins': 'yes', 'wikidata': 'Q37283378'}"
102,648885042,node,Neoneli,095032,turismo,40.0647299,9.0071018,{'tourism': 'picnic_site'}
103,648885059,node,Neoneli,095032,turismo,40.0714428,9.0002448,"{'name': 'Oasi di Assai', 'tourism': 'attraction'}"
104,648900547,node,Sennariolo,095055,turismo,40.221825,8.5575862,"{'email': 'info@agriturismosamurta.it', 'name': 'Agriturismo Sa Murta', 'phone': '+39 340 3376196', 'tourism': 'hotel', 'website': 'http://www.agriturismosamurta.it'}"
105,648982433,node,Alghero,090003,turismo,40.6541404,8.2750181,"{'contact:email': 'info@villabarbarina.com', 'contact:facebook': 'https://www.facebook.com/villabarbarinaalghero/', 'contact:phone': '+39 079 9999026', 'contact:website': 'http://www.villabarbarina.com', 'name': 'Villa Barbarina', 'tourism': 'hotel'}"
106,656560464,node,Villanovaforru,111100,turismo,39.6318438,8.8719322,"{'contact:email': 'samuredda@tiscali.it', 'contact:phone': '+39 070 9331142', 'contact:skype': 'sa.muredda', 'contact:website': 'http://www.samuredda.it/', 'guest_house': 'bed_and_breakfast', 'name': 'B&B Sa Muredda', 'operator': 'Vacca Pasqualino', 'ref:vatin': 'IT01732170921', 'tourism': 'guest_house'}"
107,656624868,node,Serri,111079,turismo,39.7148857,9.1069199,"{'geological': 'palaeontological_site', 'historic': 'ruins', 'name': 'Serri Santuario nuragico di Santa Vittoria'}"
108,656624951,node,Setzu,111080,turismo,39.7336157,8.9471987,"{'historic': 'ruins', 'name': ""Setzu Sa domu de s'orcu""}"
109,665386871,node,Sardara,111072,turismo,39.6131104,8.7849331,"{'addr:city': 'Sardara', 'addr:postcode': '09030', 'addr:street': 'Località Santa Maria de is Acquas', 'name': 'Santa Maria de is Àcuas', 'tourism': 'attraction'}"
110,665387099,node,Las Plassas,111037,turismo,39.6821916,8.9822245,"{'ele': '165', 'tourism': 'attraction'}"
111,666247200,node,Abbasanta,095001,turismo,40.1451886,8.732376,"{'access': 'private', 'name': 'Base Scout San Martino', 'operator': 'AGESCI (Privat)', 'scout': 'yes', 'tourism': 'camp_site'}"
112,676408907,node,Oliena,091055,turismo,40.2554313,9.4876106,"{'archaeological_site': 'megalith', 'building': 'yes', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'historic:period': 'nuragic', 'megalith_type': 'passage_grave', 'name': 'Tomba dei Giganti'}"
113,708877344,node,Oliena,091055,turismo,40.2875292,9.4721533,"{'check_date': '2026-06-02', 'name': 'agratourismo Guthiddai', 'tourism': 'guest_house'}"
114,722920359,node,Valledoria,090079,turismo,40.9256259,8.8131982,"{'name': 'Park Hotel', 'tourism': 'hotel'}"
115,723068236,node,Castelsardo,090023,turismo,40.8931632,8.7551472,"{'archaeological_site': 'megalith', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Paddaggiu', 'ref:www.tharros.info': '2435', 'ruins': 'yes', 'wikidata': 'Q30327705'}"
116,749400959,node,Urzulei,091099,turismo,40.1531229,9.5113046,"{'camp_site': 'serviced', 'caravans': 'yes', 'charge': '13 EUR', 'email': 'campingsilana@tiscali.it', 'fee': 'yes', 'name': 'Camping Silana', 'phone': '+39 3383319191', 'shower': 'yes', 'static_caravans': 'yes', 'tents': 'yes', 'toilets': 'yes', 'tourism': 'camp_site', 'website': 'https://www.campingsilana.com/'}"
117,755854893,node,Gadoni,091025,turismo,39.8776384,9.168658,"{'historic': 'monument', 'name': 'Miniera Funtana Raminosa'}"
118,761152730,node,Bari Sardo,091005,turismo,39.8427947,9.651735,"{'name': ""Stella dell'Est"", 'tourism': 'apartment'}"
119,765041182,node,Bosa,095079,turismo,40.2915314,8.4792433,"{'addr:city': 'Bosa Marina', 'addr:housenumber': '11', 'addr:postcode': '08013', 'addr:street': 'Via Cristoforo Colombo', 'check_date': '2024-10-02', 'internet_access': 'yes', 'internet_access:fee': 'no', 'name': 'Stella Maris', 'stars': '3', 'tourism': 'hotel'}"
120,778189264,node,Budoni,090091,turismo,40.6875855,9.725338,"{'name': 'residence l`ulivo', 'tourism': 'chalet'}"
121,788798129,node,Cardedu,091103,turismo,39.795064,9.6668932,"{'name': 'Hotel Corte Bianca', 'tourism': 'hotel'}"
122,789325619,node,Bari Sardo,091005,turismo,39.8358398,9.6744871,"{'archaeological_site': 'megalith', 'building': 'nuraghe', 'description': 'this complex nuraghe originally consisted of at least two towers. The southern tower has survived in slightly better condition.  The entrance corridor is 3.20m long.', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Boschinu', 'tourism': 'attraction', 'wheelchair': 'no', 'wikidata': 'Q69279179'}"
123,789325624,node,Bari Sardo,091005,turismo,39.825991,9.6701887,"{'archaeological_site': 'megalith', 'description': 'Nuraghe complex with a keep and four added towers, built in porphyry, granite and some use of basalt for wedges.  Extensive damage to the structure and thick vegetation\ncovering the remains. It was a complex nuraghe with a bastion.', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Lurcuri', 'ref:www.tharros.info': '2852', 'tourism': 'attraction', 'wikidata': 'Q67014270'}"
124,789325631,node,Bari Sardo,091005,turismo,39.8247058,9.6745801,"{'archaeological_site': 'megalith', 'description': 'Nuraghe with a central tower and probably four additional towers and a courtyard. The keep and an added tower are visible. Built in granite and porphyry with basalt wedges.', 'historic': 'archaeological_site', 'historic:civilization': 'nuragic', 'megalith_type': 'nuraghe', 'name': 'Nuraghe Mindeddu', 'tourism': 'attraction', 'wikidata': 'Q67015773'}"
125,789367620,node,Cardedu,091103,turismo,39.793106,9.6549521,"{'amenity': 'restaurant', 'name': 'La Vela', 'tourism': 'hotel'}"
126,789367620,node,Cardedu,091103,ristorazione,39.793106,9.6549521,"{'amenity': 'restaurant', 'name': 'La Vela', 'tourism': 'hotel'}"
127,789403986,node,Bari Sardo,091005,turismo,39.832107,9.6799337,"{'amenity': 'restaurant', 'name': 'Domus de Janas', 'tourism': 'hotel'}"
128,789403986,node,Bari Sardo,091005,ristorazione,39.832107,9.6799337,"{'amenity': 'restaurant', 'name': 'Domus de Janas', 'tourism': 'hotel'}"
129,789403996,node,Bari Sardo,091005,turismo,39.8310689,9.6806203,"{'amenity': 'restaurant', 'name': 'La Torre', 'stars': '4', 'tourism': 'hotel'}"
130,789403996,node,Bari Sardo,091005,ristorazione,39.8310689,9.6806203,"{'amenity': 'restaurant', 'name': 'La Torre', 'stars': '4', 'tourism': 'hotel'}"
131,789417145,node,Bari Sardo,091005,turismo,39.8422122,9.6414177,"{'name': 'I Gelsomini', 'tourism': 'guest_house', 'website': 'http://www.bbogliastra.com/IT/bb_podda_gianfranco.htm'}"
