lat,lon,tags,osm_id,osm_type,pilastro,geometry,index_right,name,op_id,minint_elettorale,minint_finloc,prov_name,prov_istat_code,prov_istat_code_num,prov_acr,prov_iso_3166_2,reg_name,reg_istat_code,reg_istat_code_num,reg_iso_3166_2,opdm_id,com_catasto_code,com_istat_code,com_istat_code_num,prov_uts_code,prov_tipo_uts
40.384819,9.652506,"{'created_by': 'JOSM', 'tourism': 'viewpoint'}",14000718,node,turismo,POINT (555383.9925847059 4470674.123949138),106.0,Galtellì,7410,4200530250,5200530250,Nuoro,114,114.0,NU,IT-NU,Sardegna,20,20.0,IT-88,7689,D888,114015,114015.0,114,Provincia
41.1792425,9.393186,"{'cabins': 'yes', 'caravans': 'yes', 'dog': 'leashed', 'fee': 'yes', 'motorhome': 'yes', 'name': 'Saraceno', 'power_supply': 'yes', 'power_supply:maxcurrent': '10', 'socket:cee_blue': 'yes', 'static_caravans': 'yes', 'tents': 'yes', 'tourism': 'camp_site', 'website': 'https://baiasaraceno.it/'}",26860542,node,turismo,POINT (532977.8353887234 4558729.492963742),,,,,,,,,,,,,,,,,,,,
38.9638571,8.6008964,"{'fee': 'yes', 'name': 'Sardegna', 'name:ca': 'Sardenya', 'tourism': 'caravan_site', 'wheelchair': 'yes'}",26860543,node,turismo,POINT (465423.28527107683 4312841.5067582335),371.0,Sant'Anna Arresi,8218,4201110700,5200170620,Sulcis Iglesiente,119,119.0,CI,,Sardegna,20,20.0,IT-88,7917,M209,119019,119019.0,119,Provincia
40.578611,9.773056,"{'addr:street': 'Via la Pineta', 'cabins': 'yes', 'caravans': 'yes', 'contact:facebook': 'selemacamping', 'drinking_water': 'yes', 'email': 'info@selemacamping.com', 'name': 'Selema Camping', 'phone': '+39 342 8149801', 'power_supply': 'yes', 'sanitary_dump_station': 'yes', 'shower': 'yes', 'tents': 'yes', 'toilets': 'yes', 'tourism': 'camp_site', 'website': 'https://www.selemacamping.com/', 'wheelchair': 'limited'}",26860544,node,turismo,POINT (565427.8030279998 4492267.728013643),139.0,Siniscola,7442,4200530820,5200530820,Nuoro,114,114.0,NU,IT-NU,Sardegna,20,20.0,IT-88,7728,I751,114048,114048.0,114,Provincia
39.4481717,8.6176233,"{'ele': '1236', 'name': 'Punta Perda de Sa Mesa', 'name:it': 'Punta Linas', 'natural': 'peak', 'note': 'È la cima più elevata del massiccio del Linas.', 'prominence': '1210', 'tourism': 'viewpoint', 'wikidata': 'Q3861687', 'wikipedia': 'it:Monte Linas'}",26863888,node,turismo,POINT (467099.1773045516 4366582.35243626),261.0,Gonnosfanadiga,8178,4201110310,5200170290,Medio Campidano,117,117.0,VS,,Sardegna,20,20.0,IT-88,7878,E085,117007,117007.0,117,Provincia
40.8744916,9.6587827,"{'ele': '10', 'name': 'Punta Don Diego', 'natural': 'cape', 'tourism': 'attraction'}",259447826,node,turismo,POINT (555509.7764605191 4525033.431907889),,,,,,,,,,,,,,,,,,,,
40.1198524,9.2079778,"{'name': 'Hotel Taloro', 'tourism': 'hotel'}",259455382,node,turismo,POINT (517721.8522243013 4441080.527161548),107.0,Gavoi,7411,4200530260,5200530260,Nuoro,114,114.0,NU,IT-NU,Sardegna,20,20.0,IT-88,7690,D947,114016,114016.0,114,Provincia
40.9914003,9.5978435,"{'created_by': 'Potlatch 0.8b', 'name': 'Cala Delfino', 'tourism': 'attraction', 'wikidata': 'Q66058020'}",259804554,node,turismo,POINT (550286.2174353271 4537974.506182134),76.0,Golfo Aranci,8134,4200730301,5200730301,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7660,M274,113011,113011.0,113,Provincia
41.002902,9.5544319,"{'name': 'Spiaggia di Marinella', 'tourism': 'attraction'}",259828600,node,turismo,POINT (546626.6292139252 4539227.226317178),82.0,Olbia,8140,4200730470,5200730470,Gallura Nord-Est Sardegna,113,113.0,OT,,Sardegna,20,20.0,IT-88,7624,G015,113017,113017.0,113,Provincia
41.0093305,9.5688413,"{'created_by': 'Potlatch 0.8b', 'name': 'Punta Marana', 'tourism': 'attraction'}",259836324,node,turismo,POINT (547833.78796181 4539948.65031291),,,,,,,,,,,,,,,,,,,,
