lat,lon,tags,osm_id,osm_type
40.3766473,9.6966263,"{'addr:city': 'Orosei', 'addr:housenumber': '7', 'addr:postcode': '08028', 'addr:street': 'Via Grazia Deledda', 'amenity': 'bank', 'brand': 'Intesa Sanpaolo', 'brand:wikidata': 'Q1343118', 'name': 'Intesa Sanpaolo'}",525356503,node
40.7038495,9.7059289,"{'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026'}",534893711,node
40.2850052,9.6362222,"{'addr:city': 'Cala Gonone', 'addr:housenumber': '3', 'addr:postcode': '08022', 'addr:street': 'Via Cala Luna', 'amenity': 'post_office', 'atm': 'yes', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'check_date': '2024-06-07', 'name': 'Ufficio Postale di Cala Gonone', 'opening_hours': 'Mo-Fr 08:20-13:45; Sa 08:20-13:45; PH off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'operator:wikipedia': 'en:Poste italiane', 'phone': '+39 0784 93278', 'ref': '80216', 'source': 'https://www.sardegnaierioggidomani.com/attualita/cala-gonone-operativo-il-nuovo-atm-postamat/'}",604240738,node
40.3115466,9.3069784,"{'amenity': 'school', 'name': 'Università della Terza Età'}",727865566,node
39.176528,8.977764,"{'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'name': 'Ufficio Postale di Capoterra', 'opening_hours': 'Mo-Fr 08:20-19:05; Sa 08:20-12:35;PH off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '13033'}",737546464,node
39.8423356,9.6444944,"{'amenity': 'bank', 'atm': 'yes', 'brand': 'Banco di Sardegna', 'brand:wikidata': 'Q806205', 'dispensing': 'yes', 'name': 'Banco di Sardegna'}",761150446,node
39.8419741,9.6436369,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Usai', 'ref:msal': '16064', 'ref:vatin': 'IT01572780912', 'source': 'Ministero della Salute'}",761150474,node
39.2406838,9.2028074,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Martinez', 'opening_hours': 'Mo-Su 08:30-20:30', 'ref:msal': '16322', 'ref:vatin': 'IT03073430922', 'source': 'Ministero della Salute'}",765901950,node
39.9263817,9.6592918,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy'}",794165614,node
39.8943522,8.5977588,"{'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'name': 'Oristano 3', 'opening_hours': 'Mo-Fr 08:20-13:35; Sa 08:20-12:35;PH off;Feb 13 off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '72080', 'wheelchair': 'yes'}",860125000,node
39.9066098,8.5951026,"{'addr:city': 'Oristano', 'addr:housenumber': '10', 'addr:postcode': '09170', 'addr:street': 'Via Mariano Quarto', 'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'name': 'Oristano Centro', 'opening_hours': 'Mo-Fr 08:20-19:05; Sa 08:20-12:35;PH off;Feb 13 off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '72001'}",860144634,node
39.9329867,8.5732579,"{'amenity': 'bank', 'atm': 'yes', 'brand': 'Credito Cooperativo', 'name': 'Banca di Arborea', 'opening_hours': 'Mo-Fr 08:20-13:20,15:30-16:30; Sa 09:00-12:00', 'operator': 'Banca di Arborea'}",860151696,node
39.903531,8.5874802,"{'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'name': 'Oristano 2', 'opening_hours': 'Mo-Fr 08:20-13:35; Sa 08:20-12:35;PH off;Feb 13 off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '72006'}",860153606,node
39.927182,8.5758709,"{'amenity': 'clinic', 'contact:email': 'info@santamariabambina.it', 'contact:fax': '+39 0783 3442247', 'contact:phone': '+39 0783 34344', 'contact:website': 'http://www.santamariabambina.it/', 'healthcare': 'rehabilitation', 'name': 'Centro di cura e riabilitazione Santa Maria Bambina', 'operator': 'Fondazione Nostra Signora del Rimedio O.N.L.U.S.'}",860162984,node
39.2533706,9.1607408,"{'addr:city': 'Selargius', 'addr:housenumber': '18', 'addr:postcode': '09047', 'addr:street': 'Viale Trieste', 'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Avataneo', 'ref:msal': '16306', 'ref:vatin': 'IT00794820910', 'source': 'Ministero della Salute'}",860469671,node
39.2552627,9.1637501,"{'amenity': 'pharmacy', 'dispensing': 'no', 'healthcare': 'pharmacy', 'name': 'Pararmacia Garau'}",860469976,node
39.2557727,9.156871,"{'amenity': 'pharmacy', 'name': 'Parafarmacia'}",867589403,node
41.1047786,9.4383405,{'amenity': 'pharmacy'},957030759,node
41.0741416,9.3947095,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy'}",957045498,node
39.3126765,8.5356871,"{'amenity': 'bank', 'atm': 'yes', 'brand': 'UniCredit', 'brand:wikidata': 'Q45568', 'name': 'UniCredit'}",966997590,node
39.2169835,9.1302119,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmagorà', 'ref:msal': '16276', 'ref:vatin': 'IT03857890929', 'source': 'Ministero della Salute', 'wheelchair': 'yes'}",994731113,node
40.5567532,8.3217476,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Ciriolo', 'ref:msal': '15947', 'ref:vatin': 'IT01629930908', 'source': 'Ministero della Salute'}",1163328169,node
40.5561011,8.3207927,"{'amenity': 'school', 'name': 'Convitto maschile annesso I.P.A.S.'}",1163328172,node
40.3784008,9.6988814,"{'amenity': 'pharmacy', 'dispensing': 'no'}",1187230601,node
40.3790635,9.6951197,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Mencaraglia', 'ref:msal': '16040', 'ref:vatin': 'IT01175870912', 'source': 'Ministero della Salute'}",1187230607,node
39.2186996,9.2874763,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Perra', 'ref:msal': '16336', 'ref:vatin': 'IT03398870927', 'source': 'Ministero della Salute'}",1232502636,node
40.5568354,8.3277473,"{'amenity': 'post_office', 'name': 'Alghero 1'}",1262278347,node
40.5694281,8.3222595,"{'amenity': 'post_office', 'branch': 'Alghero 2', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'brand:wikipedia': 'en:Poste italiane', 'name': 'Ufficio Postale Alghero 2', 'opening_hours': 'Mo-Fr 08:20-13:35; Sa 08:20-12:35;PH off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '58156'}",1262283392,node
39.25143,9.1738075,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Andrea Nuti', 'ref:msal': '16298', 'ref:vatin': 'IT02861100929', 'source': 'Ministero della Salute'}",1292852445,node
40.1045931,8.4916018,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Silvagni', 'ref:msal': '18587', 'ref:vatin': 'IT03101330789', 'source': 'Ministero della Salute'}",1293450146,node
39.2410744,9.1844804,"{'amenity': 'bank', 'atm': 'yes', 'brand': 'Banco Desio', 'brand:wikidata': 'Q3633825', 'check_date:opening_hours': '2024-04-04', 'name': 'Banco Desio', 'opening_hours:signed': 'no', 'wheelchair': 'no'}",1324388623,node
39.1574524,8.5377503,"{'amenity': 'post_office', 'name': 'Ufficio Postale di Serbariu'}",1325754593,node
39.1711241,8.516761,"{'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'name': 'Ufficio Postale Carbonia 1', 'opening_hours': 'Mo-Fr 08:20-13:35; Sa 08:20-12:35;PH off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '13288'}",1325754595,node
40.2885777,9.591338,"{'amenity': 'bank', 'atm': 'yes', 'brand': 'Banco di Sardegna', 'brand:wikidata': 'Q806205', 'name': 'Banco di Sardegna', 'operator': 'Banco di Sardegna', 'operator:wikidata': 'Q806205'}",1330950419,node
39.2512898,9.1070131,"{'amenity': 'bank', 'atm': 'yes', 'brand': 'BNL', 'brand:wikidata': 'Q2201225', 'brand:wikipedia': 'it:Banca Nazionale del Lavoro', 'name': 'BNL', 'official_name': 'Banca Nazionale del Lavoro', 'operator': 'BNL'}",1333948399,node
39.2453645,9.1271681,"{'addr:housenumber': '2', 'addr:street': 'Via Santa Maria Chiara', 'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Dottor Fasciolo', 'opening_hours': '24/7', 'ref:msal': '16289', 'ref:vatin': 'IT03073450920', 'source': 'Ministero della Salute'}",1336865203,node
39.9682062,9.6604089,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Masia', 'ref:msal': '16049', 'ref:vatin': 'IT00094010915', 'source': 'Ministero della Salute'}",1362192152,node
40.5568774,8.3167037,"{'amenity': 'bank', 'brand': 'UniCredit Bank', 'brand:wikidata': 'Q45568', 'name': 'UniCredit Bank'}",1395071531,node
39.9345477,8.5702083,"{'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '72079'}",1416191197,node
39.9911286,8.5415305,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Todde', 'ref:msal': '16115', 'ref:vatin': 'IT01259060950', 'source': 'Ministero della Salute'}",1416215128,node
39.9922101,8.5416935,"{'amenity': 'bank', 'atm': 'yes', 'brand': 'Banco di Sardegna', 'brand:wikidata': 'Q806205', 'name': 'Banco di Sardegna', 'operator': 'Banco di Sardegna', 'operator:wikidata': 'Q806205'}",1416216105,node
40.216576,8.586604,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Fadda', 'ref:msal': '16095', 'ref:vatin': 'IT01275700951', 'source': 'Ministero della Salute'}",1417532156,node
40.2169248,8.5869304,"{'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'name': 'Ufficio Postale di Scano Montiferro', 'opening_hours': 'Mo-Fr 08:20-13:35; Sa 08:20-12:35;PH off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '72053'}",1417532159,node
39.0328519,9.0003857,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Spinelli', 'ref:msal': '16250', 'ref:vatin': 'IT00455280925', 'source': 'Ministero della Salute'}",1418157030,node
39.2173159,9.1087278,"{'alt_name': 'Banco Di Sardegna', 'amenity': 'bank', 'atm': 'yes', 'brand': 'Banco di Sardegna', 'brand:wikidata': 'Q806205', 'int_name': 'Banco Di Sardegna', 'name': 'Banco di Sardegna', 'old_name': 'Banco Di Sardegna'}",1436690608,node
40.5542865,8.3211339,"{'amenity': 'bank', 'name': 'Banca di Sassari'}",1461145311,node
40.5577316,8.3176068,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Mannazzu', 'ref:msal': '15892', 'ref:vatin': 'IT02064800903', 'source': 'Ministero della Salute'}",1474240873,node
39.2545411,9.1433955,"{'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'name': 'Ufficio Postale di Monserrato', 'opening_hours': 'Mo-Fr 08:20-13:35; Sa 08:20-12:35;PH off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '13084', 'wheelchair': 'yes'}",1481053639,node
40.0466478,8.5733314,"{'amenity': 'post_office', 'atm': 'yes', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'name': 'Ufficio Postale di Narbolia', 'opening_hours': 'Mo-Fr 08:20-13:35; Sa 08:20-12:35;PH off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '72035', 'source': 'https://www.msn.com/it-it/money/storie-principali/narbolia-e-paulilatino-nuovi-postamat-negli-uffici-postali/ar-AA1HuiFb'}",1567713411,node
39.9771078,8.5385089,"{'addr:city': 'Nurachi', 'addr:housenumber': '30', 'addr:postcode': '09070', 'addr:street': 'Corso Eleonora d’Arborea', 'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': ""Farmacia Sant'Agostino"", 'ref:msal': '16134', 'ref:vatin': 'IT00724830955', 'source': 'Ministero della Salute'}",1568226095,node
40.6059499,9.7455783,"{'addr:city': 'La Caletta', 'addr:housenumber': '137', 'addr:postcode': '08029', 'addr:street': 'Via Nazario Sauro', 'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'brand:wikipedia': 'en:Poste italiane', 'name': 'Ufficio Postale di La Caletta', 'opening_hours': 'Mo-Fr 08:20-13:35; Sa 08:20-12:35;PH off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '80217', 'wheelchair': 'yes'}",1574956607,node
40.6329033,9.7150142,"{'amenity': 'bank', 'atm': 'yes', 'brand': 'Banco di Sardegna', 'brand:wikidata': 'Q806205', 'name': 'Banco di Sardegna', 'operator': 'Banco di Sardegna', 'operator:wikidata': 'Q806205', 'phone': '+39 0784 854026'}",1575016448,node
40.6332354,9.7174295,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Orunesu', 'phone': '+39 0784 854089', 'ref:msal': '16043', 'ref:vatin': 'IT00910750918', 'source': 'Ministero della Salute'}",1575020507,node
41.0485817,9.2075785,"{'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026'}",1576754375,node
40.9926756,9.3021437,"{'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'name': ""Ufficio Postale Sant'Antonio di Gallura"", 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026'}",1577954062,node
40.0498358,8.576259,"{'addr:city': 'Narbolia', 'addr:country': 'IT', 'addr:housenumber': '85', 'addr:postcode': '09070', 'addr:street': 'Corso Umberto Primo di Savoia', 'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farnacia Depau', 'ref:msal': '16085', 'ref:vatin': 'IT00082210956', 'source': 'Ministero della Salute'}",1578616077,node
41.2121158,9.4053831,"{'amenity': 'bank', 'atm': 'yes', 'brand': 'Banco di Sardegna', 'brand:wikidata': 'Q806205', 'name': 'Banco di Sardegna'}",1579336424,node
40.047511,8.5759804,"{'amenity': 'bank', 'atm': 'no', 'brand': 'Banco di Sardegna', 'brand:wikidata': 'Q806205', 'name': 'Banco di Sardegna', 'operator': 'Banco di Sardegna', 'operator:wikidata': 'Q806205'}",1581341257,node
39.2344429,9.1962487,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Giglio', 'ref:msal': '16325', 'ref:vatin': 'IT03757930924', 'source': 'Ministero della Salute', 'wheelchair': 'yes'}",1581521295,node
40.8999144,8.680315,"{'addr:city': 'Castelsardo', 'addr:housenumber': '152', 'addr:postcode': '07031', 'addr:street': 'Corso Italia', 'amenity': 'post_office', 'atm': 'yes', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'brand:wikipedia': 'en:Poste italiane', 'name': 'Ufficio Postale di Lu Bagnu', 'opening_hours': 'Mo-Fr 08:20-13:35, Sa 08:20-12:35; Su, PH off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'phone': '+39 0799 635022', 'ref': '58161'}",1582481530,node
40.7140453,8.552266,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Manca'}",1583214683,node
40.7475577,8.1902003,{'amenity': 'post_office'},1583827676,node
39.239756,9.1918135,"{'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'name': ""Ufficio Postale Quartu Sant'Elena 2"", 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '13325'}",1583918211,node
39.2327931,9.1847957,"{'amenity': 'clinic', 'name': 'Casa di Cura ""Città di Quartu""'}",1583923032,node
39.2415259,9.1754305,"{'amenity': 'clinic', 'name': 'Casa di Cura ""Sant\'Elena""'}",1583923062,node
40.5930914,8.2848287,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Fertilia', 'opening_hours': 'Mo-Sa 09:00-20:00', 'phone': '+39 079 930653', 'ref:msal': '15954', 'ref:vatin': 'IT02712660907', 'source': 'Ministero della Salute'}",1583986235,node
40.5923745,8.2851291,"{'amenity': 'bank', 'brand': 'Banco di Sardegna', 'brand:wikidata': 'Q806205', 'name': 'Banco di Sardegna'}",1583991749,node
39.1102139,8.370744,"{'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'name': 'Ufficio Postale di Calasetta', 'opening_hours': 'Mo-Fr 08:20-19:05; Sa 08:20-12:35;PH off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '13032'}",1585064150,node
40.2808246,8.5486185,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Mocci', 'ref:msal': '15999', 'ref:vatin': 'IT00927800912', 'source': 'Ministero della Salute'}",1585541653,node
40.2810153,8.5498738,"{'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'name': 'Ufficio Postale di Suni', 'opening_hours': 'Mo-Fr 08:20-13:35; Sa 08:20-12:35;PH off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '72143'}",1585549702,node
40.2960819,8.6568403,"{'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'name': 'Ufficio Postale di Sindia', 'opening_hours': 'Mo-Fr 08:20-13:35; Sa 08:20-12:35;PH off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '80178'}",1585584348,node
40.2959756,8.6577845,"{'amenity': 'bank', 'name': 'Banco di Sardegna'}",1585586453,node
40.8753707,9.6289372,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy'}",1589590331,node
40.9190905,9.4965863,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Sanna', 'ref:msal': '15919', 'ref:vatin': 'IT02177990906', 'source': 'Ministero della Salute'}",1589709199,node
40.5815437,9.7782766,"{'addr:street': 'Piazza della Torre', 'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Farmacia Fadda'}",1609789954,node
40.6087286,9.750687,"{'amenity': 'pharmacy', 'dispensing': 'no', 'healthcare': 'pharmacy', 'name': 'Parafarmacia Dr. Bignetti Gianni', 'wheelchair': 'yes'}",1609793445,node
40.5735292,9.6932316,"{'amenity': 'bank', 'atm': 'yes', 'brand': 'Banco di Sardegna', 'brand:wikidata': 'Q806205', 'name': 'Banco di Sardegna', 'name:it': 'Banco di Sardegna', 'operator': 'Banco di Sardegna', 'operator:wikidata': 'Q806205'}",1611197301,node
40.7404226,9.7084939,"{'amenity': 'pharmacy', 'check_date': '2024-09-08', 'name': 'Farmacia Garau'}",1613783374,node
40.2652819,8.7782951,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Caboi', 'ref:msal': '15993', 'ref:vatin': 'IT00606300911', 'source': 'Ministero della Salute'}",1653763564,node
39.1687409,8.5261259,"{'amenity': 'bank', 'atm': 'yes', 'brand': 'Intesa Sanpaolo', 'brand:wikidata': 'Q1343118', 'name': 'Intesa Sanpaolo'}",1678053793,node
39.2902567,8.955044,"{'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'name': 'Ufficio Postale di Uta', 'opening_hours': 'Mo-Fr 08:20-13:35; Sa 08:20-12:35;PH off', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '13225'}",1679707080,node
39.1999518,9.1451678,"{'amenity': 'post_office', 'brand': 'Poste Italiane', 'brand:wikidata': 'Q495026', 'name': 'Ufficio Postale Cagliari 4', 'operator': 'Poste Italiane', 'operator:wikidata': 'Q495026', 'ref': '13118'}",1684958923,node
40.3128187,9.3104899,"{'addr:housename': 'Università di Sassari', 'addr:housenumber': '1', 'addr:postcode': '08100', 'addr:street': 'Via Cristoforo Colombo', 'amenity': 'university', 'name': 'Polo di Scienze Forestali - Università di Sassari', 'name:en': 'Nuoro Forestry School - University of Sassari', 'name:it': 'Polo di Scienze Forestali - Università di Sassari', 'name:sc': 'Facultade de Iscèntzias Padentales - Universidade de Tàtari'}",1693378514,node
41.2423256,9.1889218,"{'addr:housenumber': '2', 'addr:postcode': '07028', 'addr:street': 'Piazza San Vittorio', 'amenity': 'pharmacy', 'name': 'Farmacia Bulciolu', 'opening_hours': 'Mo-Fr 08:30-13:00, 16:00-20:00; Sa 09:00-13:00, 17:00-20:00', 'phone': '+39 0789 754365', 'seamark:small_craft_facility:category': 'pharmacy', 'seamark:type': 'small_craft_facility', 'website': 'https://www.farmaciabulciolu.it/'}",1695812780,node
39.2597404,9.1347233,"{'amenity': 'pharmacy', 'wheelchair': 'yes'}",1698366579,node
39.2469981,9.1311909,{'amenity': 'bank'},1698382507,node
39.9686676,9.660684,"{'amenity': 'bank', 'atm': 'yes', 'brand': 'Banco di Sardegna', 'brand:wikidata': 'Q806205', 'name': 'Banco di Sardegna'}",1707262951,node
39.2455146,9.1297205,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacia Marongiu', 'ref:msal': '16291', 'ref:vatin': 'IT04095130920', 'source': 'Ministero della Salute'}",1711736698,node
39.2461916,9.1293628,"{'amenity': 'bank', 'brand': 'BNL', 'brand:wikidata': 'Q2201225', 'name': 'BNL', 'official_name': 'Banca Nazionale del Lavoro'}",1711736727,node
