comune,anno,mese,presenze_mese,presenze_stimate,superficie_kmq,densita_turistica,n_mesi_con_dati,copertura_sufficiente
Escolca,2024,5,33.95,True,14.778,2.3,12.0,True
Escolca,2024,6,28.75,True,14.778,1.95,12.0,True
Escolca,2024,7,36.08,True,14.778,2.44,12.0,True
Escolca,2024,8,52.16,True,14.778,3.53,12.0,True
Escolca,2024,9,57.86,True,14.778,3.92,12.0,True
Escolca,2024,10,9.74,True,14.778,0.66,12.0,True
Escolca,2024,11,12.9,True,14.778,0.87,12.0,True
Escolca,2024,12,1.13,True,14.778,0.08,12.0,True
Esterzili,2024,1,0.31,True,101.056,0.0,12.0,True
Esterzili,2024,2,0.29,True,101.056,0.0,12.0,True
Esterzili,2024,3,0.39,True,101.056,0.0,12.0,True
Esterzili,2024,4,0.65,True,101.056,0.01,12.0,True
Esterzili,2024,5,0.72,True,101.056,0.01,12.0,True
Esterzili,2024,6,1.39,True,101.056,0.01,12.0,True
Esterzili,2024,7,1.88,True,101.056,0.02,12.0,True
Esterzili,2024,8,1.91,True,101.056,0.02,12.0,True
Esterzili,2024,9,1.06,True,101.056,0.01,12.0,True
Esterzili,2024,10,0.65,True,101.056,0.01,12.0,True
Esterzili,2024,11,0.33,True,101.056,0.0,12.0,True
Esterzili,2024,12,0.42,True,101.056,0.0,12.0,True
Florinas,2024,1,1.05,True,36.371,0.03,12.0,True
Florinas,2024,2,0.98,True,36.371,0.03,12.0,True
Florinas,2024,3,1.34,True,36.371,0.04,12.0,True
Florinas,2024,4,2.21,True,36.371,0.06,12.0,True
Florinas,2024,5,2.45,True,36.371,0.07,12.0,True
Florinas,2024,6,37.72,True,36.371,1.04,12.0,True
Florinas,2024,7,70.4,True,36.371,1.94,12.0,True
Florinas,2024,8,56.5,True,36.371,1.55,12.0,True
Florinas,2024,9,39.6,True,36.371,1.09,12.0,True
Florinas,2024,10,2.2,True,36.371,0.06,12.0,True
Florinas,2024,11,17.14,True,36.371,0.47,12.0,True
Florinas,2024,12,1.42,True,36.371,0.04,12.0,True
Fluminimaggiore,2024,1,32.0,False,108.336,0.3,12.0,True
Fluminimaggiore,2024,2,42.0,False,108.336,0.39,12.0,True
Fluminimaggiore,2024,3,55.0,False,108.336,0.51,12.0,True
Fluminimaggiore,2024,4,215.0,False,108.336,1.98,12.0,True
Fluminimaggiore,2024,5,446.0,False,108.336,4.12,12.0,True
Fluminimaggiore,2024,6,880.0,False,108.336,8.12,12.0,True
Fluminimaggiore,2024,7,1476.0,False,108.336,13.62,12.0,True
Fluminimaggiore,2024,8,2343.0,False,108.336,21.63,12.0,True
Fluminimaggiore,2024,9,1073.0,False,108.336,9.9,12.0,True
Fluminimaggiore,2024,10,605.0,False,108.336,5.58,12.0,True
Fluminimaggiore,2024,11,158.0,False,108.336,1.46,12.0,True
Fluminimaggiore,2024,12,89.0,False,108.336,0.82,12.0,True
Flussio,2024,1,0.37,True,6.716,0.06,12.0,True
Flussio,2024,2,0.34,True,6.716,0.05,12.0,True
Flussio,2024,3,0.47,True,6.716,0.07,12.0,True
Flussio,2024,4,62.78,True,6.716,9.35,12.0,True
Flussio,2024,5,64.86,True,6.716,9.66,12.0,True
Flussio,2024,6,104.67,True,6.716,15.59,12.0,True
Flussio,2024,7,195.26,True,6.716,29.07,12.0,True
Flussio,2024,8,554.29,True,6.716,82.53,12.0,True
Flussio,2024,9,126.27,True,6.716,18.8,12.0,True
Flussio,2024,10,24.78,True,6.716,3.69,12.0,True
Flussio,2024,11,0.4,True,6.716,0.06,12.0,True
Flussio,2024,12,0.5,True,6.716,0.07,12.0,True
Fonni,2024,1,257.0,False,111.944,2.3,12.0,True
Fonni,2024,2,219.0,False,111.944,1.96,12.0,True
Fonni,2024,3,95.0,False,111.944,0.85,12.0,True
Fonni,2024,4,130.0,False,111.944,1.16,12.0,True
Fonni,2024,5,680.0,False,111.944,6.07,12.0,True
Fonni,2024,6,241.0,False,111.944,2.15,12.0,True
Fonni,2024,7,398.0,False,111.944,3.56,12.0,True
Fonni,2024,8,348.0,False,111.944,3.11,12.0,True
Fonni,2024,9,652.0,False,111.944,5.82,12.0,True
Fonni,2024,10,137.0,False,111.944,1.22,12.0,True
Fonni,2024,11,219.0,False,111.944,1.96,12.0,True
Fonni,2024,12,222.0,False,111.944,1.98,12.0,True
Fordongianus,2024,1,4644.0,False,39.1,118.77,12.0,True
Fordongianus,2024,2,4253.0,False,39.1,108.77,12.0,True
Fordongianus,2024,3,4438.0,False,39.1,113.5,12.0,True
Fordongianus,2024,4,3505.0,False,39.1,89.64,12.0,True
Fordongianus,2024,5,2579.0,False,39.1,65.96,12.0,True
Fordongianus,2024,6,1220.0,False,39.1,31.2,12.0,True
Fordongianus,2024,7,17.0,False,39.1,0.43,12.0,True
Fordongianus,2024,8,2343.0,False,39.1,59.92,12.0,True
Fordongianus,2024,9,4300.0,False,39.1,109.97,12.0,True
Fordongianus,2024,10,5090.0,False,39.1,130.18,12.0,True
Fordongianus,2024,11,5245.0,False,39.1,134.14,12.0,True
Fordongianus,2024,12,5141.0,False,39.1,131.48,12.0,True
Furtei,2024,1,8.22,True,25.808,0.32,12.0,True
Furtei,2024,2,0.2,True,25.808,0.01,12.0,True
Furtei,2024,3,12.28,True,25.808,0.48,12.0,True
Furtei,2024,4,10.46,True,25.808,0.41,12.0,True
Furtei,2024,5,21.5,True,25.808,0.83,12.0,True
Furtei,2024,6,16.97,True,25.808,0.66,12.0,True
Furtei,2024,7,9.32,True,25.808,0.36,12.0,True
Furtei,2024,8,86.34,True,25.808,3.35,12.0,True
Furtei,2024,9,15.74,True,25.808,0.61,12.0,True
Furtei,2024,10,12.45,True,25.808,0.48,12.0,True
Furtei,2024,11,12.23,True,25.808,0.47,12.0,True
Furtei,2024,12,0.29,True,25.808,0.01,12.0,True
Gadoni,2024,1,12.59,True,43.691,0.29,12.0,True
Gadoni,2024,2,15.55,True,43.691,0.36,12.0,True
Gadoni,2024,3,0.75,True,43.691,0.02,12.0,True
Gadoni,2024,4,21.24,True,43.691,0.49,12.0,True
Gadoni,2024,5,54.37,True,43.691,1.24,12.0,True
Gadoni,2024,6,38.64,True,43.691,0.88,12.0,True
Gadoni,2024,7,59.57,True,43.691,1.36,12.0,True
Gadoni,2024,8,149.63,True,43.691,3.42,12.0,True
Gadoni,2024,9,45.01,True,43.691,1.03,12.0,True
Gadoni,2024,10,99.23,True,43.691,2.27,12.0,True
Gadoni,2024,11,65.64,True,43.691,1.5,12.0,True
Gadoni,2024,12,33.8,True,43.691,0.77,12.0,True
Gairo,2024,1,326.0,False,77.953,4.18,12.0,True
Gairo,2024,2,157.0,False,77.953,2.01,12.0,True
Gairo,2024,3,1144.0,False,77.953,14.68,12.0,True
Gairo,2024,4,1110.0,False,77.953,14.24,12.0,True
Gairo,2024,5,2015.0,False,77.953,25.85,12.0,True
Gairo,2024,6,2093.0,False,77.953,26.85,12.0,True
Gairo,2024,7,3456.0,False,77.953,44.33,12.0,True
Gairo,2024,8,2700.0,False,77.953,34.64,12.0,True
Gairo,2024,9,2788.0,False,77.953,35.77,12.0,True
Gairo,2024,10,2535.0,False,77.953,32.52,12.0,True
Gairo,2024,11,428.0,False,77.953,5.49,12.0,True
Gairo,2024,12,365.0,False,77.953,4.68,12.0,True
Galtellì,2024,1,168.0,False,56.245,2.99,12.0,True
Galtellì,2024,2,156.0,False,56.245,2.77,12.0,True
Galtellì,2024,3,195.0,False,56.245,3.47,12.0,True
Galtellì,2024,4,716.0,False,56.245,12.73,12.0,True
Galtellì,2024,5,1030.0,False,56.245,18.31,12.0,True
Galtellì,2024,6,1506.0,False,56.245,26.78,12.0,True
Galtellì,2024,7,2404.0,False,56.245,42.74,12.0,True
Galtellì,2024,8,2912.0,False,56.245,51.77,12.0,True
Galtellì,2024,9,1870.0,False,56.245,33.25,12.0,True
Galtellì,2024,10,1222.0,False,56.245,21.73,12.0,True
Galtellì,2024,11,191.0,False,56.245,3.4,12.0,True
Galtellì,2024,12,108.0,False,56.245,1.92,12.0,True
Gavoi,2024,1,70.0,False,38.142,1.84,12.0,True
Gavoi,2024,2,50.0,False,38.142,1.31,12.0,True
Gavoi,2024,3,50.0,False,38.142,1.31,12.0,True
Gavoi,2024,4,97.0,False,38.142,2.54,12.0,True
Gavoi,2024,5,50.0,False,38.142,1.31,12.0,True
Gavoi,2024,6,78.0,False,38.142,2.04,12.0,True
Gavoi,2024,7,191.0,False,38.142,5.01,12.0,True
Gavoi,2024,8,143.0,False,38.142,3.75,12.0,True
Gavoi,2024,9,70.0,False,38.142,1.84,12.0,True
Gavoi,2024,10,85.0,False,38.142,2.23,12.0,True
Gavoi,2024,11,105.0,False,38.142,2.75,12.0,True
Gavoi,2024,12,79.0,False,38.142,2.07,12.0,True
Genoni,2024,1,0.19,True,43.47,0.0,12.0,True
Genoni,2024,2,0.17,True,43.47,0.0,12.0,True
Genoni,2024,3,0.24,True,43.47,0.01,12.0,True
Genoni,2024,4,0.39,True,43.47,0.01,12.0,True
Genoni,2024,5,0.43,True,43.47,0.01,12.0,True
Genoni,2024,6,15.83,True,43.47,0.36,12.0,True
Genoni,2024,7,13.13,True,43.47,0.3,12.0,True
Genoni,2024,8,30.15,True,43.47,0.69,12.0,True
Genoni,2024,9,44.64,True,43.47,1.03,12.0,True
Genoni,2024,10,31.39,True,43.47,0.72,12.0,True
Genoni,2024,11,0.2,True,43.47,0.0,12.0,True
Genoni,2024,12,0.25,True,43.47,0.01,12.0,True
Gergei,2024,1,0.25,True,36.219,0.01,12.0,True
Gergei,2024,2,0.23,True,36.219,0.01,12.0,True
Gergei,2024,3,0.32,True,36.219,0.01,12.0,True
Gergei,2024,4,46.52,True,36.219,1.28,12.0,True
Gergei,2024,5,76.58,True,36.219,2.11,12.0,True
Gergei,2024,6,96.11,True,36.219,2.65,12.0,True
Gergei,2024,7,135.5,True,36.219,3.74,12.0,True
Gergei,2024,8,135.53,True,36.219,3.74,12.0,True
Gergei,2024,9,129.85,True,36.219,3.59,12.0,True
Gergei,2024,10,24.52,True,36.219,0.68,12.0,True
Gergei,2024,11,0.27,True,36.219,0.01,12.0,True
Gergei,2024,12,0.34,True,36.219,0.01,12.0,True
Gesturi,2024,1,1.36,True,46.929,0.03,12.0,True
Gesturi,2024,2,1.26,True,46.929,0.03,12.0,True
Gesturi,2024,3,1.73,True,46.929,0.04,12.0,True
Gesturi,2024,4,32.86,True,46.929,0.7,12.0,True
Gesturi,2024,5,156.17,True,46.929,3.33,12.0,True
Gesturi,2024,6,38.11,True,46.929,0.81,12.0,True
Gesturi,2024,7,105.28,True,46.929,2.24,12.0,True
Gesturi,2024,8,109.41,True,46.929,2.33,12.0,True
Gesturi,2024,9,198.66,True,46.929,4.23,12.0,True
Gesturi,2024,10,170.84,True,46.929,3.64,12.0,True
Gesturi,2024,11,40.47,True,46.929,0.86,12.0,True
Gesturi,2024,12,1.84,True,46.929,0.04,12.0,True
Ghilarza,2024,1,111.0,False,54.779,2.03,12.0,True
Ghilarza,2024,2,140.0,False,54.779,2.56,12.0,True
Ghilarza,2024,3,179.0,False,54.779,3.27,12.0,True
Ghilarza,2024,4,263.0,False,54.779,4.8,12.0,True
Ghilarza,2024,5,241.0,False,54.779,4.4,12.0,True
Ghilarza,2024,6,207.0,False,54.779,3.78,12.0,True
Ghilarza,2024,7,378.0,False,54.779,6.9,12.0,True
Ghilarza,2024,8,601.0,False,54.779,10.97,12.0,True
Ghilarza,2024,9,296.0,False,54.779,5.4,12.0,True
Ghilarza,2024,10,176.0,False,54.779,3.21,12.0,True
Ghilarza,2024,11,188.0,False,54.779,3.43,12.0,True
Ghilarza,2024,12,210.0,False,54.779,3.83,12.0,True
Giba,2024,1,37.0,False,30.255,1.22,12.0,True
Giba,2024,2,53.0,False,30.255,1.75,12.0,True
Giba,2024,3,67.0,False,30.255,2.21,12.0,True
Giba,2024,4,151.0,False,30.255,4.99,12.0,True
Giba,2024,5,259.0,False,30.255,8.56,12.0,True
Giba,2024,6,350.0,False,30.255,11.57,12.0,True
Giba,2024,7,544.0,False,30.255,17.98,12.0,True
Giba,2024,8,1394.0,False,30.255,46.08,12.0,True
Giba,2024,9,596.0,False,30.255,19.7,12.0,True
Giba,2024,10,187.0,False,30.255,6.18,12.0,True
Giba,2024,11,72.0,False,30.255,2.38,12.0,True
Giba,2024,12,51.0,False,30.255,1.69,12.0,True
Girasole,2024,1,318.0,False,13.1,24.27,12.0,True
Girasole,2024,2,229.0,False,13.1,17.48,12.0,True
Girasole,2024,3,213.0,False,13.1,16.26,12.0,True
Girasole,2024,4,464.0,False,13.1,35.42,12.0,True
Girasole,2024,5,520.0,False,13.1,39.69,12.0,True
Girasole,2024,6,892.0,False,13.1,68.09,12.0,True
Girasole,2024,7,1958.0,False,13.1,149.47,12.0,True
Girasole,2024,8,2008.0,False,13.1,153.28,12.0,True
Girasole,2024,9,1239.0,False,13.1,94.58,12.0,True
Girasole,2024,10,416.0,False,13.1,31.76,12.0,True
Girasole,2024,11,133.0,False,13.1,10.15,12.0,True
Girasole,2024,12,44.0,False,13.1,3.36,12.0,True
Golfo Aranci,2024,1,85.0,False,37.27,2.28,12.0,True
Golfo Aranci,2024,2,60.0,False,37.27,1.61,12.0,True
Golfo Aranci,2024,3,411.0,False,37.27,11.03,12.0,True
Golfo Aranci,2024,4,5680.0,False,37.27,152.4,12.0,True
Golfo Aranci,2024,5,17850.0,False,37.27,478.94,12.0,True
Golfo Aranci,2024,6,41232.0,False,37.27,1106.31,12.0,True
Golfo Aranci,2024,7,53567.0,False,37.27,1437.27,12.0,True
Golfo Aranci,2024,8,54481.0,False,37.27,1461.79,12.0,True
Golfo Aranci,2024,9,41956.0,False,37.27,1125.73,12.0,True
Golfo Aranci,2024,10,17817.0,False,37.27,478.05,12.0,True
Golfo Aranci,2024,11,699.0,False,37.27,18.76,12.0,True
Golfo Aranci,2024,12,627.0,False,37.27,16.82,12.0,True
Gonnesa,2024,1,193.0,False,48.321,3.99,12.0,True
Gonnesa,2024,2,228.0,False,48.321,4.72,12.0,True
Gonnesa,2024,3,256.0,False,48.321,5.3,12.0,True
Gonnesa,2024,4,676.0,False,48.321,13.99,12.0,True
Gonnesa,2024,5,1031.0,False,48.321,21.34,12.0,True
Gonnesa,2024,6,1895.0,False,48.321,39.22,12.0,True
Gonnesa,2024,7,3105.0,False,48.321,64.26,12.0,True
Gonnesa,2024,8,4068.0,False,48.321,84.19,12.0,True
Gonnesa,2024,9,2409.0,False,48.321,49.85,12.0,True
Gonnesa,2024,10,1341.0,False,48.321,27.75,12.0,True
Gonnesa,2024,11,257.0,False,48.321,5.32,12.0,True
Gonnesa,2024,12,264.0,False,48.321,5.46,12.0,True
Gonnosfanadiga,2024,1,50.0,False,125.011,0.4,12.0,True
Gonnosfanadiga,2024,2,30.0,False,125.011,0.24,12.0,True
Gonnosfanadiga,2024,3,28.0,False,125.011,0.22,12.0,True
Gonnosfanadiga,2024,4,39.0,False,125.011,0.31,12.0,True
Gonnosfanadiga,2024,5,96.0,False,125.011,0.77,12.0,True
Gonnosfanadiga,2024,6,208.0,False,125.011,1.66,12.0,True
Gonnosfanadiga,2024,7,374.0,False,125.011,2.99,12.0,True
Gonnosfanadiga,2024,8,527.0,False,125.011,4.22,12.0,True
Gonnosfanadiga,2024,9,204.0,False,125.011,1.63,12.0,True
Gonnosfanadiga,2024,10,145.0,False,125.011,1.16,12.0,True
Gonnosfanadiga,2024,11,69.0,False,125.011,0.55,12.0,True
Gonnosfanadiga,2024,12,51.0,False,125.011,0.41,12.0,True
Gonnosnò,2024,1,2.22,True,15.404,0.14,12.0,True
Gonnosnò,2024,2,2.07,True,15.404,0.13,12.0,True
Gonnosnò,2024,3,2.84,True,15.404,0.18,12.0,True
Gonnosnò,2024,4,4.68,True,15.404,0.3,12.0,True
Gonnosnò,2024,5,5.19,True,15.404,0.34,12.0,True
Gonnosnò,2024,6,10.0,True,15.404,0.65,12.0,True
Gonnosnò,2024,7,13.54,True,15.404,0.88,12.0,True
Gonnosnò,2024,8,13.76,True,15.404,0.89,12.0,True
Gonnosnò,2024,9,7.62,True,15.404,0.49,12.0,True
Gonnosnò,2024,10,4.65,True,15.404,0.3,12.0,True
Gonnosnò,2024,11,2.41,True,15.404,0.16,12.0,True
Gonnosnò,2024,12,3.02,True,15.404,0.2,12.0,True
Gonnostramatza,2024,1,0.31,True,17.795,0.02,12.0,True
Gonnostramatza,2024,2,0.29,True,17.795,0.02,12.0,True
Gonnostramatza,2024,3,0.39,True,17.795,0.02,12.0,True
Gonnostramatza,2024,4,0.65,True,17.795,0.04,12.0,True
Gonnostramatza,2024,5,0.72,True,17.795,0.04,12.0,True
Gonnostramatza,2024,6,53.39,True,17.795,3.0,12.0,True
Gonnostramatza,2024,7,76.88,True,17.795,4.32,12.0,True
Gonnostramatza,2024,8,116.91,True,17.795,6.57,12.0,True
Gonnostramatza,2024,9,24.06,True,17.795,1.35,12.0,True
Gonnostramatza,2024,10,41.65,True,17.795,2.34,12.0,True
Gonnostramatza,2024,11,0.33,True,17.795,0.02,12.0,True
Gonnostramatza,2024,12,0.42,True,17.795,0.02,12.0,True
Guamaggiore,2024,1,0.37,True,16.78,0.02,12.0,True
Guamaggiore,2024,2,0.34,True,16.78,0.02,12.0,True
Guamaggiore,2024,3,0.47,True,16.78,0.03,12.0,True
Guamaggiore,2024,4,0.78,True,16.78,0.05,12.0,True
Guamaggiore,2024,5,0.86,True,16.78,0.05,12.0,True
Guamaggiore,2024,6,1.67,True,16.78,0.1,12.0,True
Guamaggiore,2024,7,2.26,True,16.78,0.13,12.0,True
Guamaggiore,2024,8,2.29,True,16.78,0.14,12.0,True
Guamaggiore,2024,9,1.27,True,16.78,0.08,12.0,True
Guamaggiore,2024,10,0.78,True,16.78,0.05,12.0,True
Guamaggiore,2024,11,0.4,True,16.78,0.02,12.0,True
Guamaggiore,2024,12,0.5,True,16.78,0.03,12.0,True
Guasila,2024,1,1.45,True,43.325,0.03,12.0,True
Guasila,2024,2,1.35,True,43.325,0.03,12.0,True
Guasila,2024,3,1.85,True,43.325,0.04,12.0,True
Guasila,2024,4,3.06,True,43.325,0.07,12.0,True
Guasila,2024,5,3.39,True,43.325,0.08,12.0,True
Guasila,2024,6,6.53,True,43.325,0.15,12.0,True
Guasila,2024,7,19.84,True,43.325,0.46,12.0,True
Guasila,2024,8,20.98,True,43.325,0.48,12.0,True
Guasila,2024,9,6.98,True,43.325,0.16,12.0,True
Guasila,2024,10,3.04,True,43.325,0.07,12.0,True
Guasila,2024,11,1.57,True,43.325,0.04,12.0,True
Guasila,2024,12,1.97,True,43.325,0.05,12.0,True
Guspini,2024,1,42.0,False,175.298,0.24,12.0,True
Guspini,2024,2,50.0,False,175.298,0.29,12.0,True
Guspini,2024,3,405.0,False,175.298,2.31,12.0,True
Guspini,2024,4,104.0,False,175.298,0.59,12.0,True
Guspini,2024,5,605.0,False,175.298,3.45,12.0,True
Guspini,2024,6,1072.0,False,175.298,6.12,12.0,True
Guspini,2024,7,1668.0,False,175.298,9.52,12.0,True
Guspini,2024,8,2503.0,False,175.298,14.28,12.0,True
Guspini,2024,9,1541.0,False,175.298,8.79,12.0,True
Guspini,2024,10,479.0,False,175.298,2.73,12.0,True
Guspini,2024,11,437.0,False,175.298,2.49,12.0,True
Guspini,2024,12,327.0,False,175.298,1.87,12.0,True
Iglesias,2024,1,764.0,False,208.23,3.67,12.0,True
Iglesias,2024,2,1059.0,False,208.23,5.09,12.0,True
Iglesias,2024,3,2584.0,False,208.23,12.41,12.0,True
Iglesias,2024,4,4123.0,False,208.23,19.8,12.0,True
Iglesias,2024,5,5454.0,False,208.23,26.19,12.0,True
Iglesias,2024,6,6800.0,False,208.23,32.66,12.0,True
Iglesias,2024,7,11589.0,False,208.23,55.65,12.0,True
Iglesias,2024,8,15441.0,False,208.23,74.15,12.0,True
Iglesias,2024,9,9095.0,False,208.23,43.68,12.0,True
Iglesias,2024,10,5126.0,False,208.23,24.62,12.0,True
Iglesias,2024,11,2261.0,False,208.23,10.86,12.0,True
Iglesias,2024,12,2747.0,False,208.23,13.19,12.0,True
Ilbono,2024,1,29.0,False,30.694,0.94,12.0,True
Ilbono,2024,2,37.0,False,30.694,1.21,12.0,True
Ilbono,2024,3,58.0,False,30.694,1.89,12.0,True
Ilbono,2024,4,109.0,False,30.694,3.55,12.0,True
Ilbono,2024,5,189.0,False,30.694,6.16,12.0,True
Ilbono,2024,6,248.0,False,30.694,8.08,12.0,True
Ilbono,2024,7,702.0,False,30.694,22.87,12.0,True
Ilbono,2024,8,1683.0,False,30.694,54.83,12.0,True
Ilbono,2024,9,403.0,False,30.694,13.13,12.0,True
Ilbono,2024,10,42.0,False,30.694,1.37,12.0,True
Ilbono,2024,11,21.0,False,30.694,0.68,12.0,True
Ilbono,2024,12,16.0,False,30.694,0.52,12.0,True
Irgoli,2024,1,27.11,True,75.192,0.36,12.0,True
Irgoli,2024,2,1.03,True,75.192,0.01,12.0,True
Irgoli,2024,3,1.42,True,75.192,0.02,12.0,True
Irgoli,2024,4,38.34,True,75.192,0.51,12.0,True
Irgoli,2024,5,59.59,True,75.192,0.79,12.0,True
Irgoli,2024,6,450.0,True,75.192,5.98,12.0,True
Irgoli,2024,7,987.77,True,75.192,13.14,12.0,True
Irgoli,2024,8,1219.88,True,75.192,16.22,12.0,True
Irgoli,2024,9,476.81,True,75.192,6.34,12.0,True
Irgoli,2024,10,87.33,True,75.192,1.16,12.0,True
Irgoli,2024,11,10.2,True,75.192,0.14,12.0,True
Irgoli,2024,12,14.51,True,75.192,0.19,12.0,True
Isili,2024,1,135.0,False,67.716,1.99,12.0,True
Isili,2024,2,102.0,False,67.716,1.51,12.0,True
Isili,2024,3,123.0,False,67.716,1.82,12.0,True
Isili,2024,4,88.0,False,67.716,1.3,12.0,True
Isili,2024,5,108.0,False,67.716,1.59,12.0,True
Isili,2024,6,213.0,False,67.716,3.15,12.0,True
Isili,2024,7,131.0,False,67.716,1.93,12.0,True
Isili,2024,8,68.0,False,67.716,1.0,12.0,True
Isili,2024,9,168.0,False,67.716,2.48,12.0,True
Isili,2024,10,171.0,False,67.716,2.53,12.0,True
Isili,2024,11,186.0,False,67.716,2.75,12.0,True
Isili,2024,12,83.0,False,67.716,1.23,12.0,True
Ittiri,2024,1,2.41,True,111.976,0.02,12.0,True
Ittiri,2024,2,2.24,True,111.976,0.02,12.0,True
Ittiri,2024,3,56.07,True,111.976,0.5,12.0,True
Ittiri,2024,4,54.07,True,111.976,0.48,12.0,True
Ittiri,2024,5,124.62,True,111.976,1.11,12.0,True
Ittiri,2024,6,78.83,True,111.976,0.7,12.0,True
Ittiri,2024,7,141.67,True,111.976,1.27,12.0,True
Ittiri,2024,8,178.91,True,111.976,1.6,12.0,True
Ittiri,2024,9,122.26,True,111.976,1.09,12.0,True
Ittiri,2024,10,56.04,True,111.976,0.5,12.0,True
Ittiri,2024,11,2.61,True,111.976,0.02,12.0,True
Ittiri,2024,12,56.27,True,111.976,0.5,12.0,True
Jerzu,2024,1,55.0,False,102.246,0.54,12.0,True
Jerzu,2024,2,61.0,False,102.246,0.6,12.0,True
Jerzu,2024,3,148.0,False,102.246,1.45,12.0,True
Jerzu,2024,4,275.0,False,102.246,2.69,12.0,True
Jerzu,2024,5,503.0,False,102.246,4.92,12.0,True
Jerzu,2024,6,409.0,False,102.246,4.0,12.0,True
Jerzu,2024,7,674.0,False,102.246,6.59,12.0,True
Jerzu,2024,8,1239.0,False,102.246,12.12,12.0,True
Jerzu,2024,9,792.0,False,102.246,7.75,12.0,True
Jerzu,2024,10,836.0,False,102.246,8.18,12.0,True
Jerzu,2024,11,229.0,False,102.246,2.24,12.0,True
Jerzu,2024,12,220.0,False,102.246,2.15,12.0,True
La Maddalena,2024,1,1065.0,False,52.963,20.11,12.0,True
La Maddalena,2024,2,374.0,False,52.963,7.06,12.0,True
La Maddalena,2024,3,1681.0,False,52.963,31.74,12.0,True
La Maddalena,2024,4,6654.0,False,52.963,125.63,12.0,True
La Maddalena,2024,5,20590.0,False,52.963,388.76,12.0,True
La Maddalena,2024,6,47108.0,False,52.963,889.45,12.0,True
La Maddalena,2024,7,73853.0,False,52.963,1394.43,12.0,True
La Maddalena,2024,8,88366.0,False,52.963,1668.45,12.0,True
La Maddalena,2024,9,65961.0,False,52.963,1245.42,12.0,True
La Maddalena,2024,10,28559.0,False,52.963,539.23,12.0,True
La Maddalena,2024,11,3223.0,False,52.963,60.85,12.0,True
La Maddalena,2024,12,2172.0,False,52.963,41.01,12.0,True
Laconi,2024,1,85.77,True,124.646,0.69,12.0,True
Laconi,2024,2,3.5,True,124.646,0.03,12.0,True
Laconi,2024,3,152.81,True,124.646,1.23,12.0,True
Laconi,2024,4,101.93,True,124.646,0.82,12.0,True
Laconi,2024,5,54.79,True,124.646,0.44,12.0,True
Laconi,2024,6,46.94,True,124.646,0.38,12.0,True
Laconi,2024,7,95.95,True,124.646,0.77,12.0,True
Laconi,2024,8,128.31,True,124.646,1.03,12.0,True
Laconi,2024,9,41.92,True,124.646,0.34,12.0,True
Laconi,2024,10,164.88,True,124.646,1.32,12.0,True
Laconi,2024,11,190.08,True,124.646,1.52,12.0,True
Laconi,2024,12,116.11,True,124.646,0.93,12.0,True
Laerru,2024,1,3.21,True,20.168,0.16,12.0,True
Laerru,2024,2,2.99,True,20.168,0.15,12.0,True
Laerru,2024,3,4.1,True,20.168,0.2,12.0,True
Laerru,2024,4,6.76,True,20.168,0.34,12.0,True
Laerru,2024,5,25.5,True,20.168,1.26,12.0,True
Laerru,2024,6,67.44,True,20.168,3.34,12.0,True
Laerru,2024,7,75.56,True,20.168,3.75,12.0,True
Laerru,2024,8,137.87,True,20.168,6.84,12.0,True
Laerru,2024,9,11.01,True,20.168,0.55,12.0,True
Laerru,2024,10,6.72,True,20.168,0.33,12.0,True
Laerru,2024,11,3.48,True,20.168,0.17,12.0,True
Laerru,2024,12,4.36,True,20.168,0.22,12.0,True
Lanusei,2024,1,91.0,False,53.025,1.72,12.0,True
Lanusei,2024,2,95.0,False,53.025,1.79,12.0,True
Lanusei,2024,3,169.0,False,53.025,3.19,12.0,True
Lanusei,2024,4,214.0,False,53.025,4.04,12.0,True
Lanusei,2024,5,274.0,False,53.025,5.17,12.0,True
Lanusei,2024,6,476.0,False,53.025,8.98,12.0,True
Lanusei,2024,7,1397.0,False,53.025,26.35,12.0,True
Lanusei,2024,8,3232.0,False,53.025,60.95,12.0,True
Lanusei,2024,9,758.0,False,53.025,14.3,12.0,True
Lanusei,2024,10,243.0,False,53.025,4.58,12.0,True
Lanusei,2024,11,179.0,False,53.025,3.38,12.0,True
Lanusei,2024,12,269.0,False,53.025,5.07,12.0,True
Las Plassas,2024,1,0.09,True,11.078,0.01,12.0,True
Las Plassas,2024,2,0.09,True,11.078,0.01,12.0,True
Las Plassas,2024,3,0.12,True,11.078,0.01,12.0,True
Las Plassas,2024,4,0.2,True,11.078,0.02,12.0,True
Las Plassas,2024,5,0.22,True,11.078,0.02,12.0,True
Las Plassas,2024,6,0.42,True,11.078,0.04,12.0,True
Las Plassas,2024,7,0.56,True,11.078,0.05,12.0,True
Las Plassas,2024,8,5.57,True,11.078,0.5,12.0,True
Las Plassas,2024,9,14.32,True,11.078,1.29,12.0,True
Las Plassas,2024,10,4.19,True,11.078,0.38,12.0,True
Las Plassas,2024,11,0.1,True,11.078,0.01,12.0,True
Las Plassas,2024,12,0.13,True,11.078,0.01,12.0,True
Loceri,2024,1,4.17,True,19.431,0.21,12.0,True
Loceri,2024,2,3.88,True,19.431,0.2,12.0,True
Loceri,2024,3,80.32,True,19.431,4.13,12.0,True
Loceri,2024,4,253.78,True,19.431,13.06,12.0,True
