anno,provincia,comune,tipologia,categoria,Numero strutture,Letti,Camere
2024,Provincia del Sud Sardegna,Castiadas,Altri alloggi privati,,241,1338,577
2024,Provincia del Sud Sardegna,Castiadas,Agriturismo,,1,30,10
2024,Provincia di Sassari,Cheremule,Affittacamere,II Categoria,1,9,3
2024,Provincia di Sassari,Cheremule,Altri alloggi privati,,1,6,3
2024,Provincia di Sassari,Chiaramonti,Agriturismo,,1,20,5
2024,Provincia di Sassari,Chiaramonti,Bed & Breakfast,2 Stelle,1,6,3
2024,Provincia di Sassari,Chiaramonti,Altri alloggi privati,,3,11,5
2024,Provincia di Sassari,Codrongianos,Agriturismo,,2,14,0
2024,Provincia di Sassari,Codrongianos,Affittacamere,II Categoria,1,1,1
2024,Provincia di Sassari,Codrongianos,Bed & Breakfast,2 Stelle,1,4,2
2024,Provincia di Sassari,Codrongianos,Altri alloggi privati,,5,26,12
2024,Provincia del Sud Sardegna,Collinas,Altri alloggi privati,,5,16,8
2024,Provincia di Sassari,Cossoine,Bed & Breakfast,1 Stella,1,5,3
2024,Provincia di Sassari,Cossoine,Bed & Breakfast,2 Stelle,4,25,10
2024,Provincia di Sassari,Cossoine,Altri alloggi privati,,1,3,1
2024,Provincia di Oristano,Cuglieri,Albergo,3 Stelle,1,24,12
2024,Provincia di Oristano,Cuglieri,Albergo,4 Stelle,1,57,29
2024,Provincia di Oristano,Cuglieri,Campeggio,3 Stelle,1,1198,300
2024,Provincia di Oristano,Cuglieri,Agriturismo,,3,59,15
2024,Provincia di Oristano,Cuglieri,Casa/App. vacanze,II Categoria,1,37,21
2024,Provincia di Oristano,Cuglieri,Affittacamere,II Categoria,8,56,31
2024,Provincia di Oristano,Cuglieri,Villaggio turistico,3 Stelle,1,88,21
2024,Provincia di Oristano,Cuglieri,Bed & Breakfast,2 Stelle,3,15,8
2024,Provincia di Oristano,Cuglieri,Altri alloggi privati,,3,18,10
2024,Provincia di Oristano,Cuglieri,Altri alloggi privati,,158,793,373
2024,Città metropolitana di Cagliari,Decimomannu,Agriturismo,,1,12,0
2024,Città metropolitana di Cagliari,Decimomannu,Affittacamere,1 Stella,1,6,4
2024,Città metropolitana di Cagliari,Decimomannu,Bed & Breakfast,1 Stella,1,3,2
2024,Città metropolitana di Cagliari,Decimomannu,Bed & Breakfast,,1,5,3
2024,Città metropolitana di Cagliari,Decimomannu,Altri alloggi privati,,27,101,43
2024,Provincia del Sud Sardegna,Decimoputzu,Bed & Breakfast,1 Stella,1,3,1
2024,Provincia del Sud Sardegna,Decimoputzu,Bed & Breakfast,2 Stelle,1,6,3
2024,Provincia di Nuoro,Desulo,Albergo,1 Stella,1,19,7
2024,Provincia di Nuoro,Desulo,Affittacamere,II Categoria,1,2,1
2024,Provincia di Nuoro,Desulo,Bed & Breakfast,3 Stelle,2,9,6
2024,Provincia di Nuoro,Desulo,Altri alloggi privati,,1,12,6
2024,Provincia di Nuoro,Desulo,Altri alloggi privati,,8,49,21
2024,Provincia del Sud Sardegna,Dolianova,Albergo,5 Stelle,1,20,10
2024,Provincia del Sud Sardegna,Dolianova,Affittacamere,II Categoria,1,6,2
2024,Provincia del Sud Sardegna,Dolianova,Bed & Breakfast,1 Stella,4,17,9
2024,Provincia del Sud Sardegna,Dolianova,Bed & Breakfast,2 Stelle,3,16,6
2024,Provincia del Sud Sardegna,Dolianova,Bed & Breakfast,3 Stelle,4,18,11
2024,Provincia del Sud Sardegna,Dolianova,Bed & Breakfast,,0,0,0
2024,Provincia del Sud Sardegna,Dolianova,Albergo Rurale,2 Stelle,1,20,11
2024,Provincia del Sud Sardegna,Dolianova,Albergo Rurale,3 Stelle,1,20,10
2024,Provincia del Sud Sardegna,Dolianova,Altri alloggi privati,,12,60,26
2024,Provincia del Sud Sardegna,Domus De Maria,Albergo,2 Stelle,1,37,20
2024,Provincia del Sud Sardegna,Domus De Maria,Albergo,3 Stelle,2,109,48
2024,Provincia del Sud Sardegna,Domus De Maria,Albergo,4 Stelle,3,1276,563
2024,Provincia del Sud Sardegna,Domus De Maria,Albergo,5 Stelle,2,228,83
2024,Provincia del Sud Sardegna,Domus De Maria,Campeggio,3 Stelle,1,420,108
2024,Provincia del Sud Sardegna,Domus De Maria,Agriturismo,,1,20,0
2024,Provincia del Sud Sardegna,Domus De Maria,Casa/App. vacanze,2 Stelle,1,23,11
2024,Provincia del Sud Sardegna,Domus De Maria,Casa/App. vacanze,II Categoria,11,218,57
2024,Provincia del Sud Sardegna,Domus De Maria,Casa/App. vacanze,III Categoria,1,4,3
2024,Provincia del Sud Sardegna,Domus De Maria,Affittacamere,I Categoria,2,18,9
2024,Provincia del Sud Sardegna,Domus De Maria,Affittacamere,II Categoria,5,41,18
2024,Provincia del Sud Sardegna,Domus De Maria,Affittacamere,,2,7,4
2024,Provincia del Sud Sardegna,Domus De Maria,Bed & Breakfast,1 Stella,3,13,7
2024,Provincia del Sud Sardegna,Domus De Maria,Bed & Breakfast,2 Stelle,2,12,6
2024,Provincia del Sud Sardegna,Domus De Maria,Bed & Breakfast,3 Stelle,10,54,26
2024,Provincia del Sud Sardegna,Domus De Maria,Residence,II Categoria,1,60,24
2024,Provincia del Sud Sardegna,Domus De Maria,Villaggio albergo,5 Stelle,1,170,77
2024,Provincia del Sud Sardegna,Domus De Maria,Altri alloggi privati,,19,103,45
2024,Provincia del Sud Sardegna,Domus De Maria,Altri alloggi privati,,353,1780,777
2024,Provincia del Sud Sardegna,Domusnovas,Albergo,3 Stelle,1,44,19
2024,Provincia del Sud Sardegna,Domusnovas,Agriturismo,,1,20,0
2024,Provincia del Sud Sardegna,Domusnovas,Affittacamere,II Categoria,1,4,2
2024,Provincia del Sud Sardegna,Domusnovas,Bed & Breakfast,1 Stella,2,7,4
2024,Provincia del Sud Sardegna,Domusnovas,Altri alloggi privati,,17,85,33
2024,Provincia di Nuoro,Donori,Altri alloggi privati,,3,14,6
2024,Provincia di Nuoro,Dorgali,Albergo,2 Stelle,3,45,24
2024,Provincia di Nuoro,Dorgali,Albergo,3 Stelle,15,585,304
2024,Provincia di Nuoro,Dorgali,Albergo,4 Stelle,10,1165,583
2024,Provincia di Nuoro,Dorgali,Albergo,4 Stelle Superior,1,132,50
2024,Provincia di Nuoro,Dorgali,Campeggio,4 Stelle,1,1200,300
2024,Provincia di Nuoro,Dorgali,Agriturismo,,23,261,127
2024,Provincia di Nuoro,Dorgali,Casa/App. vacanze,1 Stella,1,6,3
2024,Provincia di Nuoro,Dorgali,Casa/App. vacanze,2 Stelle,8,31,14
2024,Provincia di Nuoro,Dorgali,Casa/App. vacanze,II Categoria,6,52,29
2024,Provincia di Nuoro,Dorgali,Casa/App. vacanze,III Categoria,1,14,6
2024,Provincia di Nuoro,Dorgali,Casa/App. vacanze,,1,21,16
2024,Provincia di Nuoro,Dorgali,Affittacamere,1 Stella,3,19,12
2024,Provincia di Nuoro,Dorgali,Affittacamere,2 Stelle,1,7,4
2024,Provincia di Nuoro,Dorgali,Affittacamere,3 Stelle,7,57,24
2024,Provincia di Nuoro,Dorgali,Affittacamere,I Categoria,2,12,6
2024,Provincia di Nuoro,Dorgali,Affittacamere,II Categoria,14,114,64
2024,Provincia di Nuoro,Dorgali,Affittacamere,III Categoria,1,6,3
2024,Provincia di Nuoro,Dorgali,Affittacamere,,1,6,3
2024,Provincia di Nuoro,Dorgali,Bed & Breakfast,1 Stella,13,45,29
2024,Provincia di Nuoro,Dorgali,Bed & Breakfast,2 Stelle,12,55,29
2024,Provincia di Nuoro,Dorgali,Bed & Breakfast,3 Stelle,6,32,16
2024,Provincia di Nuoro,Dorgali,Bed & Breakfast,,1,4,2
2024,Provincia di Nuoro,Dorgali,Albergo diffuso,2 Stelle,1,24,13
2024,Provincia di Nuoro,Dorgali,Villaggio albergo,4 Stelle,1,885,427
2024,Provincia di Nuoro,Dorgali,Albergo Rurale,2 Stelle,4,36,23
2024,Provincia di Nuoro,Dorgali,Albergo Rurale,3 Stelle,3,55,24
2024,Provincia di Nuoro,Dorgali,Altri alloggi privati,,5,20,5
2024,Provincia di Nuoro,Dorgali,Altri alloggi privati,,540,2606,1164
2024,Provincia di Nuoro,Dorgali,Locanda,I Categoria,1,8,3
2024,Provincia di Nuoro,Dualchi,Bed & Breakfast,1 Stella,1,6,3
2024,Provincia di Nuoro,Elini,Agriturismo,,1,10,6
2024,Provincia di Nuoro,Elini,Affittacamere,II Categoria,2,8,4
2024,Città metropolitana di Cagliari,Elmas,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,1,66,20
2024,Città metropolitana di Cagliari,Elmas,Affittacamere,3 Stelle,1,4,2
2024,Città metropolitana di Cagliari,Elmas,Bed & Breakfast,1 Stella,1,4,2
2024,Città metropolitana di Cagliari,Elmas,Bed & Breakfast,2 Stelle,1,2,1
2024,Città metropolitana di Cagliari,Elmas,Bed & Breakfast,3 Stelle,3,12,7
2024,Città metropolitana di Cagliari,Elmas,Bed & Breakfast,,1,5,2
2024,Città metropolitana di Cagliari,Elmas,Altri alloggi privati,,31,117,56
2024,Provincia di Sassari,Erula,Altri alloggi privati,,1,2,1
2024,Provincia del Sud Sardegna,Escalaplano,Agriturismo,,2,12,0
2024,Provincia del Sud Sardegna,Escalaplano,Affittacamere,II Categoria,1,10,5
2024,Provincia del Sud Sardegna,Escalaplano,Bed & Breakfast,1 Stella,1,3,2
2024,Provincia del Sud Sardegna,Escalaplano,Bed & Breakfast,3 Stelle,1,4,2
2024,Provincia del Sud Sardegna,Escolca,Affittacamere,II Categoria,1,9,4
2024,Provincia del Sud Sardegna,Esterzili,Bed & Breakfast,1 Stella,1,3,2
2024,Provincia del Sud Sardegna,Esterzili,Altri alloggi privati,,1,6,2
2024,Provincia di Sassari,Florinas,Altri alloggi privati,,2,16,9
2024,Provincia del Sud Sardegna,Fluminimaggiore,Albergo,1 Stella,1,18,9
2024,Provincia del Sud Sardegna,Fluminimaggiore,Albergo,2 Stelle,1,28,14
2024,Provincia del Sud Sardegna,Fluminimaggiore,Albergo,3 Stelle,1,20,14
2024,Provincia del Sud Sardegna,Fluminimaggiore,Agriturismo,,7,63,39
2024,Provincia del Sud Sardegna,Fluminimaggiore,Casa per ferie e ospitalità religiosa,III Categoria,1,11,10
2024,Provincia del Sud Sardegna,Fluminimaggiore,Bed & Breakfast,1 Stella,1,4,2
2024,Provincia del Sud Sardegna,Fluminimaggiore,Bed & Breakfast,2 Stelle,1,4,3
2024,Provincia del Sud Sardegna,Fluminimaggiore,Bed & Breakfast,3 Stelle,2,14,6
2024,Provincia del Sud Sardegna,Fluminimaggiore,Altri alloggi privati,,2,8,3
2024,Provincia del Sud Sardegna,Fluminimaggiore,Altri alloggi privati,,46,227,95
2024,Provincia di Oristano,Flussio,Altri alloggi privati,,10,43,19
2024,Provincia di Nuoro,Fonni,Albergo,2 Stelle,1,12,7
2024,Provincia di Nuoro,Fonni,Albergo,3 Stelle,2,137,76
2024,Provincia di Nuoro,Fonni,Agriturismo,,5,45,2
2024,Provincia di Nuoro,Fonni,Casa/App. vacanze,II Categoria,1,11,6
2024,Provincia di Nuoro,Fonni,Affittacamere,2 Stelle,1,3,1
2024,Provincia di Nuoro,Fonni,Affittacamere,II Categoria,5,33,20
2024,Provincia di Nuoro,Fonni,Bed & Breakfast,1 Stella,3,13,5
2024,Provincia di Nuoro,Fonni,Bed & Breakfast,2 Stelle,7,38,16
2024,Provincia di Nuoro,Fonni,Bed & Breakfast,3 Stelle,1,4,1
2024,Provincia di Nuoro,Fonni,Albergo Rurale,3 Stelle,1,20,20
2024,Provincia di Nuoro,Fonni,Altri alloggi privati,,3,22,10
2024,Provincia di Oristano,Fordongianus,Albergo,4 Stelle,1,200,90
2024,Provincia di Oristano,Fordongianus,Bed & Breakfast,3 Stelle,1,3,2
2024,Provincia di Oristano,Fordongianus,Altri alloggi privati,,2,8,4
2024,Provincia del Sud Sardegna,Furtei,Bed & Breakfast,1 Stella,1,3,2
2024,Provincia del Sud Sardegna,Furtei,Bed & Breakfast,3 Stelle,1,3,1
2024,Provincia del Sud Sardegna,Furtei,Altri alloggi privati,,1,2,1
2024,Provincia di Nuoro,Gadoni,Affittacamere,II Categoria,2,23,8
2024,Provincia di Nuoro,Gadoni,Bed & Breakfast,1 Stella,2,11,5
2024,Provincia di Nuoro,Gadoni,Altri alloggi privati,,1,9,5
2024,Provincia di Nuoro,Gairo,Campeggio,3 Stelle,1,400,172
2024,Provincia di Nuoro,Gairo,Affittacamere,1 Stella,3,11,8
2024,Provincia di Nuoro,Gairo,Bed & Breakfast,2 Stelle,1,7,3
2024,Provincia di Nuoro,Gairo,Altri alloggi privati,,6,23,11
2024,Provincia di Nuoro,Galtellì,Albergo,2 Stelle,2,29,15
2024,Provincia di Nuoro,Galtellì,Albergo,3 Stelle,1,8,7
2024,Provincia di Nuoro,Galtellì,Agriturismo,,4,59,30
2024,Provincia di Nuoro,Galtellì,Casa/App. vacanze,II Categoria,1,12,6
2024,Provincia di Nuoro,Galtellì,Affittacamere,1 Stella,3,14,6
2024,Provincia di Nuoro,Galtellì,Affittacamere,3 Stelle,1,10,6
2024,Provincia di Nuoro,Galtellì,Bed & Breakfast,1 Stella,2,7,5
2024,Provincia di Nuoro,Galtellì,Bed & Breakfast,2 Stelle,4,21,11
2024,Provincia di Nuoro,Galtellì,Bed & Breakfast,3 Stelle,2,14,11
2024,Provincia di Nuoro,Galtellì,Altri alloggi privati,,1,8,3
2024,Provincia di Nuoro,Galtellì,Altri alloggi privati,,33,162,72
2024,Provincia di Nuoro,Gavoi,Albergo,3 Stelle,2,117,58
2024,Provincia di Nuoro,Gavoi,Albergo,4 Stelle,1,180,90
2024,Provincia di Nuoro,Gavoi,Agriturismo,,1,13,6
2024,Provincia di Nuoro,Gavoi,Affittacamere,II Categoria,1,5,2
2024,Provincia di Nuoro,Gavoi,Bed & Breakfast,1 Stella,1,6,3
2024,Provincia di Nuoro,Gavoi,Bed & Breakfast,2 Stelle,2,14,6
2024,Provincia di Nuoro,Gavoi,Bed & Breakfast,3 Stelle,1,5,3
2024,Provincia di Nuoro,Gavoi,Altri alloggi privati,,3,13,6
2024,Provincia del Sud Sardegna,Genoni,Agriturismo,,0,0,0
2024,Provincia del Sud Sardegna,Genoni,Affittacamere,3 Stelle,1,9,4
2024,Provincia del Sud Sardegna,Genoni,Altri alloggi privati,,1,6,3
2024,Provincia del Sud Sardegna,Genuri,Bed & Breakfast,3 Stelle,1,3,1
2024,Provincia del Sud Sardegna,Gergei,Agriturismo,,1,13,0
2024,Provincia del Sud Sardegna,Gergei,Affittacamere,2 Stelle,1,8,2
2024,Provincia del Sud Sardegna,Gergei,Affittacamere,II Categoria,1,2,1
2024,Provincia del Sud Sardegna,Gergei,Affittacamere,,1,9,4
2024,Provincia del Sud Sardegna,Gergei,Bed & Breakfast,3 Stelle,1,2,1
2024,Provincia del Sud Sardegna,Gergei,Altri alloggi privati,,4,23,11
2024,Provincia del Sud Sardegna,Gesturi,Agriturismo,,1,6,0
2024,Provincia del Sud Sardegna,Gesturi,Affittacamere,I Categoria,1,12,6
2024,Provincia del Sud Sardegna,Gesturi,Affittacamere,III Categoria,1,7,4
2024,Provincia del Sud Sardegna,Gesturi,Bed & Breakfast,1 Stella,1,1,1
2024,Provincia del Sud Sardegna,Gesturi,Bed & Breakfast,3 Stelle,2,11,6
2024,Provincia del Sud Sardegna,Gesturi,Altri alloggi privati,,1,4,2
2024,Provincia di Oristano,Ghilarza,Casa/App. vacanze,II Categoria,1,20,5
2024,Provincia di Oristano,Ghilarza,Affittacamere,II Categoria,1,4,2
2024,Provincia di Oristano,Ghilarza,Bed & Breakfast,1 Stella,2,9,5
2024,Provincia di Oristano,Ghilarza,Bed & Breakfast,2 Stelle,1,6,2
2024,Provincia di Oristano,Ghilarza,Bed & Breakfast,3 Stelle,1,5,2
2024,Provincia di Oristano,Ghilarza,Altri alloggi privati,,7,36,15
2024,Provincia di Sassari,Giave,Agriturismo,,1,8,0
2024,Provincia di Sassari,Giave,Bed & Breakfast,2 Stelle,1,7,3
2024,Provincia del Sud Sardegna,Giba,Albergo,2 Stelle,1,28,13
2024,Provincia del Sud Sardegna,Giba,Agriturismo,,1,10,5
2024,Provincia del Sud Sardegna,Giba,Casa/App. vacanze,,1,18,6
2024,Provincia del Sud Sardegna,Giba,Bed & Breakfast,2 Stelle,1,8,3
2024,Provincia del Sud Sardegna,Giba,Altri alloggi privati,,29,130,59
2024,Provincia di Nuoro,Girasole,Albergo,3 Stelle,1,18,10
2024,Provincia di Nuoro,Girasole,Agriturismo,,1,10,5
2024,Provincia di Nuoro,Girasole,Casa/App. vacanze,II Categoria,1,10,11
2024,Provincia di Nuoro,Girasole,Affittacamere,II Categoria,1,12,6
2024,Provincia di Nuoro,Girasole,Bed & Breakfast,3 Stelle,2,5,3
2024,Provincia di Nuoro,Girasole,Altri alloggi privati,,33,148,66
2024,Provincia di Sassari,Golfo Aranci,Albergo,2 Stelle,2,39,15
2024,Provincia di Sassari,Golfo Aranci,Albergo,3 Stelle,4,150,77
2024,Provincia di Sassari,Golfo Aranci,Albergo,4 Stelle,7,1793,715
2024,Provincia di Sassari,Golfo Aranci,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,1,432,111
2024,Provincia di Sassari,Golfo Aranci,Agriturismo,,2,10,0
2024,Provincia di Sassari,Golfo Aranci,Casa/App. vacanze,1 Stella,1,20,7
2024,Provincia di Sassari,Golfo Aranci,Casa/App. vacanze,3 Stelle,2,51,28
2024,Provincia di Sassari,Golfo Aranci,Casa/App. vacanze,I Categoria,2,62,38
2024,Provincia di Sassari,Golfo Aranci,Casa/App. vacanze,II Categoria,19,1098,219
2024,Provincia di Sassari,Golfo Aranci,Casa/App. vacanze,,4,93,34
2024,Provincia di Sassari,Golfo Aranci,Affittacamere,2 Stelle,1,3,3
2024,Provincia di Sassari,Golfo Aranci,Affittacamere,3 Stelle,3,12,6
2024,Provincia di Sassari,Golfo Aranci,Affittacamere,II Categoria,2,8,5
2024,Provincia di Sassari,Golfo Aranci,Affittacamere,III Categoria,1,4,2
2024,Provincia di Sassari,Golfo Aranci,Affittacamere,,2,26,10
2024,Provincia di Sassari,Golfo Aranci,Bed & Breakfast,1 Stella,3,13,6
2024,Provincia di Sassari,Golfo Aranci,Bed & Breakfast,2 Stelle,1,7,3
2024,Provincia di Sassari,Golfo Aranci,Bed & Breakfast,3 Stelle,2,9,6
2024,Provincia di Sassari,Golfo Aranci,Residence,II Categoria,1,48,48
2024,Provincia di Sassari,Golfo Aranci,Albergo Rurale,3 Stelle,1,20,10
2024,Provincia di Sassari,Golfo Aranci,Altri alloggi privati,,21,100,41
2024,Provincia di Sassari,Golfo Aranci,Altri alloggi privati,,500,2537,1009
2024,Provincia di Sassari,Golfo Aranci,Locanda,2 Stelle,1,10,5
2024,Provincia del Sud Sardegna,Goni,Agriturismo,,1,6,0
2024,Provincia del Sud Sardegna,Gonnesa,Agriturismo,,4,64,30
2024,Provincia del Sud Sardegna,Gonnesa,Casa/App. vacanze,1 Stella,5,7,6
2024,Provincia del Sud Sardegna,Gonnesa,Casa/App. vacanze,II Categoria,2,19,7
2024,Provincia del Sud Sardegna,Gonnesa,Affittacamere,II Categoria,2,14,8
2024,Provincia del Sud Sardegna,Gonnesa,Affittacamere,III Categoria,1,4,2
2024,Provincia del Sud Sardegna,Gonnesa,Bed & Breakfast,1 Stella,3,13,8
2024,Provincia del Sud Sardegna,Gonnesa,Bed & Breakfast,2 Stelle,2,9,3
2024,Provincia del Sud Sardegna,Gonnesa,Bed & Breakfast,3 Stelle,2,16,6
2024,Provincia del Sud Sardegna,Gonnesa,Altri alloggi privati,,2,11,6
2024,Provincia del Sud Sardegna,Gonnesa,Altri alloggi privati,,83,382,160
2024,Provincia del Sud Sardegna,Gonnosfanadiga,Agriturismo,,1,12,7
2024,Provincia del Sud Sardegna,Gonnosfanadiga,Affittacamere,3 Stelle,1,6,3
2024,Provincia del Sud Sardegna,Gonnosfanadiga,Affittacamere,II Categoria,3,12,8
2024,Provincia del Sud Sardegna,Gonnosfanadiga,Bed & Breakfast,1 Stella,1,4,2
2024,Provincia del Sud Sardegna,Gonnosfanadiga,Bed & Breakfast,2 Stelle,1,4,2
2024,Provincia del Sud Sardegna,Gonnosfanadiga,Altri alloggi privati,,4,19,10
2024,Provincia di Oristano,Gonnosnò,Altri alloggi privati,,2,4,2
2024,Provincia di Oristano,Gonnostramatza,Agriturismo,,1,17,7
2024,Provincia di Oristano,Gonnostramatza,Bed & Breakfast,1 Stella,1,6,3
2024,Provincia di Oristano,Gonnostramatza,Altri alloggi privati,,2,10,5
2024,Provincia del Sud Sardegna,Guamaggiore,Bed & Breakfast,2 Stelle,1,7,3
2024,Provincia del Sud Sardegna,Guasila,Bed & Breakfast,1 Stella,1,6,2
2024,Provincia del Sud Sardegna,Guasila,Albergo Rurale,1 Stella,1,12,8
2024,Provincia del Sud Sardegna,Guspini,Albergo,2 Stelle,1,20,17
2024,Provincia del Sud Sardegna,Guspini,Albergo,3 Stelle,1,12,9
2024,Provincia del Sud Sardegna,Guspini,Agriturismo,,3,22,11
2024,Provincia del Sud Sardegna,Guspini,Affittacamere,3 Stelle,1,4,3
2024,Provincia del Sud Sardegna,Guspini,Affittacamere,II Categoria,3,17,11
2024,Provincia del Sud Sardegna,Guspini,Bed & Breakfast,1 Stella,8,40,19
2024,Provincia del Sud Sardegna,Guspini,Bed & Breakfast,3 Stelle,5,20,8
2024,Provincia del Sud Sardegna,Guspini,Villaggio albergo,4 Stelle,1,115,29
2024,Provincia del Sud Sardegna,Guspini,Altri alloggi privati,,17,68,31
2024,Provincia del Sud Sardegna,Iglesias,Albergo,3 Stelle,5,96,59
2024,Provincia del Sud Sardegna,Iglesias,Albergo,4 Stelle,2,113,53
2024,Provincia del Sud Sardegna,Iglesias,Ostello,III Categoria,1,20,6
2024,Provincia del Sud Sardegna,Iglesias,Agriturismo,,5,62,32
2024,Provincia del Sud Sardegna,Iglesias,Casa/App. vacanze,1 Stella,5,14,7
2024,Provincia del Sud Sardegna,Iglesias,Casa/App. vacanze,3 Stelle,1,19,8
2024,Provincia del Sud Sardegna,Iglesias,Casa/App. vacanze,II Categoria,2,20,11
2024,Provincia del Sud Sardegna,Iglesias,Affittacamere,1 Stella,1,4,3
2024,Provincia del Sud Sardegna,Iglesias,Affittacamere,2 Stelle,1,8,4
2024,Provincia del Sud Sardegna,Iglesias,Affittacamere,3 Stelle,1,8,4
2024,Provincia del Sud Sardegna,Iglesias,Affittacamere,I Categoria,3,24,12
2024,Provincia del Sud Sardegna,Iglesias,Affittacamere,II Categoria,10,76,39
2024,Provincia del Sud Sardegna,Iglesias,Affittacamere,III Categoria,2,22,8
2024,Provincia del Sud Sardegna,Iglesias,Affittacamere,,4,39,14
2024,Provincia del Sud Sardegna,Iglesias,Casa per ferie e ospitalità religiosa,III Categoria,3,18,10
2024,Provincia del Sud Sardegna,Iglesias,Bed & Breakfast,1 Stella,3,16,7
2024,Provincia del Sud Sardegna,Iglesias,Bed & Breakfast,2 Stelle,4,17,8
2024,Provincia del Sud Sardegna,Iglesias,Bed & Breakfast,3 Stelle,8,42,19
2024,Provincia del Sud Sardegna,Iglesias,Bed & Breakfast,,1,4,2
2024,Provincia del Sud Sardegna,Iglesias,Altri alloggi privati,,3,8,3
2024,Provincia del Sud Sardegna,Iglesias,Altri alloggi privati,,344,1425,572
2024,Provincia del Sud Sardegna,Iglesias,Locanda,3 Stelle,1,4,2
2024,Provincia di Nuoro,Ilbono,Albergo,3 Stelle,1,20,13
2024,Provincia di Nuoro,Ilbono,Ostello,III Categoria,1,48,23
2024,Provincia di Nuoro,Ilbono,Agriturismo,,3,40,16
2024,Provincia di Nuoro,Ilbono,Bed & Breakfast,2 Stelle,1,5,3
2024,Provincia di Nuoro,Ilbono,Bed & Breakfast,3 Stelle,2,11,6
2024,Provincia di Nuoro,Ilbono,Altri alloggi privati,,7,36,13
2024,Provincia di Nuoro,Irgoli,Albergo,2 Stelle,1,21,7
2024,Provincia di Nuoro,Irgoli,Agriturismo,,1,20,10
2024,Provincia di Nuoro,Irgoli,Affittacamere,II Categoria,1,4,2
2024,Provincia di Nuoro,Irgoli,Bed & Breakfast,1 Stella,2,11,6
2024,Provincia di Nuoro,Irgoli,Bed & Breakfast,3 Stelle,1,4,2
2024,Provincia di Nuoro,Irgoli,Altri alloggi privati,,25,132,53
2024,Provincia di Nuoro,Irgoli,Locanda,II Categoria,1,12,6
2024,Provincia del Sud Sardegna,Isili,Albergo,2 Stelle,1,25,14
2024,Provincia del Sud Sardegna,Isili,Agriturismo,,1,8,0
2024,Provincia del Sud Sardegna,Isili,Affittacamere,II Categoria,1,3,2
2024,Provincia del Sud Sardegna,Isili,Bed & Breakfast,1 Stella,2,9,5
2024,Provincia del Sud Sardegna,Isili,Bed & Breakfast,3 Stelle,1,2,1
2024,Provincia del Sud Sardegna,Isili,Altri alloggi privati,,3,10,5
2024,Provincia di Sassari,Ittireddu,Albergo diffuso,2 Stelle,1,11,7
2024,Provincia di Sassari,Ittiri,Agriturismo,,1,14,5
2024,Provincia di Sassari,Ittiri,Affittacamere,II Categoria,2,20,8
2024,Provincia di Sassari,Ittiri,Bed & Breakfast,2 Stelle,1,4,3
2024,Provincia di Sassari,Ittiri,Altri alloggi privati,,1,7,2
2024,Provincia di Nuoro,Jerzu,Albergo,1 Stella,1,19,8
2024,Provincia di Nuoro,Jerzu,Albergo,3 Stelle,1,25,11
2024,Provincia di Nuoro,Jerzu,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,1,20,11
2024,Provincia di Nuoro,Jerzu,Agriturismo,,2,14,4
2024,Provincia di Nuoro,Jerzu,Affittacamere,3 Stelle,1,5,3
2024,Provincia di Nuoro,Jerzu,Affittacamere,II Categoria,1,8,3
2024,Provincia di Nuoro,Jerzu,Bed & Breakfast,1 Stella,1,4,3
2024,Provincia di Nuoro,Jerzu,Bed & Breakfast,3 Stelle,1,4,2
2024,Provincia di Nuoro,Jerzu,Altri alloggi privati,,32,155,70
2024,Provincia di Sassari,La Maddalena,Albergo,3 Stelle,10,1249,588
2024,Provincia di Sassari,La Maddalena,Albergo,4 Stelle,2,230,97
2024,Provincia di Sassari,La Maddalena,Albergo,5 Stelle,1,202,92
2024,Provincia di Sassari,La Maddalena,Residenza Turistico Alberghiera (R.T.A.),2 Stelle,1,50,17
2024,Provincia di Sassari,La Maddalena,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,1,58,19
2024,Provincia di Sassari,La Maddalena,Campeggio,1 Stella,1,45,15
2024,Provincia di Sassari,La Maddalena,Campeggio,2 Stelle,1,540,116
2024,Provincia di Sassari,La Maddalena,Campeggio,3 Stelle,1,380,80
2024,Provincia di Sassari,La Maddalena,Casa/App. vacanze,1 Stella,1,15,8
2024,Provincia di Sassari,La Maddalena,Casa/App. vacanze,2 Stelle,1,20,8
2024,Provincia di Sassari,La Maddalena,Casa/App. vacanze,3 Stelle,1,16,8
2024,Provincia di Sassari,La Maddalena,Casa/App. vacanze,II Categoria,4,97,29
2024,Provincia di Sassari,La Maddalena,Casa/App. vacanze,,5,336,111
2024,Provincia di Sassari,La Maddalena,Affittacamere,2 Stelle,1,15,5
2024,Provincia di Sassari,La Maddalena,Affittacamere,3 Stelle,1,12,6
2024,Provincia di Sassari,La Maddalena,Affittacamere,I Categoria,6,64,30
2024,Provincia di Sassari,La Maddalena,Affittacamere,II Categoria,14,108,45
2024,Provincia di Sassari,La Maddalena,Affittacamere,III Categoria,2,15,8
2024,Provincia di Sassari,La Maddalena,Affittacamere,,4,28,12
2024,Provincia di Sassari,La Maddalena,Villaggio turistico,2 Stelle,1,202,25
